plane,slice_fixed_val,u1_fcl,u2_fsb,u3_A,Q_det,Q_varMS
YZ,1.0000,1.0000,-0.2414,0.8621,0.554271,0.005000
YZ,1.0000,1.0000,-0.2414,0.9310,0.553094,0.006000
YZ,1.0000,1.0000,-0.2414,1.0000,0.551908,0.002000
YZ,1.0000,1.0000,-0.1724,-1.0000,0.588074,0.036000
YZ,1.0000,1.0000,-0.1724,-0.9310,0.588958,0.031000
YZ,1.0000,1.0000,-0.1724,-0.8621,0.589801,0.034000
YZ,1.0000,1.0000,-0.1724,-0.7931,0.590601,0.029000
YZ,1.0000,1.0000,-0.1724,-0.7241,0.591358,0.035000
YZ,1.0000,1.0000,-0.1724,-0.6552,0.592071,0.029000
YZ,1.0000,1.0000,-0.1724,-0.5862,0.592737,0.025000
YZ,1.0000,1.0000,-0.1724,-0.5172,0.593356,0.023000
YZ,1.0000,1.0000,-0.1724,-0.4483,0.593928,0.030000
YZ,1.0000,1.0000,-0.1724,-0.3793,0.594450,0.020000
YZ,1.0000,1.0000,-0.1724,-0.3103,0.594923,0.035000
YZ,1.0000,1.0000,-0.1724,-0.2414,0.595346,0.027000
YZ,1.0000,1.0000,-0.1724,-0.1724,0.595718,0.029000
YZ,1.0000,1.0000,-0.1724,-0.1034,0.596037,0.019000
YZ,1.0000,1.0000,-0.1724,-0.0345,0.596305,0.029000
YZ,1.0000,1.0000,-0.1724,0.0345,0.596520,0.034000
YZ,1.0000,1.0000,-0.1724,0.1034,0.596682,0.032000
YZ,1.0000,1.0000,-0.1724,0.1724,0.596791,0.018000
YZ,1.0000,1.0000,-0.1724,0.2414,0.596846,0.022000
YZ,1.0000,1.0000,-0.1724,0.3103,0.596847,0.028000
YZ,1.0000,1.0000,-0.1724,0.3793,0.596795,0.025000
YZ,1.0000,1.0000,-0.1724,0.4483,0.596689,0.020000
YZ,1.0000,1.0000,-0.1724,0.5172,0.596530,0.020000
YZ,1.0000,1.0000,-0.1724,0.5862,0.596317,0.015000
YZ,1.0000,1.0000,-0.1724,0.6552,0.596052,0.016000
YZ,1.0000,1.0000,-0.1724,0.7241,0.595734,0.021000
YZ,1.0000,1.0000,-0.1724,0.7931,0.595364,0.013000
YZ,1.0000,1.0000,-0.1724,0.8621,0.594943,0.015000
YZ,1.0000,1.0000,-0.1724,0.9310,0.594471,0.019000
YZ,1.0000,1.0000,-0.1724,1.0000,0.593950,0.012000
YZ,1.0000,1.0000,-0.1034,-1.0000,0.592979,0.076000
YZ,1.0000,1.0000,-0.1034,-0.9310,0.594274,0.061000
YZ,1.0000,1.0000,-0.1034,-0.8621,0.595543,0.065000
YZ,1.0000,1.0000,-0.1034,-0.7931,0.596785,0.050000
YZ,1.0000,1.0000,-0.1034,-0.7241,0.597998,0.069000
YZ,1.0000,1.0000,-0.1034,-0.6552,0.599180,0.079000
YZ,1.0000,1.0000,-0.1034,-0.5862,0.600330,0.062000
YZ,1.0000,1.0000,-0.1034,-0.5172,0.601447,0.063000
YZ,1.0000,1.0000,-0.1034,-0.4483,0.602530,0.057000
YZ,1.0000,1.0000,-0.1034,-0.3793,0.603576,0.062000
YZ,1.0000,1.0000,-0.1034,-0.3103,0.604586,0.060000
YZ,1.0000,1.0000,-0.1034,-0.2414,0.605557,0.053000
YZ,1.0000,1.0000,-0.1034,-0.1724,0.606489,0.044000
YZ,1.0000,1.0000,-0.1034,-0.1034,0.607380,0.062000
YZ,1.0000,1.0000,-0.1034,-0.0345,0.608230,0.055000
YZ,1.0000,1.0000,-0.1034,0.0345,0.609037,0.059000
YZ,1.0000,1.0000,-0.1034,0.1034,0.609801,0.062000
YZ,1.0000,1.0000,-0.1034,0.1724,0.610521,0.063000
YZ,1.0000,1.0000,-0.1034,0.2414,0.611196,0.052000
YZ,1.0000,1.0000,-0.1034,0.3103,0.611825,0.049000
YZ,1.0000,1.0000,-0.1034,0.3793,0.612408,0.044000
YZ,1.0000,1.0000,-0.1034,0.4483,0.612944,0.056000
YZ,1.0000,1.0000,-0.1034,0.5172,0.613431,0.056000
YZ,1.0000,1.0000,-0.1034,0.5862,0.613871,0.053000
YZ,1.0000,1.0000,-0.1034,0.6552,0.614262,0.047000
YZ,1.0000,1.0000,-0.1034,0.7241,0.614603,0.062000
YZ,1.0000,1.0000,-0.1034,0.7931,0.614895,0.045000
YZ,1.0000,1.0000,-0.1034,0.8621,0.615137,0.035000
YZ,1.0000,1.0000,-0.1034,0.9310,0.615328,0.045000
YZ,1.0000,1.0000,-0.1034,1.0000,0.615469,0.039000
YZ,1.0000,1.0000,-0.0345,-1.0000,0.590949,0.071000
YZ,1.0000,1.0000,-0.0345,-0.9310,0.592417,0.063000
YZ,1.0000,1.0000,-0.0345,-0.8621,0.593866,0.072000
YZ,1.0000,1.0000,-0.0345,-0.7931,0.595297,0.072000
YZ,1.0000,1.0000,-0.0345,-0.7241,0.596706,0.071000
YZ,1.0000,1.0000,-0.0345,-0.6552,0.598091,0.069000
YZ,1.0000,1.0000,-0.0345,-0.5862,0.599453,0.074000
YZ,1.0000,1.0000,-0.0345,-0.5172,0.600788,0.064000
YZ,1.0000,1.0000,-0.0345,-0.4483,0.602095,0.063000
YZ,1.0000,1.0000,-0.0345,-0.3793,0.603373,0.071000
YZ,1.0000,1.0000,-0.0345,-0.3103,0.604620,0.053000
YZ,1.0000,1.0000,-0.0345,-0.2414,0.605835,0.063000
YZ,1.0000,1.0000,-0.0345,-0.1724,0.607018,0.076000
YZ,1.0000,1.0000,-0.0345,-0.1034,0.608166,0.070000
YZ,1.0000,1.0000,-0.0345,-0.0345,0.609279,0.064000
YZ,1.0000,1.0000,-0.0345,0.0345,0.610355,0.067000
YZ,1.0000,1.0000,-0.0345,0.1034,0.611394,0.070000
YZ,1.0000,1.0000,-0.0345,0.1724,0.612395,0.072000
YZ,1.0000,1.0000,-0.0345,0.2414,0.613357,0.071000
YZ,1.0000,1.0000,-0.0345,0.3103,0.614279,0.057000
YZ,1.0000,1.0000,-0.0345,0.3793,0.615160,0.072000
YZ,1.0000,1.0000,-0.0345,0.4483,0.616001,0.063000
YZ,1.0000,1.0000,-0.0345,0.5172,0.616800,0.061000
YZ,1.0000,1.0000,-0.0345,0.5862,0.617557,0.064000
YZ,1.0000,1.0000,-0.0345,0.6552,0.618271,0.081000
YZ,1.0000,1.0000,-0.0345,0.7241,0.618941,0.066000
YZ,1.0000,1.0000,-0.0345,0.7931,0.619569,0.064000
YZ,1.0000,1.0000,-0.0345,0.8621,0.620153,0.059000
YZ,1.0000,1.0000,-0.0345,0.9310,0.620692,0.056000
YZ,1.0000,1.0000,-0.0345,1.0000,0.621188,0.064000
YZ,1.0000,1.0000,0.0345,-1.0000,0.583842,0.040000
YZ,1.0000,1.0000,0.0345,-0.9310,0.585425,0.048000
YZ,1.0000,1.0000,0.0345,-0.8621,0.586999,0.053000
YZ,1.0000,1.0000,0.0345,-0.7931,0.588561,0.046000
YZ,1.0000,1.0000,0.0345,-0.7241,0.590108,0.056000
YZ,1.0000,1.0000,0.0345,-0.6552,0.591638,0.033000
YZ,1.0000,1.0000,0.0345,-0.5862,0.593148,0.053000
YZ,1.0000,1.0000,0.0345,-0.5172,0.594637,0.056000
YZ,1.0000,1.0000,0.0345,-0.4483,0.596103,0.054000
YZ,1.0000,1.0000,0.0345,-0.3793,0.597543,0.060000
YZ,1.0000,1.0000,0.0345,-0.3103,0.598955,0.046000
YZ,1.0000,1.0000,0.0345,-0.2414,0.600339,0.058000
YZ,1.0000,1.0000,0.0345,-0.1724,0.601692,0.051000
YZ,1.0000,1.0000,0.0345,-0.1034,0.603013,0.054000
YZ,1.0000,1.0000,0.0345,-0.0345,0.604300,0.059000
YZ,1.0000,1.0000,0.0345,0.0345,0.605552,0.070000
YZ,1.0000,1.0000,0.0345,0.1034,0.606769,0.061000
YZ,1.0000,1.0000,0.0345,0.1724,0.607948,0.065000
YZ,1.0000,1.0000,0.0345,0.2414,0.609089,0.071000
YZ,1.0000,1.0000,0.0345,0.3103,0.610190,0.059000
YZ,1.0000,1.0000,0.0345,0.3793,0.611252,0.060000
YZ,1.0000,1.0000,0.0345,0.4483,0.612273,0.070000
YZ,1.0000,1.0000,0.0345,0.5172,0.613253,0.065000
YZ,1.0000,1.0000,0.0345,0.5862,0.614190,0.048000
YZ,1.0000,1.0000,0.0345,0.6552,0.615085,0.071000
YZ,1.0000,1.0000,0.0345,0.7241,0.615936,0.075000
YZ,1.0000,1.0000,0.0345,0.7931,0.616745,0.060000
YZ,1.0000,1.0000,0.0345,0.8621,0.617509,0.053000
YZ,1.0000,1.0000,0.0345,0.9310,0.618230,0.057000
YZ,1.0000,1.0000,0.0345,1.0000,0.618906,0.073000
YZ,1.0000,1.0000,0.1034,-1.0000,0.569938,0.025000
YZ,1.0000,1.0000,0.1034,-0.9310,0.571644,0.028000
YZ,1.0000,1.0000,0.1034,-0.8621,0.573355,0.025000
YZ,1.0000,1.0000,0.1034,-0.7931,0.575068,0.022000
YZ,1.0000,1.0000,0.1034,-0.7241,0.576778,0.026000
YZ,1.0000,1.0000,0.1034,-0.6552,0.578483,0.034000
YZ,1.0000,1.0000,0.1034,-0.5862,0.580178,0.029000
YZ,1.0000,1.0000,0.1034,-0.5172,0.581860,0.033000
YZ,1.0000,1.0000,0.1034,-0.4483,0.583526,0.030000
YZ,1.0000,1.0000,0.1034,-0.3793,0.585174,0.029000
YZ,1.0000,1.0000,0.1034,-0.3103,0.586801,0.023000
YZ,1.0000,1.0000,0.1034,-0.2414,0.588404,0.026000
YZ,1.0000,1.0000,0.1034,-0.1724,0.589980,0.028000
YZ,1.0000,1.0000,0.1034,-0.1034,0.591528,0.032000
YZ,1.0000,1.0000,0.1034,-0.0345,0.593044,0.024000
YZ,1.0000,1.0000,0.1034,0.0345,0.594528,0.035000
YZ,1.0000,1.0000,0.1034,0.1034,0.595977,0.034000
YZ,1.0000,1.0000,0.1034,0.1724,0.597390,0.042000
YZ,1.0000,1.0000,0.1034,0.2414,0.598765,0.041000
YZ,1.0000,1.0000,0.1034,0.3103,0.600100,0.029000
YZ,1.0000,1.0000,0.1034,0.3793,0.601394,0.036000
YZ,1.0000,1.0000,0.1034,0.4483,0.602645,0.030000
YZ,1.0000,1.0000,0.1034,0.5172,0.603854,0.043000
YZ,1.0000,1.0000,0.1034,0.5862,0.605018,0.055000
YZ,1.0000,1.0000,0.1034,0.6552,0.606137,0.042000
YZ,1.0000,1.0000,0.1034,0.7241,0.607209,0.046000
YZ,1.0000,1.0000,0.1034,0.7931,0.608235,0.050000
YZ,1.0000,1.0000,0.1034,0.8621,0.609213,0.046000
YZ,1.0000,1.0000,0.1034,0.9310,0.610143,0.059000
YZ,1.0000,1.0000,0.1034,1.0000,0.611024,0.061000
YZ,1.0000,1.0000,0.1724,-1.0000,0.545550,0.006000
YZ,1.0000,1.0000,0.1724,-0.9310,0.547343,0.007000
YZ,1.0000,1.0000,0.1724,-0.8621,0.549166,0.003000
YZ,1.0000,1.0000,0.1724,-0.7931,0.551013,0.007000
YZ,1.0000,1.0000,0.1724,-0.7241,0.552878,0.007000
YZ,1.0000,1.0000,0.1724,-0.6552,0.554754,0.007000
YZ,1.0000,1.0000,0.1724,-0.5862,0.556636,0.004000
YZ,1.0000,1.0000,0.1724,-0.5172,0.558519,0.006000
YZ,1.0000,1.0000,0.1724,-0.4483,0.560398,0.007000
YZ,1.0000,1.0000,0.1724,-0.3793,0.562268,0.010000
YZ,1.0000,1.0000,0.1724,-0.3103,0.564126,0.006000
YZ,1.0000,1.0000,0.1724,-0.2414,0.565967,0.013000
YZ,1.0000,1.0000,0.1724,-0.1724,0.567789,0.014000
YZ,1.0000,1.0000,0.1724,-0.1034,0.569587,0.009000
YZ,1.0000,1.0000,0.1724,-0.0345,0.571359,0.008000
YZ,1.0000,1.0000,0.1724,0.0345,0.573103,0.013000
YZ,1.0000,1.0000,0.1724,0.1034,0.574814,0.009000
YZ,1.0000,1.0000,0.1724,0.1724,0.576491,0.014000
YZ,1.0000,1.0000,0.1724,0.2414,0.578132,0.014000
YZ,1.0000,1.0000,0.1724,0.3103,0.579734,0.013000
YZ,1.0000,1.0000,0.1724,0.3793,0.581295,0.014000
YZ,1.0000,1.0000,0.1724,0.4483,0.582815,0.026000
YZ,1.0000,1.0000,0.1724,0.5172,0.584290,0.011000
YZ,1.0000,1.0000,0.1724,0.5862,0.585719,0.010000
YZ,1.0000,1.0000,0.1724,0.6552,0.587101,0.014000
YZ,1.0000,1.0000,0.1724,0.7241,0.588435,0.018000
YZ,1.0000,1.0000,0.1724,0.7931,0.589719,0.021000
YZ,1.0000,1.0000,0.1724,0.8621,0.590952,0.020000
YZ,1.0000,1.0000,0.1724,0.9310,0.592134,0.027000
YZ,1.0000,1.0000,0.1724,1.0000,0.593263,0.027000
YZ,1.0000,1.0000,0.2414,-1.0000,0.513247,0.000000
YZ,1.0000,1.0000,0.2414,-0.9310,0.515395,0.000000
YZ,1.0000,1.0000,0.2414,-0.8621,0.517548,0.001000
YZ,1.0000,1.0000,0.2414,-0.7931,0.519703,0.000000
YZ,1.0000,1.0000,0.2414,-0.7241,0.521854,0.000000
YZ,1.0000,1.0000,0.2414,-0.6552,0.523998,0.001000
YZ,1.0000,1.0000,0.2414,-0.5862,0.526132,0.000000
YZ,1.0000,1.0000,0.2414,-0.5172,0.528252,0.000000
YZ,1.0000,1.0000,0.2414,-0.4483,0.530357,0.001000
YZ,1.0000,1.0000,0.2414,-0.3793,0.532444,0.002000
YZ,1.0000,1.0000,0.2414,-0.3103,0.534510,0.000000
YZ,1.0000,1.0000,0.2414,-0.2414,0.536552,0.001000
YZ,1.0000,1.0000,0.2414,-0.1724,0.538569,0.002000
YZ,1.0000,1.0000,0.2414,-0.1034,0.540558,0.003000
YZ,1.0000,1.0000,0.2414,-0.0345,0.542517,0.000000
YZ,1.0000,1.0000,0.2414,0.0345,0.544444,0.001000
YZ,1.0000,1.0000,0.2414,0.1034,0.546338,0.000000
YZ,1.0000,1.0000,0.2414,0.1724,0.548196,0.002000
YZ,1.0000,1.0000,0.2414,0.2414,0.550016,0.003000
YZ,1.0000,1.0000,0.2414,0.3103,0.551797,0.001000
YZ,1.0000,1.0000,0.2414,0.3793,0.553537,0.005000
YZ,1.0000,1.0000,0.2414,0.4483,0.555234,0.005000
YZ,1.0000,1.0000,0.2414,0.5172,0.556887,0.004000
YZ,1.0000,1.0000,0.2414,0.5862,0.558495,0.001000
YZ,1.0000,1.0000,0.2414,0.6552,0.560056,0.007000
YZ,1.0000,1.0000,0.2414,0.7241,0.561570,0.006000
YZ,1.0000,1.0000,0.2414,0.7931,0.563033,0.009000
YZ,1.0000,1.0000,0.2414,0.8621,0.564447,0.013000
YZ,1.0000,1.0000,0.2414,0.9310,0.565808,0.007000
YZ,1.0000,1.0000,0.2414,1.0000,0.567118,0.006000
YZ,1.0000,1.0000,0.3103,-1.0000,0.525884,0.003000
YZ,1.0000,1.0000,0.3103,-0.9310,0.526236,0.000000
YZ,1.0000,1.0000,0.3103,-0.8621,0.526683,0.000000
YZ,1.0000,1.0000,0.3103,-0.7931,0.527220,0.002000
YZ,1.0000,1.0000,0.3103,-0.7241,0.527844,0.000000
YZ,1.0000,1.0000,0.3103,-0.6552,0.528547,0.000000
YZ,1.0000,1.0000,0.3103,-0.5862,0.529325,0.002000
YZ,1.0000,1.0000,0.3103,-0.5172,0.530171,0.002000
YZ,1.0000,1.0000,0.3103,-0.4483,0.531078,0.002000
YZ,1.0000,1.0000,0.3103,-0.3793,0.532039,0.000000
YZ,1.0000,1.0000,0.3103,-0.3103,0.533049,0.000000
YZ,1.0000,1.0000,0.3103,-0.2414,0.534100,0.002000
YZ,1.0000,1.0000,0.3103,-0.1724,0.535187,0.002000
YZ,1.0000,1.0000,0.3103,-0.1034,0.536304,0.005000
YZ,1.0000,1.0000,0.3103,-0.0345,0.537444,0.006000
YZ,1.0000,1.0000,0.3103,0.0345,0.538604,0.004000
YZ,1.0000,1.0000,0.3103,0.1034,0.539777,0.002000
YZ,1.0000,1.0000,0.3103,0.1724,0.540959,0.003000
YZ,1.0000,1.0000,0.3103,0.2414,0.542146,0.002000
YZ,1.0000,1.0000,0.3103,0.3103,0.543333,0.005000
YZ,1.0000,1.0000,0.3103,0.3793,0.544517,0.004000
YZ,1.0000,1.0000,0.3103,0.4483,0.545694,0.004000
YZ,1.0000,1.0000,0.3103,0.5172,0.546860,0.009000
YZ,1.0000,1.0000,0.3103,0.5862,0.548012,0.011000
YZ,1.0000,1.0000,0.3103,0.6552,0.549148,0.003000
YZ,1.0000,1.0000,0.3103,0.7241,0.550264,0.010000
YZ,1.0000,1.0000,0.3103,0.7931,0.551358,0.006000
YZ,1.0000,1.0000,0.3103,0.8621,0.552427,0.006000
YZ,1.0000,1.0000,0.3103,0.9310,0.553469,0.005000
YZ,1.0000,1.0000,0.3103,1.0000,0.554482,0.008000
YZ,1.0000,1.0000,0.3793,-1.0000,0.553034,0.001000
YZ,1.0000,1.0000,0.3793,-0.9310,0.553418,0.005000
YZ,1.0000,1.0000,0.3793,-0.8621,0.553828,0.006000
YZ,1.0000,1.0000,0.3793,-0.7931,0.554261,0.002000
YZ,1.0000,1.0000,0.3793,-0.7241,0.554717,0.006000
YZ,1.0000,1.0000,0.3793,-0.6552,0.555195,0.002000
YZ,1.0000,1.0000,0.3793,-0.5862,0.555695,0.005000
YZ,1.0000,1.0000,0.3793,-0.5172,0.556214,0.004000
YZ,1.0000,1.0000,0.3793,-0.4483,0.556752,0.006000
YZ,1.0000,1.0000,0.3793,-0.3793,0.557307,0.005000
YZ,1.0000,1.0000,0.3793,-0.3103,0.557878,0.007000
YZ,1.0000,1.0000,0.3793,-0.2414,0.558464,0.007000
YZ,1.0000,1.0000,0.3793,-0.1724,0.559062,0.006000
YZ,1.0000,1.0000,0.3793,-0.1034,0.559671,0.004000
YZ,1.0000,1.0000,0.3793,-0.0345,0.560290,0.004000
YZ,1.0000,1.0000,0.3793,0.0345,0.560917,0.004000
YZ,1.0000,1.0000,0.3793,0.1034,0.561550,0.004000
YZ,1.0000,1.0000,0.3793,0.1724,0.562187,0.001000
YZ,1.0000,1.0000,0.3793,0.2414,0.562827,0.003000
YZ,1.0000,1.0000,0.3793,0.3103,0.563468,0.005000
YZ,1.0000,1.0000,0.3793,0.3793,0.564108,0.002000
YZ,1.0000,1.0000,0.3793,0.4483,0.564746,0.003000
YZ,1.0000,1.0000,0.3793,0.5172,0.565379,0.005000
YZ,1.0000,1.0000,0.3793,0.5862,0.566006,0.006000
YZ,1.0000,1.0000,0.3793,0.6552,0.566626,0.005000
YZ,1.0000,1.0000,0.3793,0.7241,0.567236,0.008000
YZ,1.0000,1.0000,0.3793,0.7931,0.567835,0.005000
YZ,1.0000,1.0000,0.3793,0.8621,0.568421,0.009000
YZ,1.0000,1.0000,0.3793,0.9310,0.568993,0.010000
YZ,1.0000,1.0000,0.3793,1.0000,0.569550,0.006000
YZ,1.0000,1.0000,0.4483,-1.0000,0.574951,0.009000
YZ,1.0000,1.0000,0.4483,-0.9310,0.575588,0.009000
YZ,1.0000,1.0000,0.4483,-0.8621,0.576227,0.005000
YZ,1.0000,1.0000,0.4483,-0.7931,0.576867,0.004000
YZ,1.0000,1.0000,0.4483,-0.7241,0.577509,0.006000
YZ,1.0000,1.0000,0.4483,-0.6552,0.578151,0.004000
YZ,1.0000,1.0000,0.4483,-0.5862,0.578793,0.002000
YZ,1.0000,1.0000,0.4483,-0.5172,0.579435,0.004000
YZ,1.0000,1.0000,0.4483,-0.4483,0.580076,0.005000
YZ,1.0000,1.0000,0.4483,-0.3793,0.580715,0.008000
YZ,1.0000,1.0000,0.4483,-0.3103,0.581353,0.004000
YZ,1.0000,1.0000,0.4483,-0.2414,0.581987,0.005000
YZ,1.0000,1.0000,0.4483,-0.1724,0.582618,0.000000
YZ,1.0000,1.0000,0.4483,-0.1034,0.583244,0.006000
YZ,1.0000,1.0000,0.4483,-0.0345,0.583865,0.007000
YZ,1.0000,1.0000,0.4483,0.0345,0.584481,0.005000
YZ,1.0000,1.0000,0.4483,0.1034,0.585090,0.007000
YZ,1.0000,1.0000,0.4483,0.1724,0.585691,0.002000
YZ,1.0000,1.0000,0.4483,0.2414,0.586284,0.000000
YZ,1.0000,1.0000,0.4483,0.3103,0.586868,0.001000
YZ,1.0000,1.0000,0.4483,0.3793,0.587442,0.002000
YZ,1.0000,1.0000,0.4483,0.4483,0.588006,0.004000
YZ,1.0000,1.0000,0.4483,0.5172,0.588557,0.005000
YZ,1.0000,1.0000,0.4483,0.5862,0.589096,0.005000
YZ,1.0000,1.0000,0.4483,0.6552,0.589622,0.002000
YZ,1.0000,1.0000,0.4483,0.7241,0.590134,0.002000
YZ,1.0000,1.0000,0.4483,0.7931,0.590631,0.005000
YZ,1.0000,1.0000,0.4483,0.8621,0.591111,0.004000
YZ,1.0000,1.0000,0.4483,0.9310,0.591575,0.001000
YZ,1.0000,1.0000,0.4483,1.0000,0.592022,0.007000
YZ,1.0000,1.0000,0.5172,-1.0000,0.591418,0.005000
YZ,1.0000,1.0000,0.5172,-0.9310,0.592292,0.004000
YZ,1.0000,1.0000,0.5172,-0.8621,0.593156,0.004000
YZ,1.0000,1.0000,0.5172,-0.7931,0.594009,0.004000
YZ,1.0000,1.0000,0.5172,-0.7241,0.594851,0.006000
YZ,1.0000,1.0000,0.5172,-0.6552,0.595681,0.005000
YZ,1.0000,1.0000,0.5172,-0.5862,0.596499,0.006000
YZ,1.0000,1.0000,0.5172,-0.5172,0.597305,0.003000
YZ,1.0000,1.0000,0.5172,-0.4483,0.598099,0.008000
YZ,1.0000,1.0000,0.5172,-0.3793,0.598880,0.004000
YZ,1.0000,1.0000,0.5172,-0.3103,0.599648,0.003000
YZ,1.0000,1.0000,0.5172,-0.2414,0.600402,0.006000
YZ,1.0000,1.0000,0.5172,-0.1724,0.601143,0.005000
YZ,1.0000,1.0000,0.5172,-0.1034,0.601869,0.004000
YZ,1.0000,1.0000,0.5172,-0.0345,0.602581,0.005000
YZ,1.0000,1.0000,0.5172,0.0345,0.603278,0.003000
YZ,1.0000,1.0000,0.5172,0.1034,0.603960,0.004000
YZ,1.0000,1.0000,0.5172,0.1724,0.604626,0.003000
YZ,1.0000,1.0000,0.5172,0.2414,0.605276,0.002000
YZ,1.0000,1.0000,0.5172,0.3103,0.605909,0.003000
YZ,1.0000,1.0000,0.5172,0.3793,0.606525,0.002000
YZ,1.0000,1.0000,0.5172,0.4483,0.607123,0.001000
YZ,1.0000,1.0000,0.5172,0.5172,0.607704,0.005000
YZ,1.0000,1.0000,0.5172,0.5862,0.608267,0.003000
YZ,1.0000,1.0000,0.5172,0.6552,0.608810,0.002000
YZ,1.0000,1.0000,0.5172,0.7241,0.609335,0.002000
YZ,1.0000,1.0000,0.5172,0.7931,0.609840,0.001000
YZ,1.0000,1.0000,0.5172,0.8621,0.610324,0.004000
YZ,1.0000,1.0000,0.5172,0.9310,0.610789,0.004000
YZ,1.0000,1.0000,0.5172,1.0000,0.611232,0.003000
YZ,1.0000,1.0000,0.5862,-1.0000,0.600915,0.009000
YZ,1.0000,1.0000,0.5862,-0.9310,0.601974,0.009000
YZ,1.0000,1.0000,0.5862,-0.8621,0.603014,0.003000
YZ,1.0000,1.0000,0.5862,-0.7931,0.604035,0.002000
YZ,1.0000,1.0000,0.5862,-0.7241,0.605037,0.005000
YZ,1.0000,1.0000,0.5862,-0.6552,0.606018,0.009000
YZ,1.0000,1.0000,0.5862,-0.5862,0.606981,0.005000
YZ,1.0000,1.0000,0.5862,-0.5172,0.607923,0.004000
YZ,1.0000,1.0000,0.5862,-0.4483,0.608845,0.007000
YZ,1.0000,1.0000,0.5862,-0.3793,0.609747,0.008000
YZ,1.0000,1.0000,0.5862,-0.3103,0.610628,0.002000
YZ,1.0000,1.0000,0.5862,-0.2414,0.611489,0.007000
YZ,1.0000,1.0000,0.5862,-0.1724,0.612328,0.003000
YZ,1.0000,1.0000,0.5862,-0.1034,0.613147,0.003000
YZ,1.0000,1.0000,0.5862,-0.0345,0.613944,0.005000
YZ,1.0000,1.0000,0.5862,0.0345,0.614719,0.005000
YZ,1.0000,1.0000,0.5862,0.1034,0.615473,0.002000
YZ,1.0000,1.0000,0.5862,0.1724,0.616205,0.006000
YZ,1.0000,1.0000,0.5862,0.2414,0.616915,0.003000
YZ,1.0000,1.0000,0.5862,0.3103,0.617602,0.003000
YZ,1.0000,1.0000,0.5862,0.3793,0.618267,0.001000
YZ,1.0000,1.0000,0.5862,0.4483,0.618908,0.002000
YZ,1.0000,1.0000,0.5862,0.5172,0.619527,0.002000
YZ,1.0000,1.0000,0.5862,0.5862,0.620123,0.005000
YZ,1.0000,1.0000,0.5862,0.6552,0.620696,0.004000
YZ,1.0000,1.0000,0.5862,0.7241,0.621245,0.006000
YZ,1.0000,1.0000,0.5862,0.7931,0.621770,0.003000
YZ,1.0000,1.0000,0.5862,0.8621,0.622271,0.002000
YZ,1.0000,1.0000,0.5862,0.9310,0.622748,0.003000
YZ,1.0000,1.0000,0.5862,1.0000,0.623201,0.005000
YZ,1.0000,1.0000,0.6552,-1.0000,0.600034,0.007000
YZ,1.0000,1.0000,0.6552,-0.9310,0.601159,0.008000
YZ,1.0000,1.0000,0.6552,-0.8621,0.602262,0.005000
YZ,1.0000,1.0000,0.6552,-0.7931,0.603341,0.005000
YZ,1.0000,1.0000,0.6552,-0.7241,0.604398,0.012000
YZ,1.0000,1.0000,0.6552,-0.6552,0.605431,0.006000
YZ,1.0000,1.0000,0.6552,-0.5862,0.606441,0.005000
YZ,1.0000,1.0000,0.6552,-0.5172,0.607428,0.010000
YZ,1.0000,1.0000,0.6552,-0.4483,0.608390,0.016000
YZ,1.0000,1.0000,0.6552,-0.3793,0.609329,0.013000
YZ,1.0000,1.0000,0.6552,-0.3103,0.610244,0.006000
YZ,1.0000,1.0000,0.6552,-0.2414,0.611135,0.005000
YZ,1.0000,1.0000,0.6552,-0.1724,0.612002,0.006000
YZ,1.0000,1.0000,0.6552,-0.1034,0.612844,0.010000
YZ,1.0000,1.0000,0.6552,-0.0345,0.613662,0.006000
YZ,1.0000,1.0000,0.6552,0.0345,0.614456,0.009000
YZ,1.0000,1.0000,0.6552,0.1034,0.615224,0.007000
YZ,1.0000,1.0000,0.6552,0.1724,0.615968,0.011000
YZ,1.0000,1.0000,0.6552,0.2414,0.616688,0.013000
YZ,1.0000,1.0000,0.6552,0.3103,0.617382,0.007000
YZ,1.0000,1.0000,0.6552,0.3793,0.618051,0.009000
YZ,1.0000,1.0000,0.6552,0.4483,0.618695,0.014000
YZ,1.0000,1.0000,0.6552,0.5172,0.619314,0.006000
YZ,1.0000,1.0000,0.6552,0.5862,0.619908,0.003000
YZ,1.0000,1.0000,0.6552,0.6552,0.620477,0.002000
YZ,1.0000,1.0000,0.6552,0.7241,0.621021,0.006000
YZ,1.0000,1.0000,0.6552,0.7931,0.621539,0.007000
YZ,1.0000,1.0000,0.6552,0.8621,0.622032,0.005000
YZ,1.0000,1.0000,0.6552,0.9310,0.622500,0.008000
YZ,1.0000,1.0000,0.6552,1.0000,0.622942,0.006000
YZ,1.0000,1.0000,0.7241,-1.0000,0.586987,0.016000
YZ,1.0000,1.0000,0.7241,-0.9310,0.588008,0.019000
YZ,1.0000,1.0000,0.7241,-0.8621,0.589007,0.015000
YZ,1.0000,1.0000,0.7241,-0.7931,0.589984,0.015000
YZ,1.0000,1.0000,0.7241,-0.7241,0.590940,0.019000
YZ,1.0000,1.0000,0.7241,-0.6552,0.591874,0.015000
YZ,1.0000,1.0000,0.7241,-0.5862,0.592785,0.018000
YZ,1.0000,1.0000,0.7241,-0.5172,0.593675,0.023000
