scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,fcl,9,27,0.90666666666666662,0,1.4666666666666666,0.97480852611305024,0.016244507784166678,0.0044734830513915068,0.0044734830513915068,0.016244507784166678
heatmap,rabi,fcl,10,27,0.92000000000000004,0,1.4666666666666666,0.97231189611948166,0.017397262931846989,0.0051454204743357004,0.0051454204743357004,0.017397262931846989
heatmap,rabi,fcl,11,27,0.93333333333333335,0,1.4666666666666666,0.96968195272510183,0.018544380431902114,0.0058868334214980181,0.0058868334214980181,0.018544380431902114
heatmap,rabi,fcl,12,27,0.94666666666666666,0,1.4666666666666666,0.96691949237655372,0.019679878504451891,0.0067003145594971497,0.0067003145594971497,0.019679878504451891
heatmap,rabi,fcl,13,27,0.95999999999999996,0,1.4666666666666666,0.96402599414550272,0.020797932066266317,0.0075880368941154599,0.0075880368941154599,0.020797932066266317
heatmap,rabi,fcl,14,27,0.97333333333333338,0,1.4666666666666666,0.96100365300932777,0.021892912029502574,0.0085517174805848448,0.0085517174805848448,0.021892912029502574
heatmap,rabi,fcl,15,27,0.98666666666666669,0,1.4666666666666666,0.95785540729916041,0.022959419994824256,0.00959258635300771,0.00959258635300771,0.022959419994824256
heatmap,rabi,fcl,16,27,1,0,1.4666666666666666,0.95458495646481412,0.023992321342649149,0.010711361096268307,0.010711361096268307,0.023992321342649149
heatmap,rabi,fcl,17,27,1.0133333333333334,0,1.4666666666666666,0.95119677240436595,0.024986773273542606,0.011908227161045708,0.011908227161045708,0.024986773273542606
heatmap,rabi,fcl,18,27,1.0266666666666666,0,1.4666666666666666,0.94769610226545697,0.025938250218271095,0.013182823758135963,0.013182823758135963,0.025938250218271095
heatmap,rabi,fcl,19,27,1.04,0,1.4666666666666666,0.94408896566756684,0.026842564183447409,0.01453423507449292,0.01453423507449292,0.026842564183447409
heatmap,rabi,fcl,20,27,1.0533333333333332,0,1.4666666666666666,0.94038214177858026,0.027695882692525743,0.015960987764447047,0.015960987764447047,0.027695882692525743
heatmap,rabi,fcl,21,27,1.0666666666666667,0,1.4666666666666666,0.93658315221279576,0.02849474332785977,0.01746105222967222,0.01746105222967222,0.02849474332785977
heatmap,rabi,fcl,22,27,1.0800000000000001,0,1.4666666666666666,0.93270023475925146,0.029236063747532192,0.019031850746608195,0.019031850746608195,0.029236063747532192
heatmap,rabi,fcl,23,27,1.0933333333333333,0,1.4666666666666666,0.9287423129536938,0.029917148276131813,0.020670269385087221,0.020670269385087221,0.029917148276131813
