pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,29,29,1,1.1733333333333333,0,-2,0,0.29582639495063562,0.54681609361631889,0.078678755716522747,0.078678755716522747,0.15735751143304549,-0.25098969866568327,1.2944889472286385e-10,0.99998800588249515,0.25100169291263696,0.74899830708736304,-0.12551916390727247,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,30,30,1,1.1866666666666668,0,-2,0,0.31172961106084829,0.52738415231559199,0.08044311831177986,0.08044311831177986,0.16088623662355972,-0.2156545412547437,1.2944889472286385e-10,0.99998800588249515,0.21566653550169745,0.78433346449830255,-0.10549925491607942,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,31,31,1,1.2,0,-2,0,0.33189805964635349,0.50239565395487407,0.082853143199386289,0.082853143199386289,0.16570628639877258,-0.17049759430852057,1.2944889472286385e-10,0.99998800588249515,0.17050958855547438,0.82949041144452562,-0.081188629869639026,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,32,1,2,0.80000000000000004,0,-1.8666666666666667,0,0.40779790240262931,0.3514447142517822,0.12037869167279422,0.12037869167279422,0.24075738334558844,0.056353188150847111,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,33,2,2,0.81333333333333335,0,-1.8666666666666667,0,0.41466636524092337,0.34880914090032106,0.11826224692937787,0.11826224692937787,0.23652449385875574,0.065857224340602316,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,34,3,2,0.82666666666666666,0,-1.8666666666666667,0,0.42092570712475025,0.34514711297287248,0.11696358995118863,0.11696358995118863,0.23392717990237727,0.075778594151877765,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,35,4,2,0.83999999999999997,0,-1.8666666666666667,0,0.42582628815836121,0.33999752013682455,0.11708809585240708,0.11708809585240708,0.23417619170481416,0.085828768021536661,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,36,5,2,0.85333333333333339,0,-1.8666666666666667,0,0.42858918314785116,0.33294339716149146,0.11923370984532863,0.11923370984532863,0.23846741969065727,0.095645785986359699,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,37,6,2,0.8666666666666667,0,-1.8666666666666667,0,0.42858279224029322,0.32378461186164142,0.12381629794903272,0.12381629794903272,0.24763259589806544,0.1047981803786518,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,38,7,2,0.88,0,-1.8666666666666667,0,0.42551704248055977,0.31272294112445864,0.13088000819749074,0.13088000819749074,0.26176001639498148,0.11279410135610113,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,39,8,2,0.89333333333333331,0,-1.8666666666666667,0,0.41960342654056204,0.30050736573222575,0.13994460386360613,0.13994460386360613,0.27988920772721226,0.11909606080833629,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,40,9,2,0.90666666666666662,0,-1.8666666666666667,0,0.41162593782150642,0.28848463627772963,0.14994471295038198,0.14994471295038198,0.29988942590076395,0.12314130154377678,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,41,10,2,0.92000000000000004,0,-1.8666666666666667,0,0.40288143883514788,0.27851401635181539,0.15930227240651837,0.15930227240651837,0.31860454481303674,0.12436742248333249,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,42,11,2,0.93333333333333335,0,-1.8666666666666667,0,0.39497715067290973,0.27273485031631495,0.16614399950538769,0.16614399950538769,0.33228799901077538,0.12224230035659478,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,43,12,2,0.94666666666666666,0,-1.8666666666666667,0,0.3895115639944165,0.27321447459561682,0.16863698070498331,0.16863698070498331,0.33727396140996663,0.11629708939879968,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
