scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,sideband,23,7,1.0933333333333333,-1.2,0,0.27480393549352033,0.4524509283050378,0.13637256810072096,0.13637256810072096,0.4524509283050378
heatmap,rabi,sideband,24,7,1.1066666666666667,-1.2,0,0.27432259267462994,0.46570765157898725,0.12998487787319143,0.12998487787319143,0.46570765157898725
heatmap,rabi,sideband,25,7,1.1200000000000001,-1.2,0,0.27413760141076127,0.47906797731655082,0.12339721063634396,0.12339721063634396,0.47906797731655082
heatmap,rabi,sideband,26,7,1.1333333333333333,-1.2,0,0.27415155424858639,0.49231060207162497,0.11676892183989435,0.11676892183989435,0.49231060207162497
heatmap,rabi,sideband,27,7,1.1466666666666667,-1.2,0,0.27427507458724304,0.50521954443629102,0.11025269048823294,0.11025269048823294,0.50521954443629102
heatmap,rabi,sideband,28,7,1.1599999999999999,-1.2,0,0.27443140641149605,0.51759002165658774,0.10398928596595809,0.10398928596595809,0.51759002165658774
heatmap,rabi,sideband,29,7,1.1733333333333333,-1.2,0,0.27456014244324051,0.52923347316140479,0.098103192197677394,0.098103192197677394,0.52923347316140479
heatmap,rabi,sideband,30,7,1.1866666666666668,-1.2,0,0.27461991735289409,0.53998161632498487,0.092699233161060504,0.092699233161060504,0.53998161632498487
heatmap,rabi,sideband,31,7,1.2,-1.2,0,0.27459002554554318,0.54968940501320318,0.087860284720626763,0.087860284720626763,0.54968940501320318
heatmap,rabi,sideband,1,8,0.80000000000000004,-1.0666666666666667,0,0.40001273570926049,0.40262493522833914,0.098681164531200238,0.098681164531200238,0.40262493522833914
heatmap,rabi,sideband,2,8,0.81333333333333335,-1.0666666666666667,0,0.39954443523101402,0.40272517181482087,0.098865196477082543,0.098865196477082543,0.40272517181482087
heatmap,rabi,sideband,3,8,0.82666666666666666,-1.0666666666666667,0,0.39851547389509051,0.40239813458525192,0.099543195759828756,0.099543195759828756,0.40239813458525192
heatmap,rabi,sideband,4,8,0.83999999999999997,-1.0666666666666667,0,0.39696744900599951,0.40170112203662744,0.10066571447868655,0.10066571447868655,0.40170112203662744
heatmap,rabi,sideband,5,8,0.85333333333333339,-1.0666666666666667,0,0.3949484855335863,0.4006983398292519,0.10217658731858095,0.10217658731858095,0.4006983398292519
heatmap,rabi,sideband,6,8,0.8666666666666667,-1.0666666666666667,0,0.3925103856430372,0.39945786776925246,0.10401587329385513,0.10401587329385513,0.39945786776925246
heatmap,rabi,sideband,7,8,0.88,-1.0666666666666667,0,0.38970623848031072,0.39804907666094619,0.10612234242937156,0.10612234242937156,0.39804907666094619
heatmap,rabi,sideband,8,8,0.89333333333333331,-1.0666666666666667,0,0.38658853785451358,0.39654053782683868,0.10843546215932384,0.10843546215932384,0.39654053782683868
heatmap,rabi,sideband,9,8,0.90666666666666662,-1.0666666666666667,0,0.38320780618638983,0.39499841182765116,0.11089689099297953,0.11089689099297953,0.39499841182765116
heatmap,rabi,sideband,10,8,0.92000000000000004,-1.0666666666666667,0,0.37961168246595595,0.39348529340228394,0.11345151206588,0.11345151206588,0.39348529340228394
heatmap,rabi,sideband,11,8,0.93333333333333335,-1.0666666666666667,0,0.37584439503779526,0.39205944593592612,0.11604807951313935,0.11604807951313935,0.39205944593592612
heatmap,rabi,sideband,12,8,0.94666666666666666,-1.0666666666666667,0,0.37194657655727853,0.39077434109343856,0.11863954117464144,0.11863954117464144,0.39077434109343856
heatmap,rabi,sideband,13,8,0.95999999999999996,-1.0666666666666667,0,0.36795529548227091,0.389678430898664,0.12118313680953255,0.12118313680953255,0.389678430898664
heatmap,rabi,sideband,14,8,0.97333333333333338,-1.0666666666666667,0,0.36390424151729378,0.38881506890586182,0.1236403447884222,0.1236403447884222,0.38881506890586182
heatmap,rabi,sideband,15,8,0.98666666666666669,-1.0666666666666667,0,0.35982398404179283,0.38822250182307294,0.12597675706756711,0.12597675706756711,0.38822250182307294
heatmap,rabi,sideband,16,8,1,-1.0666666666666667,0,0.35574224193536091,0.38793387893415504,0.12816193956524202,0.12816193956524202,0.38793387893415504
heatmap,rabi,sideband,17,8,1.0133333333333334,-1.0666666666666667,0,0.35168411861870835,0.38797723534110251,0.13016932302009457,0.13016932302009457,0.38797723534110251
heatmap,rabi,sideband,18,8,1.0266666666666666,-1.0666666666666667,0,0.34767226806216789,0.38837541739752912,0.1319761572701515,0.1319761572701515,0.38837541739752912
heatmap,rabi,sideband,19,8,1.04,-1.0666666666666667,0,0.34372698079201364,0.3891459503518927,0.1335635344280468,0.1335635344280468,0.3891459503518927
heatmap,rabi,sideband,20,8,1.0533333333333332,-1.0666666666666667,0,0.33986620254372113,0.39030084722687225,0.13491647511470331,0.13491647511470331,0.39030084722687225
heatmap,rabi,sideband,21,8,1.0666666666666667,-1.0666666666666667,0,0.33610548363160514,0.39184637728823002,0.13602406954008242,0.13602406954008242,0.39184637728823002
