pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,20,20,1,1.0533333333333332,0,0,-2,0.75523607290604367,0.15070760745007958,0.047028159821938371,0.047028159821938371,0.094056319643876743,0.60452846545596406,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,21,21,1,1.0666666666666667,0,0,-2,0.73642121173350406,0.15400608460474099,0.054786351830877433,0.054786351830877433,0.10957270366175487,0.58241512712876309,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,22,22,1,1.0800000000000001,0,0,-2,0.71622388438053652,0.15686522109332871,0.063455447263067385,0.063455447263067385,0.12691089452613477,0.55935866328720785,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,23,23,1,1.0933333333333333,0,0,-2,0.69490851693391653,0.15933407864103266,0.072878702212525417,0.072878702212525417,0.14575740442505083,0.53557443829288387,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,24,24,1,1.1066666666666667,0,0,-2,0.67274509887997958,0.16150851373288788,0.082873193693566286,0.082873193693566286,0.16574638738713257,0.51123658514709169,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,25,25,1,1.1200000000000001,0,0,-2,0.65000138735727409,0.16353468554457373,0.093231963549076119,0.093231963549076119,0.18646392709815224,0.48646670181270035,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,26,26,1,1.1333333333333333,0,0,-2,0.62693420577052716,0.16560979147488714,0.10372800137729281,0.10372800137729281,0.20745600275458562,0.46132441429564003,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,27,27,1,1.1466666666666667,0,0,-2,0.60378029399256605,0.16797963387135778,0.11412003606803811,0.11412003606803811,0.22824007213607622,0.43580066012120827,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,28,28,1,1.1599999999999999,0,0,-2,0.58074728195749048,0.17093280664849159,0.12415995569700898,0.12415995569700898,0.24831991139401796,0.40981447530899889,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,29,29,1,1.1733333333333333,0,0,-2,0.55800540229324602,0.1747915407458123,0.13360152848047091,0.13360152848047091,0.26720305696094182,0.38321386154743375,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,30,30,1,1.1866666666666668,0,0,-2,0.5356806277585956,0.17989944003257613,0.14220996610441419,0.14220996610441419,0.28441993220882839,0.35578118772601947,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,31,31,1,1.2,0,0,-2,0.51384983438530385,0.18660660103393184,0.14977178229038218,0.14977178229038218,0.29954356458076437,0.32724323335137201,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,32,1,2,0.80000000000000004,0,0,-1.8666666666666667,0.84061978081234057,0.040867922237227891,0.059256148475215834,0.059256148475215834,0.11851229695043167,0.79975185857511266,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,33,2,2,0.81333333333333335,0,0,-1.8666666666666667,0.86566600383758874,0.039977771074217044,0.047178112544097144,0.047178112544097144,0.094356225088194287,0.82568823276337167,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,34,3,2,0.82666666666666666,0,0,-1.8666666666666667,0.88708691866769107,0.03946838836017013,0.036722346486069452,0.036722346486069452,0.073444692972138903,0.84761853030752099,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,35,4,2,0.83999999999999997,0,0,-1.8666666666666667,0.90473468692214187,0.039137697228076501,0.028063807924890813,0.028063807924890813,0.056127615849781626,0.8655969896940654,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,36,5,2,0.85333333333333339,0,0,-1.8666666666666667,0.91851954965686267,0.038849200793909466,0.021315624774613937,0.021315624774613937,0.042631249549227875,0.87967034886295314,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,37,6,2,0.8666666666666667,0,0,-1.8666666666666667,0.92840663427356163,0.03852957185536568,0.016531896935536354,0.016531896935536354,0.033063793871072708,0.88987706241819597,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,38,7,2,0.88,0,0,-1.8666666666666667,0.93441136091570731,0.038162564795080726,0.013713037144606045,0.013713037144606045,0.02742607428921209,0.89624879612062658,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,39,8,2,0.89333333333333331,0,0,-1.8666666666666667,0.936593850395806,0.037779863588222218,0.012813143007985877,0.012813143007985877,0.025626286015971753,0.89881398680758373,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,40,9,2,0.90666666666666662,0,0,-1.8666666666666667,0.93505275979397429,0.037449627395025324,0.013748806405500179,0.013748806405500179,0.027497612811000358,0.89760313239894896,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,41,10,2,0.92000000000000004,0,0,-1.8666666666666667,0.92991898800986317,0.037263650249285754,0.01640868087042548,0.01640868087042548,0.03281736174085096,0.89265533776057737,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,42,11,2,0.93333333333333335,0,0,-1.8666666666666667,0.92134966001286955,0.037324107131634143,0.020663116427748103,0.020663116427748103,0.041326232855496206,0.88402555288123541,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,43,12,2,0.94666666666666666,0,0,-1.8666666666666667,0.90952273647059045,0.037730882611151172,0.026373190459129229,0.026373190459129229,0.052746380918258458,0.87179185385943925,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,44,13,2,0.95999999999999996,0,0,-1.8666666666666667,0.89463253019922451,0.038570407240957449,0.033398531279909022,0.033398531279909022,0.066797062559818043,0.856062122958267,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,45,14,2,0.97333333333333338,0,0,-1.8666666666666667,0.87688627088828541,0.039906835798118219,0.041603446656798188,0.041603446656798188,0.083206893313596375,0.83697943509016715,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,46,15,2,0.98666666666666669,0,0,-1.8666666666666667,0.85650177366162084,0.04177620674625665,0.050861009796061188,0.050861009796061188,0.10172201959212238,0.81472556691536413,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,47,16,2,1,0,0,-1.8666666666666667,0.83370612397847421,0.044184015339535816,0.061054930340994983,0.061054930340994983,0.12210986068198997,0.78952210863893835,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,48,17,2,1.0133333333333334,0,0,-1.8666666666666667,0.80873519669571792,0.047106372291094857,0.072079215506593575,0.072079215506593575,0.14415843101318715,0.76162882440462309,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,49,18,2,1.0266666666666666,0,0,-1.8666666666666667,0.78183372012039343,0.05049465630125341,0.083835811789176568,0.083835811789176568,0.16767162357835314,0.73133906381914005,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,50,19,2,1.04,0,0,-1.8666666666666667,0.75325554051013299,0.054283294087121708,0.096230582701372649,0.096230582701372649,0.1924611654027453,0.69897224642301126,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,51,20,2,1.0533333333333332,0,0,-1.8666666666666667,0.72326370611642132,0.058400058603316193,0.10916811764013132,0.10916811764013132,0.21833623528026264,0.66486364751310512,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
