scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,29,2,1.1733333333333333,-0.46666666666666667,0,0,0.47929484026875213,0.51162412590869899,0.004540516911274408,0.004540516911274408,0.009081033822548816,-0.032329285639946859,9.2727763303247752e-05,0.99989549141336287,0.51162412590869899
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,30,2,1.1866666666666668,-0.46666666666666667,0,0,0.48501398700649306,0.50568234357183328,0.0046518347108367979,0.0046518347108367979,0.0093036694216735959,-0.020668356565340218,9.2727763303247752e-05,0.99989549141336287,0.50568234357183328
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,31,2,1.2,-0.46666666666666667,0,0,0.49113232448710059,0.49934240394492779,0.0047626357839857863,0.0047626357839857863,0.0095252715679715726,-0.0082100794578272018,9.2727763303247752e-05,0.99989549141336287,0.49934240394492779
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,1,3,0.80000000000000004,-0.43333333333333335,0,0,0.4552002707252617,0.54186308190183796,0.0014683236864501659,0.0014683236864501659,0.0029366473729003318,-0.08666281117657626,9.2727763303247752e-05,0.99989549141336287,0.54186308190183796
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,2,3,0.81333333333333335,-0.43333333333333335,0,0,0.44782331466177994,0.54909503403679505,0.0015408256507125004,0.0015408256507125004,0.0030816513014250008,-0.10127171937501511,9.2727763303247752e-05,0.99989549141336287,0.54909503403679505
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,3,3,0.82666666666666666,-0.43333333333333335,0,0,0.44087388644230313,0.55589585991290635,0.0016151268223952326,0.0016151268223952326,0.0032302536447904651,-0.11502197347060322,9.2727763303247752e-05,0.99989549141336287,0.55589585991290635
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,4,3,0.83999999999999997,-0.43333333333333335,0,0,0.43436372142702889,0.56225389715634699,0.0016911907083120264,0.0016911907083120264,0.0033823814166240528,-0.1278901757293181,9.2727763303247752e-05,0.99989549141336287,0.56225389715634699
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,5,3,0.85333333333333339,-0.43333333333333335,0,0,0.42830378859305129,0.56815825651764129,0.0017689774446537287,0.0017689774446537287,0.0035379548893074574,-0.13985446792459,9.2727763303247752e-05,0.99989549141336287,0.56815825651764129
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,6,3,0.8666666666666667,-0.43333333333333335,0,0,0.42270427312312397,0.57359884080171653,0.0018484430375797609,0.0018484430375797609,0.0036968860751595218,-0.15089456767859255,9.2727763303247752e-05,0.99989549141336287,0.57359884080171653
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,7,3,0.88,-0.43333333333333335,0,0,0.4175745633259943,0.57856635695176628,0.0019295398611196867,0.0019295398611196867,0.0038590797222393734,-0.16099179362577198,9.2727763303247752e-05,0.99989549141336287,0.57856635695176628
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,8,3,0.89333333333333331,-0.43333333333333335,0,0,0.41292323096440148,0.58305233502314835,0.0020122170062251425,0.0020122170062251425,0.0040244340124502851,-0.17012910405874687,9.2727763303247752e-05,0.99989549141336287,0.58305233502314835
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,9,3,0.90666666666666662,-0.43333333333333335,0,0,0.40875801970579034,0.58704914156479249,0.0020964193647085923,0.0020964193647085923,0.0041928387294171846,-0.17829112185900214,9.2727763303247752e-05,0.99989549141336287,0.58704914156479249
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,10,3,0.92000000000000004,-0.43333333333333335,0,0,0.40508583107925178,0.5905499920310201,0.002182088444864087,0.002182088444864087,0.0043641768897281739,-0.18546416095176832,9.2727763303247752e-05,0.99989549141336287,0.5905499920310201
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,11,3,0.93333333333333335,-0.43333333333333335,0,0,0.40191271340008333,0.59354896182532868,0.0022691623872939811,0.0022691623872939811,0.0045383247745879622,-0.19163624842524535,9.2727763303247752e-05,0.99989549141336287,0.59354896182532868
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,12,3,0.94666666666666666,-0.43333333333333335,0,0,0.39924385175025184,0.59604099703874214,0.0023575756055030164,0.0023575756055030164,0.0047151512110060328,-0.19679714528849029,9.2727763303247752e-05,0.99989549141336287,0.59604099703874214
