n_pts,N_shots,seed,axis,u_proj,Q_obs,sig_obs
500,100000,18,amp,0.216979,0.980840,0.000443
500,100000,18,fcl,-0.463491,0.325450,0.001483
500,100000,18,fcl,0.456529,0.191320,0.001247
500,100000,18,amp,0.146154,0.820210,0.001215
500,100000,18,fcl,-0.211597,0.642200,0.001516
500,100000,18,amp,0.175258,0.883290,0.001014
500,100000,18,fcl,0.379456,0.314260,0.001467
500,100000,18,amp,-0.464460,0.953090,0.000661
500,100000,18,fcl,-0.116362,0.639470,0.001519
500,100000,18,fcl,0.321042,0.421490,0.001563
500,100000,18,fsb,-0.135116,0.554310,0.001572
500,100000,18,fsb,-0.392790,0.369620,0.001527
500,100000,18,fcl,-0.490385,0.248180,0.001368
500,100000,18,fsb,0.238365,0.563270,0.001568
500,100000,18,amp,-0.175838,0.785380,0.001296
500,100000,18,fsb,0.412835,0.471040,0.001578
500,100000,18,fsb,-0.162361,0.429860,0.001566
500,100000,18,fsb,0.154460,0.683490,0.001472
500,100000,18,amp,-0.185530,0.806060,0.001252
500,100000,18,fsb,-0.337849,0.347780,0.001507
500,100000,18,amp,0.263050,0.836480,0.001172
500,100000,18,fsb,-0.341622,0.351520,0.001509
500,100000,19,amp,0.251757,0.985750,0.000373
500,100000,19,amp,0.307612,0.909820,0.000905
500,100000,19,fcl,-0.462286,0.331330,0.001486
500,100000,19,fcl,0.338744,0.363010,0.001521
500,100000,19,fcl,-0.095519,0.683580,0.001474
500,100000,19,fsb,-0.088826,0.683580,0.001474
500,100000,19,amp,0.067506,0.683580,0.001474
500,100000,19,amp,0.214578,0.689920,0.001459
500,100000,19,fsb,-0.297661,0.333760,0.001488
500,100000,19,fsb,0.488750,0.468000,0.001578
500,100000,19,fcl,0.043665,0.973750,0.000512
500,100000,19,fsb,0.015942,0.973750,0.000512
500,100000,19,amp,-0.054876,0.973750,0.000512
500,100000,19,amp,-0.306697,0.790810,0.001286
500,100000,19,fcl,0.279009,0.512500,0.001580
500,100000,19,fsb,-0.453967,0.358740,0.001517
500,100000,19,amp,-0.355089,0.948790,0.000697
500,100000,19,fcl,-0.426307,0.382730,0.001537
500,100000,19,fcl,0.362866,0.351210,0.001510
500,100000,19,fcl,0.475401,0.213400,0.001293
500,100000,19,fcl,-0.351653,0.450070,0.001573
500,100000,19,fsb,0.349769,0.493670,0.001581
500,100000,19,amp,0.493842,0.883950,0.001023
500,100000,19,amp,-0.331019,0.939060,0.000754
500,100000,19,fsb,0.357133,0.452710,0.001573
500,100000,19,fsb,-0.236350,0.270970,0.001409
500,100000,19,fcl,-0.004192,0.778380,0.001317
500,100000,19,fsb,-0.089319,0.778380,0.001317
500,100000,19,amp,0.002150,0.778380,0.001317
500,100000,19,fsb,-0.177584,0.440020,0.001569
500,100000,19,amp,0.407648,0.877850,0.001034
500,100000,19,amp,-0.322645,0.929370,0.000809
500,100000,19,fcl,0.392457,0.265420,0.001397
500,100000,19,amp,-0.323737,0.981630,0.000426
500,100000,19,fsb,0.161179,0.627090,0.001531
500,100000,19,amp,0.432462,0.814670,0.001225
500,100000,19,fcl,0.409573,0.228910,0.001335
500,100000,19,amp,0.262388,0.842680,0.001150
500,100000,19,fsb,-0.399484,0.401630,0.001550
500,100000,19,fcl,0.273732,0.479240,0.001580
500,100000,19,amp,0.296802,0.785580,0.001293
500,100000,19,amp,-0.371250,0.917260,0.000871
500,100000,19,fsb,-0.456640,0.465600,0.001577
500,100000,19,fcl,-0.062909,0.930590,0.000802
500,100000,19,fsb,-0.033354,0.930590,0.000802
500,100000,19,amp,-0.053310,0.930590,0.000802
500,100000,19,fcl,0.251494,0.581400,0.001560
500,100000,19,fcl,0.054297,0.911460,0.000900
500,100000,19,fsb,0.049749,0.911460,0.000900
500,100000,19,amp,-0.055321,0.911460,0.000900
500,100000,19,amp,0.189729,0.887670,0.000994
500,100000,19,amp,0.410192,0.658930,0.001500
500,100000,19,amp,0.340231,0.811770,0.001232
500,100000,19,fcl,0.066248,0.922980,0.000839
500,100000,19,fsb,0.038553,0.922980,0.000839
500,100000,19,amp,-0.046043,0.922980,0.000839
500,100000,19,fsb,0.333257,0.453100,0.001574
500,100000,19,amp,0.111406,0.973470,0.000500
500,100000,19,fcl,0.222431,0.652650,0.001506
500,100000,19,amp,-0.210110,0.896920,0.000967
500,100000,19,fsb,0.151766,0.666370,0.001490
500,100000,19,fcl,0.125868,0.867840,0.001065
500,100000,19,fsb,-0.114271,0.642170,0.001517
500,100000,20,fcl,-0.267160,0.562280,0.001569
500,100000,20,fcl,0.041330,0.925380,0.000832
500,100000,20,fsb,0.051115,0.925380,0.000832
500,100000,20,amp,0.069806,0.925380,0.000832
500,100000,20,fsb,-0.486181,0.466260,0.001577
500,100000,20,fsb,0.441349,0.454280,0.001574
500,100000,20,fcl,0.388577,0.252080,0.001374
500,100000,20,amp,-0.425574,0.890510,0.000980
500,100000,20,fcl,-0.429495,0.381920,0.001536
500,100000,20,fcl,0.301768,0.463230,0.001577
500,100000,20,amp,0.445026,0.833460,0.001172
500,100000,20,fsb,0.212602,0.526930,0.001579
500,100000,20,fcl,0.259726,0.399880,0.001550
500,100000,20,amp,0.172733,0.942660,0.000741
500,100000,20,fsb,0.323901,0.454300,0.001575
500,100000,20,amp,-0.244055,0.872370,0.001054
500,100000,20,amp,0.298718,0.926930,0.000825
500,100000,20,fsb,-0.247496,0.262000,0.001391
500,100000,20,fsb,0.212687,0.561610,0.001570
500,100000,20,fcl,0.061999,0.805140,0.001255
500,100000,20,fsb,0.099400,0.805140,0.001255
500,100000,20,amp,0.090357,0.805140,0.001255
500,100000,20,fsb,0.204146,0.573400,0.001563
500,100000,20,fcl,-0.383931,0.401400,0.001551
500,100000,20,fcl,-0.014265,0.874980,0.001053
500,100000,20,fsb,-0.068777,0.874980,0.001053
500,100000,20,amp,-0.077171,0.874980,0.001053
500,100000,20,fcl,-0.242460,0.473730,0.001579
500,100000,20,fsb,-0.394602,0.372660,0.001529
500,100000,20,fsb,0.174557,0.588940,0.001556
500,100000,20,fsb,-0.274215,0.338550,0.001496
500,100000,20,amp,0.193918,0.943370,0.000731
500,100000,20,fsb,0.280288,0.473070,0.001578
500,100000,20,fsb,-0.100512,0.704750,0.001445
500,100000,20,fcl,0.076815,0.712790,0.001435
500,100000,20,fsb,-0.086608,0.712790,0.001435
500,100000,20,amp,0.071086,0.712790,0.001435
500,100000,20,amp,0.299066,0.982340,0.000415
500,100000,20,fsb,0.416909,0.468590,0.001578
500,100000,20,amp,0.391932,0.960580,0.000608
500,100000,20,fsb,0.331698,0.465940,0.001577
500,100000,20,amp,-0.272392,0.922250,0.000839
500,100000,20,amp,-0.252349,0.859300,0.001100
500,100000,20,fsb,0.184830,0.636280,0.001520
500,100000,20,fcl,0.110955,0.651780,0.001505
500,100000,20,fsb,-0.351139,0.376340,0.001532
500,100000,20,fsb,-0.135578,0.572410,0.001564
500,100000,20,fsb,-0.231647,0.360140,0.001518
500,100000,20,fcl,-0.390041,0.399690,0.001549
500,100000,20,fsb,-0.161963,0.458550,0.001576
500,100000,20,amp,-0.144686,0.867850,0.001073
500,100000,20,fcl,0.300766,0.339850,0.001496
500,100000,20,fsb,-0.375580,0.389510,0.001544
500,100000,20,amp,-0.342030,0.890170,0.000996
500,100000,21,fcl,0.440598,0.215050,0.001300
500,100000,21,fsb,0.132952,0.715680,0.001425
500,100000,21,fcl,0.456721,0.218810,0.001305
500,100000,21,fsb,0.336664,0.505040,0.001581
500,100000,21,fcl,-0.099462,0.749300,0.001371
500,100000,21,fsb,-0.070698,0.749300,0.001371
500,100000,21,amp,0.069840,0.749300,0.001371
500,100000,21,fcl,-0.018026,0.964770,0.000583
500,100000,21,fsb,0.030745,0.964770,0.000583
500,100000,21,amp,-0.077962,0.964770,0.000583
500,100000,21,amp,-0.387089,0.751770,0.001361
500,100000,21,amp,0.470266,0.845000,0.001143
500,100000,21,fcl,-0.499096,0.312970,0.001467
500,100000,21,fcl,-0.331100,0.449630,0.001573
500,100000,21,fsb,0.149964,0.646630,0.001511
500,100000,21,amp,0.164583,0.798080,0.001268
500,100000,21,fsb,-0.347397,0.356980,0.001516
500,100000,21,fcl,0.434486,0.249000,0.001369
500,100000,21,fsb,0.168791,0.594790,0.001551
500,100000,21,fsb,0.452205,0.463500,0.001576
500,100000,21,amp,-0.169552,0.808390,0.001243
500,100000,21,amp,0.139254,0.893620,0.000974
500,100000,21,amp,0.331569,0.939280,0.000749
500,100000,21,amp,0.382373,0.769740,0.001326
500,100000,21,fsb,0.320257,0.505780,0.001581
500,100000,21,fcl,0.185089,0.739640,0.001389
500,100000,21,fsb,0.441088,0.468940,0.001578
500,100000,21,fcl,-0.373816,0.355290,0.001515
500,100000,21,fcl,-0.288436,0.519280,0.001580
500,100000,21,amp,0.197621,0.984610,0.000391
500,100000,21,amp,-0.372033,0.910230,0.000895
500,100000,21,fsb,-0.150347,0.537480,0.001577
500,100000,21,fsb,-0.399390,0.408030,0.001554
500,100000,21,amp,0.279570,0.677590,0.001477
500,100000,21,fsb,0.201775,0.608640,0.001544
500,100000,21,fsb,-0.329513,0.377990,0.001534
500,100000,21,amp,-0.435658,0.856530,0.001104
500,100000,21,fsb,-0.246432,0.284470,0.001424
500,100000,21,fsb,-0.126773,0.615250,0.001537
500,100000,21,fsb,0.263025,0.548910,0.001574
500,100000,21,amp,-0.325305,0.922160,0.000846
500,100000,21,amp,-0.238712,0.833000,0.001180
500,100000,21,fsb,0.311055,0.440640,0.001570
500,100000,21,amp,0.453379,0.596510,0.001552
500,100000,21,fsb,-0.484117,0.404360,0.001553
500,100000,21,amp,-0.387955,0.781390,0.001308
500,100000,21,amp,-0.286158,0.888700,0.000999
500,100000,21,amp,-0.335744,0.769400,0.001327
500,100000,21,fcl,0.354493,0.284360,0.001427
500,100000,21,fcl,-0.309777,0.413180,0.001557
500,100000,21,fcl,0.205886,0.674300,0.001483
500,100000,22,fcl,0.033496,0.965540,0.000575
500,100000,22,fsb,0.031005,0.965540,0.000575
500,100000,22,amp,0.061177,0.965540,0.000575
500,100000,22,fsb,-0.385710,0.417250,0.001560
500,100000,22,fcl,0.485320,0.175120,0.001200
500,100000,22,amp,0.305813,0.914400,0.000884
500,100000,22,fsb,-0.149978,0.505350,0.001581
500,100000,22,fcl,-0.179193,0.734970,0.001401
500,100000,22,fcl,-0.436116,0.362640,0.001520
500,100000,22,amp,0.136501,0.748500,0.001374
500,100000,22,amp,0.211097,0.613560,0.001539
500,100000,22,amp,-0.403885,0.743610,0.001379
500,100000,22,fcl,-0.411384,0.394440,0.001546
500,100000,22,fcl,0.140846,0.765440,0.001340
500,100000,22,amp,-0.453750,0.896740,0.000967
500,100000,22,amp,-0.495542,0.928880,0.000814
500,100000,22,fsb,0.284089,0.481850,0.001580
500,100000,22,fcl,0.260646,0.557810,0.001571
500,100000,22,fcl,0.116651,0.856090,0.001110
500,100000,22,amp,0.105623,0.945560,0.000710
500,100000,22,fsb,0.439990,0.471130,0.001578
500,100000,22,fcl,0.229600,0.570390,0.001566
500,100000,22,fcl,-0.268486,0.539280,0.001576
500,100000,22,fsb,0.491912,0.475050,0.001579
500,100000,22,fcl,0.279275,0.515750,0.001581
500,100000,22,fsb,0.124040,0.741410,0.001388
500,100000,22,fsb,0.128774,0.702430,0.001448
500,100000,22,fcl,0.264476,0.544460,0.001575
500,100000,22,fcl,0.030264,0.983490,0.000409
500,100000,22,fsb,0.013418,0.983490,0.000409
500,100000,22,amp,-0.071530,0.983490,0.000409
500,100000,22,fsb,-0.146424,0.527740,0.001579
500,100000,22,fsb,-0.101013,0.619800,0.001535
500,100000,22,amp,-0.203350,0.860360,0.001101
500,100000,22,amp,0.314013,0.621780,0.001533
500,100000,22,fcl,-0.023856,0.883960,0.001012
500,100000,22,fsb,0.068117,0.883960,0.001012
500,100000,22,amp,-0.024922,0.883960,0.001012
500,100000,22,fcl,-0.245937,0.505050,0.001581
500,100000,22,amp,-0.471143,0.955440,0.000654
500,100000,22,fcl,-0.072772,0.941230,0.000741
500,100000,22,fsb,0.023292,0.941230,0.000741
500,100000,22,amp,0.043234,0.941230,0.000741
500,100000,22,fcl,-0.214412,0.666420,0.001490
500,100000,22,fsb,-0.433297,0.431500,0.001567
500,100000,22,fsb,0.340284,0.472830,0.001579
500,100000,22,amp,0.345276,0.922510,0.000848
500,100000,22,amp,0.408712,0.805470,0.001250
500,100000,22,fsb,0.156076,0.664300,0.001496
500,100000,22,amp,-0.118916,0.775650,0.001319
500,100000,22,amp,-0.213299,0.803570,0.001258
500,100000,22,fcl,-0.227863,0.637340,0.001522
500,100000,22,fcl,0.356221,0.356770,0.001515
500,100000,22,amp,0.277658,0.907420,0.000918
500,100000,22,fsb,-0.448845,0.366390,0.001524
500,100000,22,fcl,0.455948,0.196270,0.001257
500,100000,22,fsb,-0.396484,0.390480,0.001544
500,100000,22,fcl,0.219310,0.619400,0.001536
500,100000,22,fcl,0.138259,0.790410,0.001289
500,100000,22,fcl,-0.162946,0.783560,0.001301
500,100000,22,fsb,0.197652,0.605410,0.001546
500,100000,22,fcl,0.083878,0.676640,0.001480
500,100000,22,fsb,-0.092204,0.676640,0.001480
500,100000,22,amp,0.068369,0.676640,0.001480
500,100000,22,fsb,0.485601,0.469400,0.001578
500,100000,22,fcl,-0.417740,0.375110,0.001530
500,100000,23,amp,-0.387893,0.971840,0.000522
500,100000,23,amp,-0.431964,0.848280,0.001139
500,100000,23,fcl,-0.178053,0.616050,0.001539
500,100000,23,amp,-0.238631,0.931360,0.000802
500,100000,23,amp,-0.105949,0.900800,0.000948
500,100000,23,fcl,0.138361,0.841950,0.001155
500,100000,23,amp,0.146967,0.921900,0.000838
500,100000,23,fsb,-0.363869,0.365780,0.001523
500,100000,23,fsb,-0.361496,0.365620,0.001522
500,100000,23,fcl,-0.401003,0.371890,0.001527
500,100000,23,fsb,-0.363474,0.367920,0.001526
500,100000,23,fsb,0.333974,0.445250,0.001571
500,100000,23,amp,-0.451235,0.951990,0.000678
500,100000,23,fsb,0.170587,0.604260,0.001545
500,100000,23,fsb,0.237867,0.584960,0.001558
500,100000,23,fcl,0.152059,0.736880,0.001391
500,100000,23,fsb,0.413027,0.474100,0.001579
500,100000,23,fsb,-0.129872,0.552800,0.001573
500,100000,23,fsb,-0.435161,0.374430,0.001529
500,100000,23,fsb,-0.382595,0.425170,0.001563
500,100000,23,fsb,-0.248878,0.355100,0.001511
500,100000,23,fcl,0.355811,0.370500,0.001528
500,100000,23,fcl,0.426036,0.228870,0.001330
500,100000,23,amp,0.318337,0.900560,0.000938
500,100000,23,fcl,0.350049,0.373960,0.001529
500,100000,23,fsb,-0.223769,0.397180,0.001548
500,100000,23,fsb,0.257829,0.529230,0.001579
500,100000,23,fsb,-0.318607,0.354420,0.001513
500,100000,23,fsb,-0.381151,0.372890,0.001528
500,100000,23,fsb,0.374296,0.486280,0.001581
500,100000,23,fcl,0.219620,0.662010,0.001494
500,100000,23,amp,-0.410949,0.963640,0.000595
500,100000,23,fcl,-0.473525,0.329460,0.001488
500,100000,23,fcl,-0.413263,0.387920,0.001543
500,100000,23,fsb,-0.222096,0.366000,0.001523
500,100000,23,amp,0.101895,0.951380,0.000677
500,100000,23,fsb,0.289029,0.493120,0.001581
500,100000,23,fsb,0.271500,0.539600,0.001575
500,100000,23,fsb,-0.424062,0.423460,0.001563
500,100000,23,fcl,-0.331794,0.424890,0.001563
500,100000,23,fcl,-0.428263,0.370070,0.001527
500,100000,23,fcl,0.391189,0.313060,0.001465
500,100000,23,fsb,0.110482,0.784590,0.001305
500,100000,23,fcl,-0.128603,0.854720,0.001110
500,100000,23,fcl,0.129055,0.845690,0.001146
