n_pts,N_shots,N_total,seed,rmse,rmse_se,rmse_corr,mae,mean_sigma_gp,mean_sigma_noise,cov80,cov90,cov95,cov95_adj,nlpd,nlpd_adj,crps,msse,msse_gp,n_valid,l1,l2,l3,sf,c
500,Inf,Inf,11,0.005010,0.000130,0.005010,0.002746,0.008417,0.000000,0.9766,0.9892,0.9951,0.9951,-3.8475,-3.8475,0.002697,0.191047,0.191047,4918,0.3426,0.2459,1.5000,0.4592,0.3873
500,Inf,Inf,12,0.005201,0.000149,0.005201,0.002665,0.008235,0.000000,0.9726,0.9874,0.9951,0.9951,-3.8528,-3.8528,0.002687,0.198053,0.198053,4921,0.3401,0.2442,1.5000,0.4558,0.3873
500,Inf,Inf,13,0.005158,0.000168,0.005158,0.002687,0.008399,0.000000,0.9752,0.9878,0.9941,0.9941,-3.8397,-3.8397,0.002708,0.193508,0.193508,4923,0.3384,0.2410,1.5000,0.4606,0.3873
500,Inf,Inf,14,0.005961,0.000227,0.005961,0.002828,0.008369,0.000000,0.9720,0.9898,0.9951,0.9951,-3.8476,-3.8476,0.002790,0.195414,0.195414,4900,0.3428,0.2409,1.5000,0.4671,0.3873
500,Inf,Inf,15,0.005557,0.000171,0.005557,0.002901,0.008398,0.000000,0.9763,0.9901,0.9945,0.9945,-3.8403,-3.8403,0.002786,0.203722,0.203722,4930,0.3413,0.2447,1.5000,0.5007,0.3873
500,Inf,Inf,16,0.005464,0.000234,0.005464,0.002658,0.008381,0.000000,0.9747,0.9897,0.9957,0.9957,-3.8460,-3.8460,0.002700,0.181377,0.181377,4933,0.3343,0.2422,1.5000,0.4407,0.3873
500,Inf,Inf,17,0.004592,0.000143,0.004592,0.002448,0.008614,0.000000,0.9842,0.9955,0.9984,0.9984,-3.8515,-3.8515,0.002595,0.139470,0.139470,4927,0.3374,0.2389,1.5000,0.4765,0.3873
500,Inf,Inf,18,0.004671,0.000134,0.004671,0.002543,0.008284,0.000000,0.9811,0.9929,0.9974,0.9974,-3.8655,-3.8655,0.002583,0.169280,0.169280,4928,0.3371,0.2403,1.5000,0.4873,0.3873
500,Inf,Inf,19,0.006555,0.000430,0.006555,0.002805,0.008361,0.000000,0.9711,0.9852,0.9904,0.9904,-3.8355,-3.8355,0.002829,0.225312,0.225312,4920,0.3507,0.2444,1.5000,0.4597,0.3873
500,Inf,Inf,20,0.004909,0.000135,0.004909,0.002705,0.008398,0.000000,0.9754,0.9894,0.9965,0.9965,-3.8395,-3.8395,0.002680,0.191143,0.191143,4924,0.3343,0.2403,1.5000,0.4931,0.3873
500,Inf,Inf,21,0.004684,0.000196,0.004684,0.002473,0.008454,0.000000,0.9870,0.9953,0.9986,0.9986,-3.8579,-3.8579,0.002564,0.142979,0.142979,4916,0.3397,0.2419,1.5000,0.4762,0.3873
500,Inf,Inf,22,0.004341,0.000143,0.004341,0.002339,0.008512,0.000000,0.9876,0.9943,0.9976,0.9976,-3.8543,-3.8543,0.002531,0.136115,0.136115,4922,0.3416,0.2426,1.5000,0.4731,0.3873
500,Inf,Inf,23,0.009212,0.000704,0.009212,0.003217,0.008289,0.000000,0.9663,0.9797,0.9870,0.9870,-3.8270,-3.8270,0.003137,0.271619,0.271619,4921,0.3329,0.2358,1.5000,0.4749,0.3873
500,Inf,Inf,24,0.005855,0.000181,0.005855,0.002930,0.008386,0.000000,0.9703,0.9864,0.9937,0.9937,-3.8306,-3.8306,0.002861,0.227149,0.227149,4912,0.3345,0.2412,1.5000,0.4490,0.3873
500,Inf,Inf,25,0.004363,0.000136,0.004363,0.002340,0.008361,0.000000,0.9848,0.9941,0.9972,0.9972,-3.8676,-3.8676,0.002521,0.146892,0.146892,4931,0.3389,0.2450,1.5000,0.4624,0.3873
500,Inf,Inf,26,0.004970,0.000137,0.004970,0.002701,0.008413,0.000000,0.9772,0.9888,0.9959,0.9959,-3.8391,-3.8391,0.002699,0.195605,0.195605,4919,0.3463,0.2461,1.5000,0.4704,0.3873
500,Inf,Inf,27,0.005633,0.000208,0.005633,0.002869,0.008401,0.000000,0.9743,0.9896,0.9967,0.9967,-3.8484,-3.8484,0.002763,0.191926,0.191926,4909,0.3403,0.2428,1.5000,0.4832,0.3873
500,Inf,Inf,28,0.004840,0.000175,0.004840,0.002518,0.008517,0.000000,0.9848,0.9953,0.9986,0.9986,-3.8523,-3.8523,0.002614,0.152027,0.152027,4925,0.3391,0.2389,1.5000,0.4723,0.3873
500,Inf,Inf,29,0.004557,0.000146,0.004557,0.002428,0.008352,0.000000,0.9846,0.9941,0.9962,0.9962,-3.8600,-3.8600,0.002553,0.155083,0.155083,4936,0.3429,0.2451,1.5000,0.4558,0.3873
500,Inf,Inf,30,0.004813,0.000155,0.004813,0.002512,0.008565,0.000000,0.9803,0.9929,0.9972,0.9972,-3.8535,-3.8535,0.002632,0.156005,0.156005,4923,0.3382,0.2428,1.5000,0.4491,0.3873
500,Inf,Inf,31,0.004744,0.000172,0.004744,0.002516,0.008575,0.000000,0.9896,0.9967,0.9988,0.9988,-3.8534,-3.8534,0.002596,0.140135,0.140135,4914,0.3396,0.2406,1.5000,0.4876,0.3873
500,Inf,Inf,32,0.005450,0.000250,0.005450,0.002738,0.008324,0.000000,0.9763,0.9897,0.9963,0.9963,-3.8524,-3.8524,0.002703,0.189892,0.189892,4928,0.3516,0.2471,1.5000,0.4840,0.3873
500,Inf,Inf,33,0.005188,0.000168,0.005188,0.002679,0.008537,0.000000,0.9860,0.9953,0.9988,0.9988,-3.8565,-3.8565,0.002672,0.156768,0.156768,4929,0.3420,0.2405,1.5000,0.4739,0.3873
500,Inf,Inf,34,0.005496,0.000182,0.005496,0.002746,0.008321,0.000000,0.9681,0.9860,0.9939,0.9939,-3.8462,-3.8462,0.002747,0.204959,0.204959,4923,0.3406,0.2450,1.5000,0.4665,0.3873
500,Inf,Inf,35,0.004410,0.000118,0.004410,0.002483,0.008572,0.000000,0.9876,0.9957,0.9982,0.9982,-3.8489,-3.8489,0.002582,0.146316,0.146316,4937,0.3422,0.2413,1.5000,0.4817,0.3873
500,Inf,Inf,36,0.005374,0.000228,0.005374,0.002696,0.008493,0.000000,0.9779,0.9903,0.9961,0.9961,-3.8433,-3.8433,0.002722,0.181213,0.181213,4927,0.3483,0.2431,1.5000,0.4796,0.3873
500,Inf,Inf,37,0.005285,0.000156,0.005285,0.002811,0.008523,0.000000,0.9749,0.9912,0.9963,0.9963,-3.8303,-3.8303,0.002757,0.188290,0.188290,4907,0.3400,0.2412,1.5000,0.4791,0.3873
500,Inf,Inf,38,0.004756,0.000184,0.004756,0.002460,0.008357,0.000000,0.9856,0.9961,0.9986,0.9986,-3.8672,-3.8672,0.002561,0.147301,0.147301,4934,0.3404,0.2390,1.5000,0.4652,0.3873
500,Inf,Inf,39,0.005184,0.000257,0.005184,0.002617,0.008328,0.000000,0.9813,0.9911,0.9943,0.9943,-3.8532,-3.8532,0.002648,0.184664,0.184664,4929,0.3452,0.2412,1.5000,0.4666,0.3873
500,Inf,Inf,40,0.004343,0.000157,0.004343,0.002281,0.008369,0.000000,0.9892,0.9974,0.9988,0.9988,-3.8773,-3.8773,0.002473,0.126182,0.126182,4918,0.3393,0.2389,1.5000,0.4592,0.3873
500,Inf,Inf,41,0.006411,0.000296,0.006411,0.002997,0.008479,0.000000,0.9740,0.9874,0.9937,0.9937,-3.8290,-3.8290,0.002894,0.213472,0.213472,4917,0.3410,0.2380,1.5000,0.4640,0.3873
500,Inf,Inf,42,0.006459,0.000218,0.006459,0.003246,0.008224,0.000000,0.9621,0.9816,0.9919,0.9919,-3.8359,-3.8359,0.002959,0.259341,0.259341,4935,0.3471,0.2464,1.5000,0.4560,0.3873
500,Inf,Inf,43,0.005210,0.000141,0.005210,0.002817,0.008175,0.000000,0.9737,0.9898,0.9961,0.9961,-3.8564,-3.8564,0.002710,0.210729,0.210729,4914,0.3410,0.2438,1.5000,0.4664,0.3873
500,Inf,Inf,44,0.005210,0.000161,0.005210,0.002736,0.008388,0.000000,0.9777,0.9907,0.9949,0.9949,-3.8459,-3.8459,0.002704,0.186252,0.186252,4927,0.3369,0.2393,1.5000,0.4516,0.3873
500,Inf,Inf,45,0.005930,0.000455,0.005930,0.002610,0.008484,0.000000,0.9833,0.9912,0.9933,0.9933,-3.8374,-3.8374,0.002715,0.188901,0.188901,4914,0.3406,0.2418,1.5000,0.4469,0.3873
500,Inf,Inf,46,0.005687,0.000245,0.005687,0.002771,0.008458,0.000000,0.9758,0.9890,0.9955,0.9955,-3.8416,-3.8416,0.002757,0.184413,0.184413,4923,0.3416,0.2402,1.5000,0.4652,0.3873
500,Inf,Inf,47,0.005487,0.000182,0.005487,0.002884,0.008435,0.000000,0.9738,0.9882,0.9943,0.9943,-3.8345,-3.8345,0.002785,0.206233,0.206233,4926,0.3394,0.2427,1.5000,0.4869,0.3873
500,Inf,Inf,48,0.004937,0.000166,0.004937,0.002638,0.008352,0.000000,0.9799,0.9903,0.9959,0.9959,-3.8517,-3.8517,0.002648,0.185589,0.185589,4924,0.3438,0.2399,1.5000,0.4645,0.3873
500,Inf,Inf,49,0.005243,0.000210,0.005243,0.002521,0.008358,0.000000,0.9784,0.9904,0.9972,0.9972,-3.8591,-3.8591,0.002646,0.165777,0.165777,4915,0.3363,0.2417,1.5000,0.4516,0.3873
500,Inf,Inf,50,0.004802,0.000143,0.004802,0.002602,0.008409,0.000000,0.9841,0.9941,0.9982,0.9982,-3.8557,-3.8557,0.002615,0.160170,0.160170,4919,0.3338,0.2350,1.5000,0.4619,0.3873
1000,100,100000,1,0.018125,0.000242,0.000000,0.013845,0.022794,0.045265,0.9049,0.9645,0.9849,1.0000,-2.5792,-2.0188,0.014234,0.130102,0.598171,4848,0.3024,0.2035,1.5000,0.7648,0.9424
1000,100,100000,2,0.016940,0.000222,0.000000,0.012979,0.022367,0.045262,0.9098,0.9656,0.9852,1.0000,-2.6131,-2.0309,0.013894,0.114568,0.572248,4857,0.3072,0.2167,1.5000,0.7358,0.9135
1000,100,100000,3,0.018108,0.000208,0.000000,0.014079,0.022542,0.045261,0.8910,0.9646,0.9886,1.0000,-2.5852,-2.0177,0.014244,0.132640,0.613556,4834,0.3093,0.2246,1.5000,0.7807,0.9394
1000,100,100000,4,0.016096,0.000175,0.000000,0.012786,0.022501,0.045297,0.9312,0.9796,0.9952,0.9998,-2.6411,-2.0297,0.013771,0.111945,0.505963,4842,0.3169,0.2317,1.5000,0.7246,0.9563
1000,100,100000,5,0.017411,0.000191,0.000000,0.013790,0.021970,0.045273,0.8969,0.9650,0.9890,1.0000,-2.5996,-2.0262,0.014043,0.127838,0.630008,4829,0.3035,0.2338,1.5000,0.7806,0.9071
1000,100,100000,6,0.015995,0.000206,0.000000,0.012322,0.022474,0.045274,0.9354,0.9778,0.9919,1.0000,-2.6540,-2.0362,0.013668,0.101158,0.476607,4828,0.3042,0.2241,1.5000,0.7373,0.9710
1000,100,100000,7,0.016917,0.000194,0.000000,0.013038,0.022794,0.045294,0.9144,0.9724,0.9893,1.0000,-2.6111,-2.0256,0.013957,0.114488,0.535114,4847,0.2968,0.2316,1.5000,0.7491,0.9563
1000,100,100000,8,0.017937,0.000197,0.000000,0.014164,0.022060,0.045300,0.8976,0.9594,0.9878,1.0000,-2.5964,-2.0235,0.014162,0.129812,0.626934,4824,0.3089,0.2300,1.5000,0.7832,0.9237
1000,100,100000,9,0.018700,0.000254,0.000000,0.014438,0.021897,0.045294,0.8944,0.9572,0.9806,1.0000,-2.5857,-2.0226,0.014295,0.137977,0.666179,4839,0.3315,0.2413,1.5000,0.7726,0.9418
1000,100,100000,10,0.017823,0.000230,0.000000,0.013788,0.022566,0.045283,0.9028,0.9650,0.9884,1.0000,-2.5938,-2.0231,0.014141,0.127302,0.589838,4835,0.3032,0.2183,1.5000,0.7177,0.9650
1000,100,100000,11,0.017043,0.000205,0.000000,0.013157,0.022911,0.045263,0.9198,0.9756,0.9909,1.0000,-2.6090,-2.0274,0.013957,0.113205,0.530605,4835,0.3092,0.2285,1.5000,0.7307,1.0020
1000,100,100000,12,0.016852,0.000197,0.000000,0.013144,0.021903,0.045295,0.9095,0.9768,0.9934,1.0000,-2.6393,-2.0359,0.013834,0.113577,0.556925,4828,0.3238,0.2309,1.5000,0.7513,0.9410
1000,100,100000,13,0.016835,0.000208,0.000000,0.013022,0.021607,0.045294,0.9063,0.9683,0.9911,1.0000,-2.6461,-2.0383,0.013804,0.113457,0.575226,4854,0.3135,0.2390,1.5000,0.7310,0.9063
1000,100,100000,14,0.018642,0.000208,0.000000,0.014624,0.023182,0.045261,0.8899,0.9581,0.9874,0.9998,-2.5460,-2.0111,0.014426,0.137653,0.630685,4823,0.3067,0.2222,1.5000,0.7750,0.9654
1000,100,100000,15,0.017023,0.000202,0.000000,0.013333,0.023249,0.045294,0.9186,0.9732,0.9926,1.0000,-2.5974,-2.0169,0.014061,0.119807,0.523950,4853,0.2944,0.2105,1.5000,0.7491,0.9548
1000,100,100000,16,0.017853,0.000196,0.000000,0.014048,0.022747,0.045294,0.8986,0.9633,0.9862,1.0000,-2.5813,-2.0210,0.014188,0.128493,0.605721,4852,0.2949,0.2249,1.5000,0.7313,0.9176
1000,100,100000,17,0.017772,0.000248,0.000000,0.013508,0.022517,0.045251,0.9121,0.9688,0.9872,1.0000,-2.6118,-2.0203,0.014147,0.130260,0.563088,4845,0.3188,0.2174,1.5000,0.7516,0.9606
1000,100,100000,18,0.019005,0.000234,0.000000,0.014583,0.021627,0.045288,0.8638,0.9395,0.9735,1.0000,-2.5679,-2.0197,0.014389,0.147650,0.724121,4839,0.3238,0.2322,1.5000,0.7475,0.9563
1000,100,100000,19,0.018180,0.000483,0.000000,0.013254,0.021863,0.045267,0.9153,0.9684,0.9872,0.9986,-2.6318,-2.0317,0.014004,0.122693,0.578440,4843,0.3105,0.2212,1.5000,0.7240,0.9176
1000,100,100000,20,0.016966,0.000182,0.000000,0.013496,0.022402,0.045293,0.9226,0.9785,0.9920,1.0000,-2.6211,-2.0301,0.013921,0.114528,0.551649,4848,0.2972,0.2302,1.5000,0.7497,0.9352
1000,100,100000,21,0.017366,0.000182,0.000000,0.013820,0.023428,0.045264,0.9243,0.9764,0.9921,0.9998,-2.5790,-2.0148,0.014163,0.123987,0.548503,4836,0.3038,0.2274,1.5000,0.8196,0.9341
1000,100,100000,22,0.017786,0.000209,0.000000,0.013946,0.022052,0.045277,0.9042,0.9598,0.9816,1.0000,-2.5958,-2.0254,0.014120,0.130801,0.633827,4845,0.3361,0.2425,1.5000,0.7864,0.9485
1000,100,100000,23,0.018937,0.000243,0.000000,0.014814,0.022111,0.045276,0.8847,0.9565,0.9851,1.0000,-2.5715,-2.0150,0.014428,0.146947,0.675825,4830,0.3128,0.2178,1.5000,0.7637,0.9267
1000,100,100000,24,0.019031,0.000200,0.000000,0.015069,0.022147,0.045300,0.8636,0.9539,0.9837,1.0000,-2.5523,-2.0202,0.014407,0.137117,0.714562,4833,0.3337,0.2277,1.5000,0.7673,0.9160
1000,100,100000,25,0.018282,0.000198,0.000000,0.014507,0.022318,0.045265,0.8755,0.9566,0.9860,1.0000,-2.5631,-2.0202,0.014282,0.137071,0.675400,4858,0.2890,0.2218,1.5000,0.7069,0.9224
1000,100,100000,26,0.016621,0.000177,0.000000,0.013202,0.022967,0.045274,0.9244,0.9835,0.9957,1.0000,-2.6137,-2.0259,0.013912,0.111707,0.517048,4841,0.3077,0.2254,1.5000,0.7721,0.9554
1000,100,100000,27,0.017446,0.000235,0.000000,0.013517,0.022626,0.045265,0.9074,0.9671,0.9892,0.9998,-2.6009,-2.0205,0.014088,0.127520,0.570577,4827,0.3015,0.2174,1.5000,0.7569,0.9461
1000,100,100000,28,0.017672,0.000204,0.000000,0.013874,0.022474,0.045272,0.9105,0.9666,0.9889,1.0000,-2.5975,-2.0250,0.014097,0.123911,0.592201,4850,0.3322,0.2486,1.5000,0.8095,0.9502
1000,100,100000,29,0.017165,0.000213,0.000000,0.013167,0.022170,0.045280,0.9085,0.9666,0.9874,1.0000,-2.6217,-2.0322,0.013923,0.115587,0.571301,4850,0.3130,0.2297,1.5000,0.7137,0.9553
1000,100,100000,30,0.018082,0.000213,0.000000,0.014181,0.021956,0.045258,0.8909,0.9661,0.9884,1.0000,-2.5969,-2.0255,0.014164,0.131182,0.642482,4841,0.3069,0.2288,1.5000,0.7424,0.9164
1000,100,100000,31,0.016531,0.000172,0.000000,0.013163,0.022202,0.045259,0.9235,0.9793,0.9936,1.0000,-2.6363,-2.0331,0.013805,0.109171,0.537082,4835,0.3141,0.2296,1.5000,0.7702,0.9379
1000,100,100000,32,0.018490,0.000257,0.000000,0.014177,0.021672,0.045274,0.8792,0.9540,0.9817,1.0000,-2.5943,-2.0243,0.014243,0.139288,0.669786,4851,0.3242,0.2465,1.5000,0.7838,0.9158
1000,100,100000,33,0.018093,0.000214,0.000000,0.013933,0.022725,0.045235,0.8941,0.9582,0.9864,1.0000,-2.5795,-2.0207,0.014214,0.127922,0.609034,4852,0.3250,0.2270,1.5000,0.7908,0.9369
1000,100,100000,34,0.018129,0.000251,0.000000,0.013879,0.022590,0.045251,0.8979,0.9633,0.9880,0.9998,-2.5892,-2.0189,0.014226,0.133772,0.597616,4846,0.3060,0.2211,1.5000,0.7495,0.9600
1000,100,100000,35,0.017132,0.000192,0.000000,0.013583,0.023080,0.045257,0.9143,0.9751,0.9930,1.0000,-2.5917,-2.0199,0.014064,0.121316,0.549258,4856,0.3130,0.2259,1.5000,0.7736,0.9793
1000,100,100000,36,0.019484,0.000266,0.000000,0.014847,0.022382,0.045299,0.8712,0.9454,0.9773,1.0000,-2.5436,-2.0076,0.014595,0.152759,0.707549,4838,0.3371,0.2424,1.5000,0.8052,0.9590
1000,100,100000,37,0.018219,0.000214,0.000000,0.014228,0.022637,0.045285,0.8967,0.9620,0.9868,1.0000,-2.5799,-2.0188,0.014269,0.133211,0.613768,4839,0.2996,0.2149,1.5000,0.7523,0.9219
1000,100,100000,38,0.015909,0.000194,0.000000,0.012253,0.022384,0.045276,0.9371,0.9792,0.9942,1.0000,-2.6585,-2.0382,0.013643,0.100553,0.477079,4862,0.3050,0.2213,1.5000,0.7323,0.9430
1000,100,100000,39,0.017407,0.000244,0.000000,0.013433,0.022362,0.045287,0.9207,0.9738,0.9878,0.9994,-2.6082,-2.0265,0.014004,0.122118,0.579482,4853,0.3029,0.2174,1.5000,0.7391,0.9246
1000,100,100000,40,0.016925,0.000183,0.000000,0.013399,0.022802,0.045280,0.9190,0.9713,0.9921,1.0000,-2.6032,-2.0269,0.013939,0.113436,0.548637,4837,0.3046,0.2207,1.5000,0.7835,0.9376
1000,100,100000,41,0.018626,0.000272,0.000000,0.013907,0.022730,0.045292,0.9066,0.9635,0.9819,1.0000,-2.5809,-2.0136,0.014340,0.135157,0.602800,4850,0.3224,0.2356,1.5000,0.7588,0.9738
1000,100,100000,42,0.018224,0.000210,0.000000,0.014034,0.022610,0.045306,0.8890,0.9523,0.9806,1.0000,-2.5724,-2.0159,0.014291,0.135200,0.631227,4839,0.2970,0.2113,1.5000,0.7208,0.9429
1000,100,100000,43,0.017890,0.000201,0.000000,0.013980,0.021575,0.045266,0.8901,0.9528,0.9814,1.0000,-2.6067,-2.0325,0.014061,0.127262,0.653857,4833,0.3169,0.2369,1.5000,0.7520,0.9296
1000,100,100000,44,0.017192,0.000206,0.000000,0.013350,0.022008,0.045292,0.9107,0.9704,0.9856,1.0000,-2.6257,-2.0334,0.013920,0.116005,0.581147,4858,0.3213,0.2363,1.5000,0.7524,0.9208
1000,100,100000,45,0.018564,0.000268,0.000000,0.014445,0.022935,0.045317,0.8929,0.9642,0.9864,1.0000,-2.5609,-2.0119,0.014395,0.139241,0.625767,4837,0.2972,0.2108,1.5000,0.7313,0.9409
1000,100,100000,46,0.018130,0.000233,0.000000,0.014031,0.022364,0.045263,0.8964,0.9656,0.9878,1.0000,-2.5847,-2.0240,0.014180,0.128500,0.628360,4853,0.3255,0.2273,1.5000,0.7385,0.9254
1000,100,100000,47,0.017223,0.000182,0.000000,0.013659,0.022556,0.045284,0.9142,0.9769,0.9940,1.0000,-2.6081,-2.0251,0.014012,0.118110,0.564992,4848,0.2965,0.2264,1.5000,0.7663,0.9243
1000,100,100000,48,0.016659,0.000177,0.000000,0.013240,0.022885,0.045283,0.9258,0.9803,0.9940,1.0000,-2.6147,-2.0276,0.013892,0.110037,0.521004,4826,0.3124,0.2297,1.5000,0.7456,0.9883
1000,100,100000,49,0.018197,0.000210,0.000000,0.014229,0.022368,0.045259,0.8934,0.9559,0.9832,1.0000,-2.5771,-2.0250,0.014191,0.127653,0.642048,4833,0.3043,0.2200,1.5000,0.7591,0.8932
1000,100,100000,50,0.017935,0.000226,0.000000,0.014106,0.022632,0.045281,0.9188,0.9708,0.9909,1.0000,-2.5935,-2.0209,0.014184,0.128691,0.585971,4837,0.2907,0.2130,1.5000,0.7387,0.9288
1000,1000,1000000,1,0.008953,0.000109,0.000000,0.006938,0.011324,0.014314,0.9047,0.9647,0.9880,1.0000,-3.2929,-2.9820,0.005856,0.226452,0.591881,4848,0.3365,0.2420,1.5000,0.6607,0.8368
1000,1000,1000000,2,0.008971,0.000139,0.000000,0.006742,0.011325,0.014313,0.9121,0.9677,0.9874,0.9986,-3.3008,-2.9863,0.005817,0.220364,0.581633,4857,0.3196,0.2308,1.5000,0.5839,0.8379
1000,1000,1000000,3,0.009871,0.000138,0.000000,0.007586,0.011632,0.014313,0.8935,0.9632,0.9872,0.9994,-3.2458,-2.9525,0.006174,0.260734,0.644591,4834,0.3252,0.2285,1.5000,0.6442,0.8255
1000,1000,1000000,4,0.009065,0.000116,0.000000,0.006927,0.011694,0.014324,0.9002,0.9612,0.9857,0.9990,-3.2650,-2.9688,0.005933,0.227750,0.591304,4842,0.3084,0.2344,1.5000,0.5755,0.8638
1000,1000,1000000,5,0.008583,0.000106,0.000000,0.006715,0.011321,0.014317,0.9190,0.9710,0.9907,0.9996,-3.3104,-2.9850,0.005760,0.217622,0.556567,4829,0.3327,0.2334,1.5000,0.6370,0.8313
1000,1000,1000000,6,0.008155,0.000101,0.000000,0.006386,0.011563,0.014317,0.9275,0.9791,0.9952,1.0000,-3.3188,-2.9931,0.005638,0.188593,0.500110,4828,0.3297,0.2385,1.5000,0.6283,0.8556
1000,1000,1000000,7,0.008457,0.000092,0.000000,0.006603,0.011462,0.014323,0.9030,0.9598,0.9868,0.9998,-3.2870,-2.9845,0.005749,0.210736,0.580941,4847,0.3292,0.2263,1.5000,0.6082,0.8182
1000,1000,1000000,8,0.008789,0.000104,0.000000,0.006821,0.011671,0.014325,0.9202,0.9693,0.9847,1.0000,-3.2782,-2.9742,0.005847,0.214468,0.558372,4824,0.3142,0.2298,1.5000,0.6286,0.8768
1000,1000,1000000,9,0.008657,0.000168,0.000000,0.006528,0.011467,0.014323,0.9237,0.9740,0.9882,0.9996,-3.3116,-2.9882,0.005733,0.204461,0.531351,4839,0.3344,0.2335,1.5000,0.6121,0.8522
1000,1000,1000000,10,0.008502,0.000112,0.000000,0.006603,0.011687,0.014320,0.9222,0.9733,0.9917,1.0000,-3.2955,-2.9842,0.005747,0.201578,0.521925,4835,0.3193,0.2311,1.5000,0.5915,0.8945
1000,1000,1000000,11,0.008662,0.000102,0.000000,0.006772,0.011278,0.014313,0.9088,0.9694,0.9888,0.9998,-3.3043,-2.9905,0.005767,0.218034,0.581143,4835,0.3259,0.2362,1.5000,0.5935,0.8234
1000,1000,1000000,12,0.008827,0.000109,0.000000,0.006840,0.011137,0.014323,0.9035,0.9644,0.9892,1.0000,-3.3048,-2.9906,0.005797,0.226300,0.598481,4828,0.3343,0.2436,1.5000,0.6059,0.8490
1000,1000,1000000,13,0.009030,0.000116,0.000000,0.006869,0.011271,0.014323,0.8978,0.9578,0.9839,0.9996,-3.2914,-2.9846,0.005863,0.228485,0.608930,4854,0.3272,0.2356,1.5000,0.5918,0.8187
1000,1000,1000000,14,0.008633,0.000126,0.000000,0.006658,0.011484,0.014313,0.9179,0.9672,0.9911,0.9996,-3.3004,-2.9844,0.005768,0.212011,0.546167,4823,0.3364,0.2382,1.5000,0.6183,0.8776
1000,1000,1000000,15,0.008600,0.000111,0.000000,0.006654,0.011674,0.014323,0.9306,0.9775,0.9942,1.0000,-3.3059,-2.9801,0.005777,0.203954,0.506077,4853,0.3380,0.2432,1.5000,0.6387,0.8956
1000,1000,1000000,16,0.008874,0.000125,0.000000,0.006769,0.011538,0.014323,0.9169,0.9697,0.9870,0.9996,-3.2950,-2.9835,0.005824,0.214798,0.557659,4852,0.3356,0.2382,1.5000,0.5938,0.8624
1000,1000,1000000,17,0.008500,0.000117,0.000000,0.006559,0.011849,0.014310,0.9259,0.9787,0.9955,1.0000,-3.2977,-2.9796,0.005754,0.193978,0.498905,4845,0.3121,0.2257,1.5000,0.6134,0.8913
1000,1000,1000000,18,0.008638,0.000119,0.000000,0.006639,0.011527,0.014321,0.9196,0.9748,0.9934,0.9998,-3.3084,-2.9847,0.005761,0.205718,0.522685,4839,0.3097,0.2269,1.5000,0.6065,0.8677
1000,1000,1000000,19,0.011490,0.000458,0.000000,0.007722,0.011478,0.014315,0.8852,0.9492,0.9756,0.9944,-3.2183,-2.9447,0.006374,0.293811,0.715268,4843,0.3397,0.2388,1.5000,0.6225,0.8833
1000,1000,1000000,20,0.008915,0.000137,0.000000,0.006716,0.011626,0.014323,0.9233,0.9717,0.9872,0.9992,-3.2943,-2.9794,0.005832,0.212189,0.538112,4848,0.3309,0.2317,1.5000,0.6130,0.8851
1000,1000,1000000,21,0.008881,0.000119,0.000000,0.006840,0.011843,0.014314,0.9169,0.9684,0.9880,0.9992,-3.2710,-2.9689,0.005885,0.217556,0.550547,4836,0.3277,0.2306,1.5000,0.6265,0.8825
1000,1000,1000000,22,0.008779,0.000130,0.000000,0.006678,0.011175,0.014318,0.9162,0.9713,0.9878,0.9988,-3.3190,-2.9920,0.005756,0.218503,0.568497,4845,0.3284,0.2389,1.5000,0.6067,0.8325
1000,1000,1000000,23,0.008451,0.000111,0.000000,0.006441,0.011321,0.014317,0.9234,0.9733,0.9892,1.0000,-3.3284,-2.9973,0.005667,0.195585,0.523178,4830,0.3180,0.2385,1.5000,0.6109,0.8611
1000,1000,1000000,24,0.008784,0.000104,0.000000,0.006833,0.011335,0.014325,0.9063,0.9659,0.9892,0.9998,-3.2968,-2.9850,0.005813,0.219089,0.590519,4833,0.3158,0.2361,1.5000,0.6026,0.8080
1000,1000,1000000,25,0.008874,0.000102,0.000000,0.006953,0.011457,0.014314,0.9070,0.9679,0.9901,0.9998,-3.2850,-2.9806,0.005853,0.222570,0.586482,4858,0.3408,0.2379,1.5000,0.6128,0.8596
1000,1000,1000000,26,0.008827,0.000121,0.000000,0.006759,0.011493,0.014317,0.9147,0.9647,0.9847,1.0000,-3.2914,-2.9819,0.005816,0.215527,0.570243,4841,0.3147,0.2269,1.5000,0.5849,0.8400
1000,1000,1000000,27,0.009312,0.000127,0.000000,0.007081,0.011510,0.014314,0.8954,0.9625,0.9869,0.9996,-3.2712,-2.9692,0.005977,0.236936,0.606540,4827,0.3275,0.2377,1.5000,0.6416,0.8331
1000,1000,1000000,28,0.008839,0.000108,0.000000,0.006751,0.011218,0.014316,0.8986,0.9614,0.9835,0.9998,-3.3001,-2.9890,0.005804,0.221226,0.601301,4850,0.3270,0.2268,1.5000,0.5946,0.7957
1000,1000,1000000,29,0.008404,0.000110,0.000000,0.006474,0.011652,0.014319,0.9282,0.9763,0.9932,1.0000,-3.3096,-2.9863,0.005711,0.197768,0.502795,4850,0.3190,0.2269,1.5000,0.5761,0.8871
