u1,u2,u3,Q_jac,Q_det,gg,ee
0.035000,-0.010000,-0.400000,0.863756,0.992311,0.203581,0.776483
0.040000,-0.010000,-0.400000,0.857546,0.990546,0.203656,0.770347
0.045000,-0.010000,-0.400000,0.850656,0.988550,0.203712,0.763514
0.050000,-0.010000,-0.400000,0.843107,0.986341,0.203791,0.756044
0.055000,-0.010000,-0.400000,0.834897,0.983932,0.203935,0.747977
0.060000,-0.010000,-0.400000,0.826019,0.981335,0.204188,0.739353
0.065000,-0.010000,-0.400000,0.816495,0.978569,0.204595,0.730236
0.070000,-0.010000,-0.400000,0.806318,0.975643,0.205201,0.720665
-0.070000,-0.005000,-0.400000,0.816321,0.954073,0.183197,0.708663
-0.065000,-0.005000,-0.400000,0.822786,0.960004,0.186423,0.718355
-0.060000,-0.005000,-0.400000,0.829012,0.965460,0.189494,0.727652
-0.055000,-0.005000,-0.400000,0.834938,0.970451,0.192408,0.736492
-0.050000,-0.005000,-0.400000,0.840493,0.974972,0.195153,0.744791
-0.045000,-0.005000,-0.400000,0.845627,0.979035,0.197723,0.752495
-0.040000,-0.005000,-0.400000,0.850296,0.982650,0.200112,0.759554
-0.035000,-0.005000,-0.400000,0.854448,0.985818,0.202306,0.765900
-0.030000,-0.005000,-0.400000,0.858051,0.988554,0.204298,0.771495
-0.025000,-0.005000,-0.400000,0.861074,0.990868,0.206080,0.776300
-0.020000,-0.005000,-0.400000,0.863494,0.992771,0.207647,0.780286
-0.015000,-0.005000,-0.400000,0.865285,0.994273,0.208989,0.783420
-0.010000,-0.005000,-0.400000,0.866435,0.995388,0.210107,0.785688
-0.005000,-0.005000,-0.400000,0.866934,0.996129,0.211001,0.787080
0.000000,-0.005000,-0.400000,0.866773,0.996509,0.211672,0.787591
0.005000,-0.005000,-0.400000,0.865949,0.996543,0.212130,0.787225
0.010000,-0.005000,-0.400000,0.864461,0.996245,0.212385,0.785991
0.015000,-0.005000,-0.400000,0.862311,0.995631,0.212451,0.783908
0.020000,-0.005000,-0.400000,0.859500,0.994715,0.212350,0.780996
0.025000,-0.005000,-0.400000,0.856029,0.993512,0.212105,0.777279
0.030000,-0.005000,-0.400000,0.851907,0.992039,0.211743,0.772796
0.035000,-0.005000,-0.400000,0.847137,0.990310,0.211296,0.767578
0.040000,-0.005000,-0.400000,0.841720,0.988341,0.210799,0.761664
0.045000,-0.005000,-0.400000,0.835653,0.986144,0.210289,0.755087
0.050000,-0.005000,-0.400000,0.828951,0.983740,0.209808,0.747905
0.055000,-0.005000,-0.400000,0.821609,0.981139,0.209398,0.740153
0.060000,-0.005000,-0.400000,0.813620,0.978355,0.209104,0.731869
0.065000,-0.005000,-0.400000,0.804998,0.975405,0.208970,0.723113
0.070000,-0.005000,-0.400000,0.795734,0.972302,0.209042,0.713922
-0.070000,0.000000,-0.400000,0.791034,0.956557,0.201335,0.701515
-0.065000,0.000000,-0.400000,0.797505,0.962231,0.204261,0.710913
-0.060000,0.000000,-0.400000,0.803757,0.967431,0.206998,0.719901
-0.055000,0.000000,-0.400000,0.809734,0.972166,0.209543,0.728423
-0.050000,0.000000,-0.400000,0.815368,0.976432,0.211887,0.736401
-0.045000,0.000000,-0.400000,0.820614,0.980240,0.214026,0.743785
-0.040000,0.000000,-0.400000,0.825430,0.983601,0.215955,0.750530
-0.035000,0.000000,-0.400000,0.829767,0.986519,0.217663,0.756575
-0.030000,0.000000,-0.400000,0.833596,0.989006,0.219145,0.761887
-0.025000,0.000000,-0.400000,0.836888,0.991072,0.220397,0.766430
-0.020000,0.000000,-0.400000,0.839622,0.992730,0.221413,0.770181
-0.015000,0.000000,-0.400000,0.841773,0.993990,0.222191,0.773109
-0.010000,0.000000,-0.400000,0.843330,0.994866,0.222730,0.775206
-0.005000,0.000000,-0.400000,0.844282,0.995371,0.223035,0.776463
0.000000,0.000000,-0.400000,0.844621,0.995518,0.223111,0.776878
0.005000,0.000000,-0.400000,0.844344,0.995323,0.222968,0.776458
0.010000,0.000000,-0.400000,0.843445,0.994800,0.222620,0.775211
0.015000,0.000000,-0.400000,0.841928,0.993964,0.222084,0.773157
0.020000,0.000000,-0.400000,0.839790,0.992830,0.221382,0.770318
0.025000,0.000000,-0.400000,0.837031,0.991413,0.220539,0.766716
0.030000,0.000000,-0.400000,0.833657,0.989730,0.219585,0.762388
0.035000,0.000000,-0.400000,0.829667,0.987796,0.218552,0.757364
0.040000,0.000000,-0.400000,0.825060,0.985626,0.217476,0.751682
0.045000,0.000000,-0.400000,0.819831,0.983233,0.216396,0.745373
0.050000,0.000000,-0.400000,0.813990,0.980636,0.215353,0.738489
0.055000,0.000000,-0.400000,0.807530,0.977849,0.214389,0.731065
0.060000,0.000000,-0.400000,0.800440,0.974881,0.213549,0.723135
0.065000,0.000000,-0.400000,0.792731,0.971753,0.212878,0.714755
0.070000,0.000000,-0.400000,0.784392,0.968476,0.212421,0.705959
-0.070000,0.005000,-0.400000,0.764342,0.958553,0.219821,0.693308
-0.065000,0.005000,-0.400000,0.770863,0.963968,0.222371,0.702380
-0.060000,0.005000,-0.400000,0.777186,0.968908,0.224699,0.711031
-0.055000,0.005000,-0.400000,0.783259,0.973383,0.226805,0.719210
-0.050000,0.005000,-0.400000,0.789016,0.977391,0.228682,0.726843
-0.045000,0.005000,-0.400000,0.794416,0.980943,0.230327,0.733889
-0.040000,0.005000,-0.400000,0.799422,0.984050,0.231737,0.740305
-0.035000,0.005000,-0.400000,0.803987,0.986715,0.232904,0.746036
-0.030000,0.005000,-0.400000,0.808083,0.988951,0.233826,0.751055
-0.025000,0.005000,-0.400000,0.811683,0.990770,0.234500,0.755329
-0.020000,0.005000,-0.400000,0.814769,0.992183,0.234924,0.758839
-0.015000,0.005000,-0.400000,0.817316,0.993201,0.235099,0.761560
-0.010000,0.005000,-0.400000,0.819313,0.993838,0.235026,0.763485
-0.005000,0.005000,-0.400000,0.820751,0.994109,0.234712,0.764609
0.000000,0.005000,-0.400000,0.821619,0.994025,0.234167,0.764932
0.005000,0.005000,-0.400000,0.821914,0.993603,0.233401,0.764461
0.010000,0.005000,-0.400000,0.821631,0.992855,0.232431,0.763208
0.015000,0.005000,-0.400000,0.820768,0.991800,0.231277,0.761191
0.020000,0.005000,-0.400000,0.819325,0.990451,0.229962,0.758433
0.025000,0.005000,-0.400000,0.817297,0.988823,0.228512,0.754955
0.030000,0.005000,-0.400000,0.814686,0.986934,0.226960,0.750792
0.035000,0.005000,-0.400000,0.811491,0.984799,0.225338,0.745974
0.040000,0.005000,-0.400000,0.807707,0.982432,0.223683,0.740536
0.045000,0.005000,-0.400000,0.803328,0.979846,0.222032,0.734506
0.050000,0.005000,-0.400000,0.798359,0.977062,0.220429,0.727934
0.055000,0.005000,-0.400000,0.792789,0.974091,0.218917,0.720852
0.060000,0.005000,-0.400000,0.786608,0.970946,0.217536,0.713290
0.065000,0.005000,-0.400000,0.779820,0.967645,0.216335,0.705301
0.070000,0.005000,-0.400000,0.772414,0.964199,0.215357,0.696916
-0.070000,0.010000,-0.400000,0.736454,0.960075,0.238485,0.684085
-0.065000,0.010000,-0.400000,0.743067,0.965226,0.240591,0.692803
-0.060000,0.010000,-0.400000,0.749502,0.969904,0.242446,0.701094
-0.055000,0.010000,-0.400000,0.755712,0.974118,0.244052,0.708910
-0.050000,0.010000,-0.400000,0.761635,0.977866,0.245403,0.716184
-0.045000,0.010000,-0.400000,0.767231,0.981160,0.246501,0.722877
-0.040000,0.010000,-0.400000,0.772467,0.984012,0.247342,0.728954
-0.035000,0.010000,-0.400000,0.777297,0.986424,0.247923,0.734365
-0.030000,0.010000,-0.400000,0.781697,0.988410,0.248243,0.739086
-0.025000,0.010000,-0.400000,0.785642,0.989981,0.248302,0.743089
-0.020000,0.010000,-0.400000,0.789114,0.991150,0.248100,0.746360
-0.015000,0.010000,-0.400000,0.792088,0.991928,0.247642,0.748876
-0.010000,0.010000,-0.400000,0.794555,0.992328,0.246932,0.750634
-0.005000,0.010000,-0.400000,0.796507,0.992365,0.245978,0.751631
0.000000,0.010000,-0.400000,0.797930,0.992052,0.244793,0.751869
0.005000,0.010000,-0.400000,0.798820,0.991405,0.243391,0.751357
0.010000,0.010000,-0.400000,0.799174,0.990437,0.241787,0.750107
0.015000,0.010000,-0.400000,0.798985,0.989165,0.240007,0.748138
0.020000,0.010000,-0.400000,0.798252,0.987605,0.238075,0.745472
0.025000,0.010000,-0.400000,0.796969,0.985770,0.236015,0.742130
0.030000,0.010000,-0.400000,0.795136,0.983679,0.233864,0.738146
0.035000,0.010000,-0.400000,0.792746,0.981346,0.231655,0.733547
0.040000,0.010000,-0.400000,0.789796,0.978786,0.229423,0.728365
0.045000,0.010000,-0.400000,0.786276,0.976013,0.227207,0.722629
0.050000,0.010000,-0.400000,0.782185,0.973046,0.225052,0.716383
0.055000,0.010000,-0.400000,0.777513,0.969898,0.222998,0.709657
0.060000,0.010000,-0.400000,0.772246,0.966580,0.221087,0.702479
0.065000,0.010000,-0.400000,0.766385,0.963112,0.219366,0.694897
0.070000,0.010000,-0.400000,0.759914,0.959504,0.217877,0.686937
-0.070000,0.015000,-0.400000,0.707658,0.961131,0.257119,0.673923
-0.065000,0.015000,-0.400000,0.714402,0.966018,0.258722,0.682270
-0.060000,0.015000,-0.400000,0.720989,0.970432,0.260050,0.690185
-0.055000,0.015000,-0.400000,0.727375,0.974385,0.261104,0.697625
-0.050000,0.015000,-0.400000,0.733501,0.977873,0.261884,0.704531
-0.045000,0.015000,-0.400000,0.739330,0.980910,0.262391,0.710866
-0.040000,0.015000,-0.400000,0.744831,0.983506,0.262624,0.716601
-0.035000,0.015000,-0.400000,0.749962,0.985666,0.262584,0.721692
-0.030000,0.015000,-0.400000,0.754699,0.987404,0.262272,0.726117
-0.025000,0.015000,-0.400000,0.759019,0.988730,0.261690,0.729854
-0.020000,0.015000,-0.400000,0.762906,0.989657,0.260840,0.732892
-0.015000,0.015000,-0.400000,0.766335,0.990196,0.259731,0.735211
-0.010000,0.015000,-0.400000,0.769297,0.990362,0.258369,0.736811
-0.005000,0.015000,-0.400000,0.771784,0.990169,0.256763,0.737692
0.000000,0.015000,-0.400000,0.773782,0.989630,0.254930,0.737858
0.005000,0.015000,-0.400000,0.775286,0.988762,0.252885,0.737317
0.010000,0.015000,-0.400000,0.776292,0.987577,0.250646,0.736083
0.015000,0.015000,-0.400000,0.776790,0.986094,0.248241,0.734177
0.020000,0.015000,-0.400000,0.776779,0.984327,0.245692,0.731617
0.025000,0.015000,-0.400000,0.776251,0.982289,0.243028,0.728425
0.030000,0.015000,-0.400000,0.775202,0.980001,0.240285,0.724633
0.035000,0.015000,-0.400000,0.773624,0.977476,0.237497,0.720267
0.040000,0.015000,-0.400000,0.771511,0.974730,0.234699,0.715356
0.045000,0.015000,-0.400000,0.768852,0.971775,0.231930,0.709927
0.050000,0.015000,-0.400000,0.765641,0.968632,0.229235,0.704022
0.055000,0.015000,-0.400000,0.761868,0.965313,0.226653,0.697666
0.060000,0.015000,-0.400000,0.757515,0.961829,0.224225,0.690885
0.065000,0.015000,-0.400000,0.752579,0.958200,0.221999,0.683723
0.070000,0.015000,-0.400000,0.747045,0.954437,0.220014,0.676205
-0.070000,0.020000,-0.400000,0.678153,0.961739,0.275587,0.662886
-0.065000,0.020000,-0.400000,0.685065,0.966360,0.276638,0.670849
-0.060000,0.020000,-0.400000,0.691841,0.970512,0.277392,0.678379
-0.055000,0.020000,-0.400000,0.698438,0.974202,0.277854,0.685438
-0.050000,0.020000,-0.400000,0.704801,0.977432,0.278025,0.691972
-0.045000,0.020000,-0.400000,0.710897,0.980212,0.277908,0.697951
-0.040000,0.020000,-0.400000,0.716696,0.982555,0.277505,0.703347
-0.035000,0.020000,-0.400000,0.722158,0.984464,0.276818,0.708122
-0.030000,0.020000,-0.400000,0.727261,0.985955,0.275852,0.712259
-0.025000,0.020000,-0.400000,0.731984,0.987038,0.274611,0.715740
-0.020000,0.020000,-0.400000,0.736311,0.987725,0.273099,0.718555
-0.015000,0.020000,-0.400000,0.740218,0.988030,0.271327,0.720691
-0.010000,0.020000,-0.400000,0.743696,0.987965,0.269306,0.722148
-0.005000,0.020000,-0.400000,0.746738,0.987545,0.267044,0.722927
0.000000,0.020000,-0.400000,0.749327,0.986786,0.264562,0.723035
0.005000,0.020000,-0.400000,0.751459,0.985700,0.261877,0.722481
0.010000,0.020000,-0.400000,0.753128,0.984304,0.259006,0.721280
0.015000,0.020000,-0.400000,0.754324,0.982614,0.255981,0.719451
0.020000,0.020000,-0.400000,0.755042,0.980645,0.252826,0.717014
0.025000,0.020000,-0.400000,0.755275,0.978411,0.249567,0.713987
0.030000,0.020000,-0.400000,0.755014,0.975932,0.246244,0.710403
0.035000,0.020000,-0.400000,0.754251,0.973221,0.242889,0.706286
0.040000,0.020000,-0.400000,0.752976,0.970294,0.239540,0.701662
0.045000,0.020000,-0.400000,0.751177,0.967164,0.236232,0.696555
0.050000,0.020000,-0.400000,0.748846,0.963851,0.233012,0.691004
0.055000,0.020000,-0.400000,0.745968,0.960368,0.229919,0.685033
0.060000,0.020000,-0.400000,0.742526,0.956724,0.226991,0.678663
0.065000,0.020000,-0.400000,0.738513,0.952942,0.224276,0.671935
0.070000,0.020000,-0.400000,0.733911,0.949032,0.221814,0.664870
-0.070000,0.025000,-0.400000,0.648128,0.961914,0.293769,0.651043
-0.065000,0.025000,-0.400000,0.655242,0.966271,0.294228,0.658615
-0.060000,0.025000,-0.400000,0.662238,0.970159,0.294374,0.665758
-0.055000,0.025000,-0.400000,0.669080,0.973588,0.294211,0.672436
-0.050000,0.025000,-0.400000,0.675712,0.976560,0.293744,0.678602
-0.045000,0.025000,-0.400000,0.682104,0.979086,0.292979,0.684229
-0.040000,0.025000,-0.400000,0.688231,0.981176,0.291918,0.689295
-0.035000,0.025000,-0.400000,0.694051,0.982839,0.290568,0.693765
-0.030000,0.025000,-0.400000,0.699546,0.984085,0.288935,0.697627
-0.025000,0.025000,-0.400000,0.704695,0.984928,0.287025,0.700866
-0.020000,0.025000,-0.400000,0.709484,0.985380,0.284845,0.703475
-0.015000,0.025000,-0.400000,0.713889,0.985453,0.282408,0.705443
-0.010000,0.025000,-0.400000,0.717901,0.985162,0.279727,0.706773
-0.005000,0.025000,-0.400000,0.721512,0.984520,0.276812,0.707469
0.000000,0.025000,-0.400000,0.724705,0.983543,0.273686,0.707537
0.005000,0.025000,-0.400000,0.727476,0.982246,0.270368,0.706990
0.010000,0.025000,-0.400000,0.729818,0.980643,0.266876,0.705840
0.015000,0.025000,-0.400000,0.731718,0.978752,0.263243,0.704106
0.020000,0.025000,-0.400000,0.733170,0.976587,0.259493,0.701809
0.025000,0.025000,-0.400000,0.734166,0.974162,0.255654,0.698966
0.030000,0.025000,-0.400000,0.734694,0.971498,0.251767,0.695607
0.035000,0.025000,-0.400000,0.734745,0.968608,0.247863,0.691753
0.040000,0.025000,-0.400000,0.734306,0.965507,0.243979,0.687431
0.045000,0.025000,-0.400000,0.733365,0.962208,0.240151,0.682661
0.050000,0.025000,-0.400000,0.731909,0.958733,0.236425,0.677479
0.055000,0.025000,-0.400000,0.729921,0.955092,0.232839,0.671906
0.060000,0.025000,-0.400000,0.727385,0.951297,0.229430,0.665960
0.065000,0.025000,-0.400000,0.724287,0.947369,0.226246,0.659679
0.070000,0.025000,-0.400000,0.720610,0.943318,0.223324,0.653080
-0.070000,0.030000,-0.400000,0.617848,0.961674,0.311512,0.638506
-0.065000,0.030000,-0.400000,0.625193,0.965767,0.311350,0.645689
-0.060000,0.030000,-0.400000,0.632441,0.969394,0.310861,0.652448
-0.055000,0.030000,-0.400000,0.639555,0.972565,0.310052,0.658753
-0.050000,0.030000,-0.400000,0.646484,0.975281,0.308930,0.664560
-0.045000,0.030000,-0.400000,0.653200,0.977555,0.307503,0.669848
-0.040000,0.030000,-0.400000,0.659678,0.979397,0.305774,0.674598
-0.035000,0.030000,-0.400000,0.665880,0.980816,0.303754,0.678779
-0.030000,0.030000,-0.400000,0.671788,0.981822,0.301450,0.682384
-0.025000,0.030000,-0.400000,0.677382,0.982429,0.298872,0.685399
-0.020000,0.030000,-0.400000,0.682650,0.982650,0.296026,0.687821
-0.015000,0.030000,-0.400000,0.687567,0.982497,0.292930,0.689643
-0.010000,0.030000,-0.400000,0.692125,0.981985,0.289597,0.690867
-0.005000,0.030000,-0.400000,0.696316,0.981126,0.286040,0.691501
0.000000,0.030000,-0.400000,0.700121,0.979939,0.282283,0.691550
0.005000,0.030000,-0.400000,0.703536,0.978436,0.278347,0.691029
0.010000,0.030000,-0.400000,0.706554,0.976632,0.274249,0.689949
0.015000,0.030000,-0.400000,0.709159,0.974546,0.270026,0.688331
0.020000,0.030000,-0.400000,0.711344,0.972192,0.265702,0.686192
0.025000,0.030000,-0.400000,0.713101,0.969584,0.261303,0.683549
0.030000,0.030000,-0.400000,0.714413,0.966742,0.256872,0.680432
0.035000,0.030000,-0.400000,0.715272,0.963680,0.252440,0.676858
0.040000,0.030000,-0.400000,0.715663,0.960413,0.248044,0.672852
0.045000,0.030000,-0.400000,0.715570,0.956953,0.243717,0.668433
0.050000,0.030000,-0.400000,0.714979,0.953323,0.239508,0.663632
0.055000,0.030000,-0.400000,0.713872,0.949533,0.235451,0.658468
0.060000,0.030000,-0.400000,0.712229,0.945594,0.231583,0.652958
0.065000,0.030000,-0.400000,0.710036,0.941529,0.227952,0.647134
0.070000,0.030000,-0.400000,0.707271,0.937345,0.224593,0.641010
-0.070000,0.035000,-0.400000,0.587477,0.961038,0.328736,0.625359
-0.065000,0.035000,-0.400000,0.595082,0.964869,0.327932,0.632160
-0.060000,0.035000,-0.400000,0.602608,0.968237,0.326792,0.638545
-0.055000,0.035000,-0.400000,0.610021,0.971152,0.325323,0.644489
-0.050000,0.035000,-0.400000,0.617270,0.973617,0.323537,0.649952
-0.045000,0.035000,-0.400000,0.624332,0.975642,0.321440,0.654918
-0.040000,0.035000,-0.400000,0.631183,0.977240,0.319041,0.659370
-0.035000,0.035000,-0.400000,0.637786,0.978418,0.316352,0.663283
-0.030000,0.035000,-0.400000,0.644124,0.979190,0.313381,0.666651
-0.025000,0.035000,-0.400000,0.650180,0.979566,0.310140,0.669465
-0.020000,0.035000,-0.400000,0.655940,0.979561,0.306637,0.671723
-0.015000,0.035000,-0.400000,0.661381,0.979187,0.302894,0.673421
-0.010000,0.035000,-0.400000,0.666493,0.978459,0.298924,0.674563
-0.005000,0.035000,-0.400000,0.671271,0.977390,0.294739,0.675156
0.000000,0.035000,-0.400000,0.675694,0.975998,0.290370,0.675210
0.005000,0.035000,-0.400000,0.679755,0.974296,0.285835,0.674736
0.010000,0.035000,-0.400000,0.683449,0.972299,0.281153,0.673747
0.015000,0.035000,-0.400000,0.686757,0.970025,0.276361,0.672264
0.020000,0.035000,-0.400000,0.689672,0.967489,0.271484,0.670302
0.025000,0.035000,-0.400000,0.692183,0.964704,0.266549,0.667878
0.030000,0.035000,-0.400000,0.694273,0.961692,0.261599,0.665018
0.035000,0.035000,-0.400000,0.695931,0.958465,0.256663,0.661739
0.040000,0.035000,-0.400000,0.697140,0.955040,0.251778,0.658064
0.045000,0.035000,-0.400000,0.697885,0.951428,0.246977,0.654008
0.050000,0.035000,-0.400000,0.698146,0.947650,0.242308,0.649600
0.055000,0.035000,-0.400000,0.697906,0.943720,0.237805,0.644857
0.060000,0.035000,-0.400000,0.697144,0.939646,0.233501,0.639791
0.065000,0.035000,-0.400000,0.695840,0.935451,0.229446,0.634432
0.070000,0.035000,-0.400000,0.693974,0.931143,0.225671,0.628791
-0.070000,0.040000,-0.400000,0.557197,0.960026,0.345361,0.611703
-0.065000,0.040000,-0.400000,0.565086,0.963598,0.343903,0.618134
-0.060000,0.040000,-0.400000,0.572912,0.966710,0.342102,0.624160
-0.055000,0.040000,-0.400000,0.580646,0.969373,0.339968,0.629760
-0.050000,0.040000,-0.400000,0.588238,0.971589,0.337515,0.634899
-0.045000,0.040000,-0.400000,0.595665,0.973371,0.334752,0.639563
-0.040000,0.040000,-0.400000,0.602907,0.974729,0.331687,0.643739
-0.035000,0.040000,-0.400000,0.609927,0.975672,0.328336,0.647408
-0.030000,0.040000,-0.400000,0.616710,0.976213,0.324708,0.650564
-0.025000,0.040000,-0.400000,0.623238,0.976364,0.320817,0.653201
-0.020000,0.040000,-0.400000,0.629501,0.976139,0.316673,0.655320
-0.015000,0.040000,-0.400000,0.635472,0.975550,0.312300,0.656918
-0.010000,0.040000,-0.400000,0.641145,0.974613,0.307711,0.658003
-0.005000,0.040000,-0.400000,0.646513,0.973341,0.302922,0.658580
0.000000,0.040000,-0.400000,0.651553,0.971750,0.297962,0.658660
0.005000,0.040000,-0.400000,0.656260,0.969857,0.292850,0.658256
0.010000,0.040000,-0.400000,0.660627,0.967673,0.287608,0.657381
0.015000,0.040000,-0.400000,0.664632,0.965219,0.282274,0.656052
0.020000,0.040000,-0.400000,0.668269,0.962509,0.276870,0.654285
0.025000,0.040000,-0.400000,0.671526,0.959556,0.271425,0.652097
0.030000,0.040000,-0.400000,0.674383,0.956381,0.265981,0.649510
0.035000,0.040000,-0.400000,0.676827,0.952998,0.260568,0.646541
0.040000,0.040000,-0.400000,0.678842,0.949422,0.255221,0.643208
0.045000,0.040000,-0.400000,0.680409,0.945665,0.249972,0.639527
0.050000,0.040000,-0.400000,0.681508,0.941750,0.244869,0.635522
0.055000,0.040000,-0.400000,0.682118,0.937687,0.239944,0.631207
0.060000,0.040000,-0.400000,0.682218,0.933486,0.235230,0.626594
0.065000,0.040000,-0.400000,0.681786,0.929170,0.230775,0.621707
0.070000,0.040000,-0.400000,0.680801,0.924747,0.226609,0.616555
-0.070000,0.045000,-0.400000,0.527144,0.958655,0.361338,0.597628
-0.065000,0.045000,-0.400000,0.535338,0.961971,0.359221,0.603705
-0.060000,0.045000,-0.400000,0.543487,0.964832,0.356759,0.609391
-0.055000,0.045000,-0.400000,0.551561,0.967247,0.353961,0.614668
-0.050000,0.045000,-0.400000,0.559512,0.969220,0.350847,0.619504
-0.045000,0.045000,-0.400000,0.567321,0.970762,0.347424,0.623891
-0.040000,0.045000,-0.400000,0.574969,0.971885,0.343703,0.627818
-0.035000,0.045000,-0.400000,0.582418,0.972599,0.339703,0.631267
-0.030000,0.045000,-0.400000,0.589657,0.972915,0.335434,0.634237
-0.025000,0.045000,-0.400000,0.596667,0.972847,0.330912,0.636724
-0.020000,0.045000,-0.400000,0.603439,0.972408,0.326146,0.638731
-0.015000,0.045000,-0.400000,0.609946,0.971611,0.321164,0.640256
-0.010000,0.045000,-0.400000,0.616182,0.970471,0.315980,0.641308
-0.005000,0.045000,-0.400000,0.622139,0.969002,0.310609,0.641894
0.000000,0.045000,-0.400000,0.627795,0.967221,0.305084,0.642025
0.005000,0.045000,-0.400000,0.633143,0.965143,0.299424,0.641713
0.010000,0.045000,-0.400000,0.638176,0.962780,0.293649,0.640971
0.015000,0.045000,-0.400000,0.642871,0.960153,0.287799,0.639816
0.020000,0.045000,-0.400000,0.647220,0.957277,0.281897,0.638262
0.025000,0.045000,-0.400000,0.651211,0.954163,0.275969,0.636326
0.030000,0.045000,-0.400000,0.654821,0.950835,0.270060,0.634027
0.035000,0.045000,-0.400000,0.658037,0.947304,0.264197,0.631380
0.040000,0.045000,-0.400000,0.660841,0.943586,0.258415,0.628402
0.045000,0.045000,-0.400000,0.663214,0.939693,0.252746,0.625105
0.050000,0.045000,-0.400000,0.665130,0.935648,0.247235,0.621512
