scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,16,2,1,-0.46666666666666667,0,0,0.44486836776694783,0.54892735225401112,0.0031021399895205365,0.0031021399895205365,0.0062042799790410731,-0.1040589844870633,9.2727763303247752e-05,0.99989549141336287,0.54892735225401112
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,17,2,1,-0.46666666666666667,0.13333333333333333,0,0.51290047452832199,0.46005622705506843,0.013521649208304719,0.013521649208304719,0.027043298416609438,0.052844247473253558,9.2727763303247752e-05,0.99989549141336287,0.46005622705506843
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,18,2,1,-0.46666666666666667,0.26666666666666666,0,0.6252476673976326,0.32777787449975271,0.023487229051307314,0.023487229051307314,0.046974458102614629,0.29746979289787989,9.2727763303247752e-05,0.99989549141336287,0.32777787449975271
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,19,2,1,-0.46666666666666667,0.40000000000000002,0,0.69491979483976607,0.24410966396054742,0.030485270599843309,0.030485270599843309,0.060970541199686618,0.45081013087921862,9.2727763303247752e-05,0.99989549141336287,0.24410966396054742
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,20,2,1,-0.46666666666666667,0.53333333333333333,0,0.72401351977986561,0.20525221332701923,0.035367133446557557,0.035367133446557557,0.070734266893115114,0.51876130645284635,9.2727763303247752e-05,0.99989549141336287,0.20525221332701923
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,21,2,1,-0.46666666666666667,0.66666666666666663,0,0.73590342243037576,0.19362234485161781,0.035237116359003284,0.035237116359003284,0.070474232718006569,0.54228107757875799,9.2727763303247752e-05,0.99989549141336287,0.19362234485161781
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,22,2,1,-0.46666666666666667,0.80000000000000004,0,0.73953368746901138,0.19900047674424889,0.030732917893369835,0.030732917893369835,0.06146583578673967,0.54053321072476246,9.2727763303247752e-05,0.99989549141336287,0.19900047674424889
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,23,2,1,-0.46666666666666667,0.93333333333333335,0,0.73303224047115256,0.21612803886089857,0.025419860333974396,0.025419860333974396,0.050839720667948791,0.51690420161025397,9.2727763303247752e-05,0.99989549141336287,0.21612803886089857
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,24,2,1,-0.46666666666666667,1.0666666666666667,0,0.71468074336954757,0.24072568957317986,0.022296783528636278,0.022296783528636278,0.044593567057272555,0.47395505379636771,9.2727763303247752e-05,0.99989549141336287,0.24072568957317986
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,25,2,1,-0.46666666666666667,1.2,0,0.69170002708052936,0.26793075621549323,0.020184608351988743,0.020184608351988743,0.040369216703977487,0.42376927086503613,9.2727763303247752e-05,0.99989549141336287,0.26793075621549323
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,26,2,1,-0.46666666666666667,1.3333333333333333,0,0.68107648027509371,0.29008833720729799,0.014417591258804161,0.014417591258804161,0.028835182517608322,0.39098814306779572,9.2727763303247752e-05,0.99989549141336287,0.29008833720729799
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,27,2,1,-0.46666666666666667,1.4666666666666666,0,0.69574406320519611,0.29406092956603397,0.0050975036143850044,0.0050975036143850044,0.010195007228770009,0.40168313363916214,9.2727763303247752e-05,0.99989549141336287,0.29406092956603397
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,28,2,1,-0.46666666666666667,1.6000000000000001,0,0.72876060062131109,0.26962260076878469,0.00080839930495216433,0.00080839930495216433,0.0016167986099043287,0.4591379998525264,9.2727763303247752e-05,0.99989549141336287,0.26962260076878469
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,29,2,1,-0.46666666666666667,1.7333333333333334,0,0.76075648842595756,0.224798517271487,0.0072224971512777278,0.0072224971512777278,0.014444994302555456,0.53595797115447052,9.2727763303247752e-05,0.99989549141336287,0.224798517271487
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,30,2,1,-0.46666666666666667,1.8666666666666667,0,0.78024143417946212,0.18016720889129256,0.019795678464622664,0.019795678464622664,0.039591356929245328,0.60007422528816956,9.2727763303247752e-05,0.99989549141336287,0.18016720889129256
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,31,2,1,-0.46666666666666667,2,0,0.78935341513101298,0.14897712703046134,0.030834728919262786,0.030834728919262786,0.061669457838525572,0.64037628810055169,9.2727763303247752e-05,0.99989549141336287,0.14897712703046134
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,1,3,1,-0.43333333333333335,-2,0,0.32392779604026517,0.33698301012975596,0.16954459691498938,0.16954459691498938,0.33908919382997876,-0.013055214089490785,9.2727763303247752e-05,0.99989549141336287,0.33698301012975596
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,2,3,1,-0.43333333333333335,-1.8666666666666667,0,0.42698538502541611,0.30362517934098132,0.13469471781680128,0.13469471781680128,0.26938943563360257,0.12336020568443479,9.2727763303247752e-05,0.99989549141336287,0.30362517934098132
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,3,3,1,-0.43333333333333335,-1.7333333333333334,0,0.64923903090079382,0.20468892907924122,0.073036020009982439,0.073036020009982439,0.14607204001996488,0.44455010182155263,9.2727763303247752e-05,0.99989549141336287,0.20468892907924122
