scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,17,6,1,0.033333333333333333,0,-1.3333333333333333,0.66281043583620081,0.096647593871853357,0.12027098514597291,0.12027098514597291,0.24054197029194582,0.56616284196434741,9.2727763303247752e-05,0.99989549141336287,0.096647593871853357
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,18,6,1,0.066666666666666666,0,-1.3333333333333333,0.67858717922861012,0.091785020284971139,0.11481390024320935,0.11481390024320935,0.2296278004864187,0.58680215894363896,9.2727763303247752e-05,0.99989549141336287,0.091785020284971139
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,19,6,1,0.10000000000000001,0,-1.3333333333333333,0.68800150037507124,0.093255442437898128,0.10937152859351533,0.10937152859351533,0.21874305718703066,0.59474605793717306,9.2727763303247752e-05,0.99989549141336287,0.093255442437898128
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,20,6,1,0.13333333333333333,0,-1.3333333333333333,0.69009404496513926,0.10055008809151203,0.10467793347167434,0.10467793347167434,0.20935586694334868,0.58954395687362726,9.2727763303247752e-05,0.99989549141336287,0.10055008809151203
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,21,6,1,0.16666666666666666,0,-1.3333333333333333,0.68423637143942506,0.11287383978841495,0.10144489438608005,0.10144489438608005,0.2028897887721601,0.57136253165101014,9.2727763303247752e-05,0.99989549141336287,0.11287383978841495
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,22,6,1,0.20000000000000001,0,-1.3333333333333333,0.6701601444585219,0.12922191854902926,0.10030896849622443,0.10030896849622443,0.20061793699244887,0.54093822590949259,9.2727763303247752e-05,0.99989549141336287,0.12922191854902926
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,23,6,1,0.23333333333333334,0,-1.3333333333333333,0.64796863038998775,0.14846453053776668,0.1017834195361228,0.1017834195361228,0.2035668390722456,0.49950409985222111,9.2727763303247752e-05,0.99989549141336287,0.14846453053776668
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,24,6,1,0.26666666666666666,0,-1.3333333333333333,0.61813064502244919,0.16943137517628559,0.10621898990063253,0.10621898990063253,0.21243797980126505,0.4486992698461636,9.2727763303247752e-05,0.99989549141336287,0.16943137517628559
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,25,6,1,0.29999999999999999,0,-1.3333333333333333,0.58145801024319677,0.19098865418535879,0.11377666778572221,0.11377666778572221,0.22755333557144442,0.39046935605783795,9.2727763303247752e-05,0.99989549141336287,0.19098865418535879
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,26,6,1,0.33333333333333331,0,-1.3333333333333333,0.53906840439398762,0.21210268448247815,0.12441445556176711,0.12441445556176711,0.24882891112353422,0.32696571991150947,9.2727763303247752e-05,0.99989549141336287,0.21210268448247815
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,27,6,1,0.36666666666666664,0,-1.3333333333333333,0.49233596004029379,0.23188627125153186,0.13788888435408717,0.13788888435408717,0.27577776870817433,0.26044968878876196,9.2727763303247752e-05,0.99989549141336287,0.23188627125153186
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,28,6,1,0.40000000000000002,0,-1.3333333333333333,0.44283253809100159,0.2496260998468435,0.15377068103107747,0.15377068103107747,0.30754136206215493,0.19320643824415809,9.2727763303247752e-05,0.99989549141336287,0.2496260998468435
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,29,6,1,0.43333333333333335,0,-1.3333333333333333,0.3922625502496106,0.26479170700799826,0.17147287137119557,0.17147287137119557,0.34294574274239115,0.12747084324161234,9.2727763303247752e-05,0.99989549141336287,0.26479170700799826
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,30,6,1,0.46666666666666667,0,-1.3333333333333333,0.3423943047230455,0.27702839977083976,0.19028864775305737,0.19028864775305737,0.38057729550611474,0.065365904952205733,9.2727763303247752e-05,0.99989549141336287,0.27702839977083976
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,31,6,1,0.5,0,-1.3333333333333333,0.29499066168684396,0.28613791632460356,0.20943571099427627,0.20943571099427627,0.41887142198855254,0.0088527453622403995,9.2727763303247752e-05,0.99989549141336287,0.28613791632460356
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,1,7,1,-0.5,0,-1.2,0.47126445318761612,0.34278368129629755,0.092975932758043112,0.092975932758043112,0.18595186551608622,0.12848077189131857,9.2727763303247752e-05,0.99989549141336287,0.34278368129629755
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,2,7,1,-0.46666666666666667,0,-1.2,0.48325002304048553,0.35823544580756794,0.079257265575973249,0.079257265575973249,0.1585145311519465,0.12501457723291759,9.2727763303247752e-05,0.99989549141336287,0.35823544580756794
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,3,7,1,-0.43333333333333335,0,-1.2,0.49447963935874467,0.36940865768552045,0.068055851477867413,0.068055851477867413,0.13611170295573483,0.12507098167322422,9.2727763303247752e-05,0.99989549141336287,0.36940865768552045
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,4,7,1,-0.40000000000000002,0,-1.2,0.50557327994991963,0.37545309246184877,0.059486813794115807,0.059486813794115807,0.11897362758823161,0.13012018748807086,9.2727763303247752e-05,0.99989549141336287,0.37545309246184877
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,5,7,1,-0.36666666666666664,0,-1.2,0.51713759087572164,0.37574173649926257,0.053560336312507902,0.053560336312507902,0.1071206726250158,0.14139585437645907,9.2727763303247752e-05,0.99989549141336287,0.37574173649926257
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,6,7,1,-0.33333333333333331,0,-1.2,0.52972268383790944,0.36992343611592815,0.0501769400230812,0.0501769400230812,0.1003538800461624,0.15979924772198129,9.2727763303247752e-05,0.99989549141336287,0.36992343611592815
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,7,7,1,-0.29999999999999999,0,-1.2,0.5437823718738809,0.35796072791205613,0.049128450107031485,0.049128450107031485,0.09825690021406297,0.18582164396182477,9.2727763303247752e-05,0.99989549141336287,0.35796072791205613
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,8,7,1,-0.26666666666666666,0,-1.2,0.55964022632595456,0.34014891192092089,0.050105430876562343,0.050105430876562343,0.10021086175312469,0.21949131440503367,9.2727763303247752e-05,0.99989549141336287,0.34014891192092089
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,9,7,1,-0.23333333333333334,0,-1.2,0.57746347305841439,0.31711365392186258,0.052711436509861487,0.052711436509861487,0.10542287301972297,0.26034981913655181,9.2727763303247752e-05,0.99989549141336287,0.31711365392186258
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,10,7,1,-0.20000000000000001,0,-1.2,0.59724621360948738,0.28978602585551572,0.056483880267498454,0.056483880267498454,0.11296776053499691,0.30746018775397166,9.2727763303247752e-05,0.99989549141336287,0.28978602585551572
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,11,7,1,-0.16666666666666666,0,-1.2,0.61880284989639533,0.25935568245442153,0.060920733824591622,0.060920733824591622,0.12184146764918324,0.3594471674419738,9.2727763303247752e-05,0.99989549141336287,0.25935568245442153
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,12,7,1,-0.13333333333333333,0,-1.2,0.64177191033575376,0.22720478907572775,0.065511650294259219,0.065511650294259219,0.13102330058851844,0.41456712126002604,9.2727763303247752e-05,0.99989549141336287,0.22720478907572775
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,13,7,1,-0.10000000000000001,0,-1.2,0.665629847417747,0.19482704329143308,0.069771554645409975,0.069771554645409975,0.13954310929081995,0.47080280412631392,9.2727763303247752e-05,0.99989549141336287,0.19482704329143308
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,14,7,1,-0.066666666666666666,0,-1.2,0.68971374866289337,0.16373760148642785,0.073274324925339376,0.073274324925339376,0.14654864985067875,0.52597614717646546,9.2727763303247752e-05,0.99989549141336287,0.16373760148642785
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,15,7,1,-0.033333333333333333,0,-1.2,0.7132514442976462,0.13538065134593436,0.075683952178209751,0.075683952178209751,0.1513679043564195,0.57787079295171184,9.2727763303247752e-05,0.99989549141336287,0.13538065134593436
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,16,7,1,0,0,-1.2,0.73539711278516129,0.11104172960507085,0.076780578804883884,0.076780578804883884,0.15356115760976777,0.62435538318009043,9.2727763303247752e-05,0.99989549141336287,0.11104172960507085
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,17,7,1,0.033333333333333333,0,-1.2,0.75527029644780797,0.091771539348947453,0.07647908210162227,0.07647908210162227,0.15295816420324454,0.66349875709886053,9.2727763303247752e-05,0.99989549141336287,0.091771539348947453
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,18,7,1,0.066666666666666666,0,-1.2,0.77199616435818497,0.078327045127690745,0.074838395257062124,0.074838395257062124,0.14967679051412425,0.69366911923049424,9.2727763303247752e-05,0.99989549141336287,0.078327045127690745
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,19,7,1,0.10000000000000001,0,-1.2,0.78474495916947906,0.071134072833826861,0.072060483998347011,0.072060483998347011,0.14412096799669402,0.71361088633565217,9.2727763303247752e-05,0.99989549141336287,0.071134072833826861
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,20,7,1,0.13333333333333333,0,-1.2,0.79276877558066505,0.070273703177968147,0.068478760620683393,0.068478760620683393,0.13695752124136679,0.72249507240269695,9.2727763303247752e-05,0.99989549141336287,0.070273703177968147
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,21,7,1,0.16666666666666666,0,-1.2,0.79543409581683833,0.075492618690987251,0.064536642746087197,0.064536642746087197,0.12907328549217439,0.7199414771258511,9.2727763303247752e-05,0.99989549141336287,0.075492618690987251
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,22,7,1,0.20000000000000001,0,-1.2,0.79224891023270516,0.086235487605211339,0.060757801081041667,0.060757801081041667,0.12151560216208333,0.70601342262749378,9.2727763303247752e-05,0.99989549141336287,0.086235487605211339
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,23,7,1,0.23333333333333334,0,-1.2,0.78288360838439974,0.10169566087888898,0.057710365368355596,0.057710365368355596,0.11542073073671119,0.6811879475055107,9.2727763303247752e-05,0.99989549141336287,0.10169566087888898
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,24,7,1,0.26666666666666666,0,-1.2,0.76718522531661615,0.12087908634966388,0.055967844166859924,0.055967844166859924,0.11193568833371985,0.64630613896695221,9.2727763303247752e-05,0.99989549141336287,0.12087908634966388
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,25,7,1,0.29999999999999999,0,-1.2,0.74518498888930307,0.14267557422695171,0.056069718441872578,0.056069718441872578,0.11213943688374516,0.60250941466235131,9.2727763303247752e-05,0.99989549141336287,0.14267557422695171
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,26,7,1,0.33333333333333331,0,-1.2,0.71709937027743842,0.16593137962506405,0.058484625048748795,0.058484625048748795,0.11696925009749759,0.55116799065237432,9.2727763303247752e-05,0.99989549141336287,0.16593137962506405
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,27,7,1,0.36666666666666664,0,-1.2,0.68332508856100638,0.18951748628844936,0.063578712575272062,0.063578712575272062,0.12715742515054412,0.49380760227255704,9.2727763303247752e-05,0.99989549141336287,0.18951748628844936
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,28,7,1,0.40000000000000002,0,-1.2,0.64442861695740095,0.21238893119330376,0.071591225924647672,0.071591225924647672,0.14318245184929534,0.43203968576409718,9.2727763303247752e-05,0.99989549141336287,0.21238893119330376
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,29,7,1,0.43333333333333335,0,-1.2,0.60113083384701249,0.23363177712236297,0.082618694515312258,0.082618694515312258,0.16523738903062452,0.36749905672464955,9.2727763303247752e-05,0.99989549141336287,0.23363177712236297
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,30,7,1,0.46666666666666667,0,-1.2,0.5542874109328717,0.25249582601404857,0.096608381526539874,0.096608381526539874,0.19321676305307975,0.30179158491882313,9.2727763303247752e-05,0.99989549141336287,0.25249582601404857
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,31,7,1,0.5,0,-1.2,0.50486555103199993,0.26841265373571088,0.11336089761614457,0.11336089761614457,0.22672179523228914,0.23645289729628904,9.2727763303247752e-05,0.99989549141336287,0.26841265373571088
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,1,8,1,-0.5,0,-1.0666666666666667,0.27420435711500601,0.34905061567633261,0.18837251360433072,0.18837251360433072,0.37674502720866143,-0.074846258561326595,9.2727763303247752e-05,0.99989549141336287,0.34905061567633261
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,2,8,1,-0.46666666666666667,0,-1.0666666666666667,0.3013837268808286,0.35428207528699018,0.17216709891609061,0.17216709891609061,0.34433419783218122,-0.052898348406161588,9.2727763303247752e-05,0.99989549141336287,0.35428207528699018
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,3,8,1,-0.43333333333333335,0,-1.0666666666666667,0.32965563860557456,0.35746974356414352,0.15643730891514096,0.15643730891514096,0.31287461783028192,-0.027814104958568953,9.2727763303247752e-05,0.99989549141336287,0.35746974356414352
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,4,8,1,-0.40000000000000002,0,-1.0666666666666667,0.35895334226928444,0.3581144870223778,0.14146608535416891,0.14146608535416891,0.28293217070833782,0.00083885524690663349,9.2727763303247752e-05,0.99989549141336287,0.3581144870223778
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,5,8,1,-0.36666666666666664,0,-1.0666666666666667,0.38921866604793415,0.35579140346543214,0.12749496524331683,0.12749496524331683,0.25498993048663365,0.033427262582502004,9.2727763303247752e-05,0.99989549141336287,0.35579140346543214
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,6,8,1,-0.33333333333333331,0,-1.0666666666666667,0.42038736808349825,0.35018207316628597,0.11471527937510785,0.11471527937510785,0.2294305587502157,0.07020529491721228,9.2727763303247752e-05,0.99989549141336287,0.35018207316628597
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,7,8,1,-0.29999999999999999,0,-1.0666666666666667,0.45237471629553422,0.34110303144499171,0.10326112612973699,0.10326112612973699,0.20652225225947399,0.11127168485054251,9.2727763303247752e-05,0.99989549141336287,0.34110303144499171
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,8,8,1,-0.26666666666666666,0,-1.0666666666666667,0.48506249487437403,0.32852807026555048,0.093204717430037692,0.093204717430037692,0.18640943486007538,0.15653442460882355,9.2727763303247752e-05,0.99989549141336287,0.32852807026555048
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,9,8,1,-0.23333333333333334,0,-1.0666666666666667,0.51828850480299338,0.3126022263806208,0.084554634408192886,0.084554634408192886,0.16910926881638577,0.20568627842237258,9.2727763303247752e-05,0.99989549141336287,0.3126022263806208
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,10,8,1,-0.20000000000000001,0,-1.0666666666666667,0.55183939142847416,0.29364578898834093,0.077257409791592485,0.077257409791592485,0.15451481958318497,0.25819360244013323,9.2727763303247752e-05,0.99989549141336287,0.29364578898834093
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,11,8,1,-0.16666666666666666,0,-1.0666666666666667,0.58544734584102831,0.27214735509286092,0.071202649533055454,0.071202649533055454,0.14240529906611091,0.31329999074816739,9.2727763303247752e-05,0.99989549141336287,0.27214735509286092
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,12,8,1,-0.13333333333333333,0,-1.0666666666666667,0.61879088688753325,0.24874573538041692,0.066231688866024901,0.066231688866024901,0.1324633777320498,0.37004515150711637,9.2727763303247752e-05,0.99989549141336287,0.24874573538041692
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,13,8,1,-0.10000000000000001,0,-1.0666666666666667,0.65149959971678262,0.2242014280419824,0.062149486120617423,0.062149486120617423,0.12429897224123485,0.42729817167480022,9.2727763303247752e-05,0.99989549141336287,0.2242014280419824
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,14,8,1,-0.066666666666666666,0,-1.0666666666666667,0.6831623828861153,0.19935925014102468,0.058739183486430063,0.058739183486430063,0.11747836697286013,0.48380313274509062,9.2727763303247752e-05,0.99989549141336287,0.19935925014102468
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,15,8,1,-0.033333333333333333,0,-1.0666666666666667,0.71333851356103994,0.17510450228568006,0.055778492076639999,0.055778492076639999,0.11155698415328,0.53823401127535986,9.2727763303247752e-05,0.99989549141336287,0.17510450228568006
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,16,8,1,0,0,-1.0666666666666667,0.74157066945626915,0.15231564555725605,0.053056842493237381,0.053056842493237381,0.10611368498647476,0.58925502389901308,9.2727763303247752e-05,0.99989549141336287,0.15231564555725605
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,17,8,1,0.033333333333333333,0,-1.0666666666666667,0.76739896237720961,0.13181682215351956,0.050392107734635351,0.050392107734635351,0.1007842154692707,0.63558214022369008,9.2727763303247752e-05,0.99989549141336287,0.13181682215351956
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,18,8,1,0.066666666666666666,0,-1.0666666666666667,0.79037506708795091,0.1143336111128927,0.047645660899578127,0.047645660899578127,0.095291321799156253,0.67604145597505827,9.2727763303247752e-05,0.99989549141336287,0.1143336111128927
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,19,8,1,0.10000000000000001,0,-1.0666666666666667,0.8100756186896938,0.10045516409581727,0.0447346086072445,0.0447346086072445,0.089469217214489,0.70962045459387657,9.2727763303247752e-05,0.99989549141336287,0.10045516409581727
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,20,8,1,0.13333333333333333,0,-1.0666666666666667,0.82611423065280709,0.090605336491376282,0.041640216427908279,0.041640216427908279,0.083280432855816558,0.73550889416143084,9.2727763303247752e-05,0.99989549141336287,0.090605336491376282
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,21,8,1,0.16666666666666666,0,-1.0666666666666667,0.83815171132238331,0.085024637291212707,0.038411825693202006,0.038411825693202006,0.076823651386404013,0.75312707403117063,9.2727763303247752e-05,0.99989549141336287,0.085024637291212707
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,22,8,1,0.20000000000000001,0,-1.0666666666666667,0.84590424562807875,0.083763953837824784,0.035165900267048265,0.035165900267048265,0.070331800534096531,0.762140291790254,9.2727763303247752e-05,0.99989549141336287,0.083763953837824784
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,23,8,1,0.23333333333333334,0,-1.0666666666666667,0.84914956511644046,0.086689984957254232,0.032080224963152659,0.032080224963152659,0.064160449926305319,0.76245958015918625,9.2727763303247752e-05,0.99989549141336287,0.086689984957254232
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,24,8,1,0.26666666666666666,0,-1.0666666666666667,0.84773127522489578,0.093501428298751632,0.02938364823817631,0.02938364823817631,0.058767296476352621,0.75422984692614414,9.2727763303247752e-05,0.99989549141336287,0.093501428298751632
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,25,8,1,0.29999999999999999,0,-1.0666666666666667,0.84156164821583557,0.10375414580055141,0.027342102991806484,0.027342102991806484,0.054684205983612968,0.73780750241528414,9.2727763303247752e-05,0.99989549141336287,0.10375414580055141
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,26,8,1,0.33333333333333331,0,-1.0666666666666667,0.8306232395633304,0.11689296429341177,0.026241898071628987,0.026241898071628987,0.052483796143257974,0.71373027526991861,9.2727763303247752e-05,0.99989549141336287,0.11689296429341177
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,27,8,1,0.36666666666666664,0,-1.0666666666666667,0.81496966866689946,0.13228743394081099,0.026371448696144759,0.026371448696144759,0.052742897392289517,0.68268223472608847,9.2727763303247752e-05,0.99989549141336287,0.13228743394081099
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,28,8,1,0.40000000000000002,0,-1.0666666666666667,0.79472586013872526,0.14926876164403954,0.028002689108617588,0.028002689108617588,0.056005378217235176,0.64545709849468569,9.2727763303247752e-05,0.99989549141336287,0.14926876164403954
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,29,8,1,0.43333333333333335,0,-1.0666666666666667,0.77008788263219874,0.16716537082254326,0.031373373272628978,0.031373373272628978,0.062746746545257956,0.6029225118096555,9.2727763303247752e-05,0.99989549141336287,0.16716537082254326
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,30,8,1,0.46666666666666667,0,-1.0666666666666667,0.74132241799895837,0.18533486449343775,0.036671358753801925,0.036671358753801925,0.07334271750760385,0.55598755350552065,9.2727763303247752e-05,0.99989549141336287,0.18533486449343775
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,31,8,1,0.5,0,-1.0666666666666667,0.70876571476133932,0.20319074001116066,0.04402177261374992,0.04402177261374992,0.088043545227499839,0.50557497475017865,9.2727763303247752e-05,0.99989549141336287,0.20319074001116066
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,1,9,1,-0.5,0,-0.93333333333333335,0.22061564772328104,0.45413617357644059,0.16262408935013914,0.16262408935013914,0.32524817870027828,-0.23352052585315955,9.2727763303247752e-05,0.99989549141336287,0.45413617357644059
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,2,9,1,-0.46666666666666667,0,-0.93333333333333335,0.23243801366292013,0.44839311925829578,0.15958443353939203,0.15958443353939203,0.31916886707878406,-0.21595510559537565,9.2727763303247752e-05,0.99989549141336287,0.44839311925829578
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,3,9,1,-0.43333333333333335,0,-0.93333333333333335,0.24641532547181622,0.44077791022476703,0.1564033821517084,0.1564033821517084,0.31280676430341681,-0.19436258475295082,9.2727763303247752e-05,0.99989549141336287,0.44077791022476703
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,4,9,1,-0.40000000000000002,0,-0.93333333333333335,0.26248210204115507,0.4312785568237632,0.15311967056754092,0.15311967056754092,0.30623934113508183,-0.16879645478260813,9.2727763303247752e-05,0.99989549141336287,0.4312785568237632
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,5,9,1,-0.36666666666666664,0,-0.93333333333333335,0.28057122012917268,0.41991566285468973,0.14975655850806879,0.14975655850806879,0.29951311701613759,-0.13934444272551705,9.2727763303247752e-05,0.99989549141336287,0.41991566285468973
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,6,9,1,-0.33333333333333331,0,-0.93333333333333335,0.30060816003637514,0.40674838792587364,0.14632172601887558,0.14632172601887558,0.29264345203775116,-0.10614022788949851,9.2727763303247752e-05,0.99989549141336287,0.40674838792587364
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,7,9,1,-0.29999999999999999,0,-0.93333333333333335,0.32250497751171858,0.39187920182501773,0.14280791033163184,0.14280791033163184,0.28561582066326369,-0.069374224313299149,9.2727763303247752e-05,0.99989549141336287,0.39187920182501773
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,8,9,1,-0.26666666666666666,0,-0.93333333333333335,0.34615454410605889,0.37545689485817252,0.13919428051788429,0.13919428051788429,0.27838856103576859,-0.029302350752113626,9.2727763303247752e-05,0.99989549141336287,0.37545689485817252
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,9,9,1,-0.23333333333333334,0,-0.93333333333333335,0.37142551647381133,0.35767736048576732,0.13544856152021062,0.13544856152021062,0.27089712304042124,0.01374815598804402,9.2727763303247752e-05,0.99989549141336287,0.35767736048576732
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,10,9,1,-0.20000000000000001,0,-0.93333333333333335,0.39815842152616648,0.33878184752443602,0.13152986547469875,0.13152986547469875,0.2630597309493975,0.059376574001730464,9.2727763303247752e-05,0.99989549141336287,0.33878184752443602
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,11,9,1,-0.16666666666666666,0,-0.93333333333333335,0.42616312960825498,0.31905254893864171,0.12739216072655163,0.12739216072655163,0.25478432145310326,0.10711058066961326,9.2727763303247752e-05,0.99989549141336287,0.31905254893864171
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,12,9,1,-0.13333333333333333,0,-0.93333333333333335,0.45521784309063379,0.29880558475853908,0.12298828607541362,0.12298828607541362,0.24597657215082724,0.15641225833209471,9.2727763303247752e-05,0.99989549141336287,0.29880558475853908
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,13,9,1,-0.10000000000000001,0,-0.93333333333333335,0.48506960588291048,0.27838169578387523,0.11827434916660719,0.11827434916660719,0.23654869833321437,0.20668791009903525,9.2727763303247752e-05,0.99989549141336287,0.27838169578387523
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,14,9,1,-0.066666666666666666,0,-0.93333333333333335,0.51543622847263215,0.25813513996422782,0.11321431578157001,0.11321431578157001,0.22642863156314003,0.25730108850840433,9.2727763303247752e-05,0.99989549141336287,0.25813513996422782
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,15,9,1,-0.033333333333333333,0,-0.93333333333333335,0.5460094181062487,0.2384214490311187,0.1077845664313163,0.1077845664313163,0.2155691328626326,0.30758796907512997,9.2727763303247752e-05,0.99989549141336287,0.2384214490311187
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,16,9,1,0,0,-0.93333333333333335,0.57645887321080369,0.21958484750826729,0.10197813964046445,0.10197813964046445,0.20395627928092891,0.3568740257025364,9.2727763303247752e-05,0.99989549141336287,0.21958484750826729
heatmap,varms_2,2 x MS0(pi/2),2,phase_fcl,phase,fcl,17,9,1,0.033333333333333333,0,-0.93333333333333335,0.60643706379798412,0.20194614261437521,0.095808396793820333,0.095808396793820333,0.19161679358764067,0.40449092118360891,9.2727763303247752e-05,0.99989549141336287,0.20194614261437521
