score_mode,N,seed,selected_rank,iter,n_train,axis,x_u,x_physical,physical_unit,mu,sigma
full_l1,10000,61646,3,50,62,fsb,-0.14000000000000001,-1.4000000000000001,kHz,0.58525620419351609,0.052649105385914746
full_l1,10000,61646,3,50,62,fsb,-0.13500000000000001,-1.3500000000000001,kHz,0.60225991194683737,0.051000488108371794
full_l1,10000,61646,3,50,62,fsb,-0.13,-1.3,kHz,0.61988632427998291,0.049344641542940625
full_l1,10000,61646,3,50,62,fsb,-0.125,-1.25,kHz,0.6380888620937929,0.047680235033989431
full_l1,10000,61646,3,50,62,fsb,-0.12,-1.2,kHz,0.65681187295874444,0.046003510900595894
full_l1,10000,61646,3,50,62,fsb,-0.115,-1.1499999999999999,kHz,0.67599044869041525,0.044308453113085226
full_l1,10000,61646,3,50,62,fsb,-0.11,-1.1000000000000001,kHz,0.69555040548174962,0.042587133439532611
full_l1,10000,61646,3,50,62,fsb,-0.105,-1.05,kHz,0.71540843056374981,0.040830225233103187
full_l1,10000,61646,3,50,62,fsb,-0.10000000000000001,-1,kHz,0.7354723918669962,0.039027659664395045
full_l1,10000,61646,3,50,62,fsb,-0.095000000000000001,-0.94999999999999996,kHz,0.7556418023734941,0.037169387800248532
full_l1,10000,61646,3,50,62,fsb,-0.089999999999999997,-0.90000000000000002,kHz,0.77580842967547081,0.03524620639122597
full_l1,10000,61646,3,50,62,fsb,-0.085000000000000006,-0.85000000000000009,kHz,0.7958570438189807,0.033250606329475761
full_l1,10000,61646,3,50,62,fsb,-0.080000000000000002,-0.80000000000000004,kHz,0.81566630218344127,0.0311776104160871
full_l1,10000,61646,3,50,62,fsb,-0.074999999999999997,-0.75,kHz,0.83510977770691963,0.029025581121319602
full_l1,10000,61646,3,50,62,fsb,-0.070000000000000007,-0.70000000000000007,kHz,0.85405714453015469,0.026796999778395031
full_l1,10000,61646,3,50,62,fsb,-0.065000000000000002,-0.65000000000000002,kHz,0.87237554102082759,0.024499247059628138
full_l1,10000,61646,3,50,62,fsb,-0.059999999999999998,-0.59999999999999998,kHz,0.88993113163339221,0.022145450087938324
full_l1,10000,61646,3,50,62,fsb,-0.055,-0.55000000000000004,kHz,0.90659088313985403,0.019755494432507278
full_l1,10000,61646,3,50,62,fsb,-0.050000000000000003,-0.5,kHz,0.92222455403113113,0.017357289206881944
full_l1,10000,61646,3,50,62,fsb,-0.044999999999999998,-0.45000000000000001,kHz,0.93670686510884182,0.014988197264713345
full_l1,10000,61646,3,50,62,fsb,-0.040000000000000001,-0.40000000000000002,kHz,0.94991977290251484,0.012695891596814824
full_l1,10000,61646,3,50,62,fsb,-0.035000000000000003,-0.35000000000000003,kHz,0.96175471103775068,0.010536209249766629
full_l1,10000,61646,3,50,62,fsb,-0.029999999999999999,-0.29999999999999999,kHz,0.9721146351640898,0.0085626954051969805
full_l1,10000,61646,3,50,62,fsb,-0.025000000000000001,-0.25,kHz,0.98091586018753607,0.0068024707263036567
full_l1,10000,61646,3,50,62,fsb,-0.02,-0.20000000000000001,kHz,0.98809038867059407,0.0052297860134799083
full_l1,10000,61646,3,50,62,fsb,-0.014999999999999999,-0.14999999999999999,kHz,0.99359065325882578,0.0037861313001042191
full_l1,10000,61646,3,50,62,fsb,-0.01,-0.10000000000000001,kHz,0.99739756862706641,0.0024894738568853594
full_l1,10000,61646,3,50,62,fsb,-0.0050000000000000001,-0.050000000000000003,kHz,0.99952460315551284,0.0015203726475991554
full_l1,10000,61646,3,50,62,fsb,0,0,kHz,1.0000013152253755,0.0010623977252948221
full_l1,10000,61646,3,50,62,fsb,0.0050000000000000001,0.050000000000000003,kHz,0.99887074993635161,0.0014964986902067329
full_l1,10000,61646,3,50,62,fsb,0.01,0.10000000000000001,kHz,0.99622740165485646,0.0024559423490948485
full_l1,10000,61646,3,50,62,fsb,0.014999999999999999,0.14999999999999999,kHz,0.99214154904191132,0.0036109491554182976
full_l1,10000,61646,3,50,62,fsb,0.02,0.20000000000000001,kHz,0.98667228334104751,0.0048860005730640074
full_l1,10000,61646,3,50,62,fsb,0.025000000000000001,0.25,kHz,0.97990928719579018,0.0061775811720194409
full_l1,10000,61646,3,50,62,fsb,0.029999999999999999,0.29999999999999999,kHz,0.97197104404539236,0.0073692373769687373
full_l1,10000,61646,3,50,62,fsb,0.035000000000000003,0.35000000000000003,kHz,0.96299146534882007,0.0083654148490860548
full_l1,10000,61646,3,50,62,fsb,0.040000000000000001,0.40000000000000002,kHz,0.95311073753946274,0.0091078198518475487
full_l1,10000,61646,3,50,62,fsb,0.044999999999999998,0.45000000000000001,kHz,0.94247048743365913,0.0095872678865517817
full_l1,10000,61646,3,50,62,fsb,0.050000000000000003,0.5,kHz,0.93121095474751792,0.0098571059809293513
full_l1,10000,61646,3,50,62,fsb,0.055,0.55000000000000004,kHz,0.91946826466008436,0.010045510922551331
full_l1,10000,61646,3,50,62,fsb,0.059999999999999998,0.59999999999999998,kHz,0.90737034887610646,0.010349640830817989
full_l1,10000,61646,3,50,62,fsb,0.065000000000000002,0.65000000000000002,kHz,0.89503101679593655,0.010982905676120225
full_l1,10000,61646,3,50,62,fsb,0.070000000000000007,0.70000000000000007,kHz,0.88254422734321225,0.012081228025214653
full_l1,10000,61646,3,50,62,fsb,0.074999999999999997,0.75,kHz,0.86998269621604774,0.013648572820430039
full_l1,10000,61646,3,50,62,fsb,0.080000000000000002,0.80000000000000004,kHz,0.85740182436852796,0.015593268881407996
full_l1,10000,61646,3,50,62,fsb,0.085000000000000006,0.85000000000000009,kHz,0.84484527946707488,0.017796921943429148
full_l1,10000,61646,3,50,62,fsb,0.089999999999999997,0.90000000000000002,kHz,0.83234913777207387,0.020155289216066848
full_l1,10000,61646,3,50,62,fsb,0.095000000000000001,0.94999999999999996,kHz,0.81994421695284858,0.022588991260832237
full_l1,10000,61646,3,50,62,fsb,0.10000000000000001,1,kHz,0.80765728595964403,0.025041162869372583
full_l1,10000,61646,3,50,62,fsb,0.105,1.05,kHz,0.79551172895330735,0.027472357609250195
full_l1,10000,61646,3,50,62,fsb,0.11,1.1000000000000001,kHz,0.78352796886328457,0.02985609798991077
full_l1,10000,61646,3,50,62,fsb,0.115,1.1499999999999999,kHz,0.77172378766143757,0.03217561050899876
full_l1,10000,61646,3,50,62,fsb,0.12,1.2,kHz,0.76011459924614844,0.034421512218591563
full_l1,10000,61646,3,50,62,fsb,0.125,1.25,kHz,0.74871369530135823,0.036590125819442626
full_l1,10000,61646,3,50,62,fsb,0.13,1.3,kHz,0.73753247006431255,0.03868217313949749
full_l1,10000,61646,3,50,62,fsb,0.13500000000000001,1.3500000000000001,kHz,0.72658062480766672,0.040701683509525965
full_l1,10000,61646,3,50,62,fsb,0.14000000000000001,1.4000000000000001,kHz,0.71586635162621326,0.042655022534901992
full_l1,10000,61646,3,50,62,fsb,0.14499999999999999,1.45,kHz,0.70539649638037516,0.044549996721978208
full_l1,10000,61646,3,50,62,fsb,0.14999999999999999,1.5,kHz,0.69517670131183984,0.046395024056345394
full_l1,10000,61646,3,50,62,fsb,0.155,1.55,kHz,0.68521152846773226,0.048198382839178537
full_l1,10000,61646,3,50,62,fsb,0.16,1.6000000000000001,kHz,0.67550456549725246,0.049967562482216191
full_l1,10000,61646,3,50,62,fsb,0.16500000000000001,1.6499999999999999,kHz,0.6660585155986759,0.051708741746789792
full_l1,10000,61646,3,50,62,fsb,0.17000000000000001,1.7000000000000002,kHz,0.65687527343150232,0.053426413771837669
full_l1,10000,61646,3,50,62,fsb,0.17499999999999999,1.75,kHz,0.64795598872164417,0.055123165746018762
full_l1,10000,61646,3,50,62,fsb,0.17999999999999999,1.8,kHz,0.63930111913071985,0.056799607493017233
full_l1,10000,61646,3,50,62,fsb,0.185,1.8500000000000001,kHz,0.63091047377935594,0.058454430802781836
full_l1,10000,61646,3,50,62,fsb,0.19,1.8999999999999999,kHz,0.62278324863961687,0.060084572510248291
full_l1,10000,61646,3,50,62,fsb,0.19500000000000001,1.95,kHz,0.61491805486167417,0.061685450259424422
full_l1,10000,61646,3,50,62,fsb,0.20000000000000001,2,kHz,0.6073129409778899,0.06325124043218372
full_l1,10000,61646,3,50,62,fsb,0.20499999999999999,2.0499999999999998,kHz,0.59996540983369562,0.064775171752563795
full_l1,10000,61646,3,50,62,fsb,0.20999999999999999,2.1000000000000001,kHz,0.59287243101968878,0.066249814078599048
full_l1,10000,61646,3,50,62,fsb,0.215,2.1499999999999999,kHz,0.58603044951914818,0.067667348426641433
full_l1,10000,61646,3,50,62,fsb,0.22,2.2000000000000002,kHz,0.57943539123353593,0.069019810275209023
full_l1,10000,61646,3,50,62,fsb,0.22500000000000001,2.25,kHz,0.57308266600295521,0.070299303065700952
full_l1,10000,61646,3,50,62,fsb,0.23000000000000001,2.2999999999999998,kHz,0.56696716869965003,0.071498182356439663
full_l1,10000,61646,3,50,62,fsb,0.23499999999999999,2.3500000000000001,kHz,0.56108327893994892,0.072609213370898998
full_l1,10000,61646,3,50,62,fsb,0.23999999999999999,2.3999999999999999,kHz,0.55542485993733903,0.073625705933873589
full_l1,10000,61646,3,50,62,fsb,0.245,2.4500000000000002,kHz,0.54998525700686196,0.074541631279703729
full_l1,10000,61646,3,50,62,fsb,0.25,2.5,kHz,0.54475729623259017,0.075351725196422012
full_l1,10000,61646,3,50,62,fsb,0.255,2.5499999999999998,kHz,0.53973328382626184,0.07605158164214805
full_l1,10000,61646,3,50,62,fsb,0.26000000000000001,2.6000000000000001,kHz,0.5349050067380845,0.07663774048107698
full_l1,10000,61646,3,50,62,fsb,0.26500000000000001,2.6499999999999999,kHz,0.5302637351325874,0.077107772427630436
full_l1,10000,61646,3,50,62,fsb,0.27000000000000002,2.7000000000000002,kHz,0.52580022741208765,0.077460363704918628
full_l1,10000,61646,3,50,62,fsb,0.27500000000000002,2.75,kHz,0.52150473856139312,0.077695402327946167
full_l1,10000,61646,3,50,62,fsb,0.28000000000000003,2.8000000000000003,kHz,0.51736703269749484,0.077814067295894795
full_l1,10000,61646,3,50,62,fsb,0.28499999999999998,2.8499999999999996,kHz,0.51337640083844749,0.077818921283226067
full_l1,10000,61646,3,50,62,fsb,0.28999999999999998,2.8999999999999999,kHz,0.5095216850530172,0.077714006601982438
full_l1,10000,61646,3,50,62,fsb,0.29499999999999998,2.9500000000000002,kHz,0.50579131031420421,0.077504943201080534
full_l1,10000,61646,3,50,62,fsb,0.29999999999999999,3,kHz,0.50217332554461325,0.077199026199115076
full_l1,10000,61646,3,50,62,fsb,0.30499999999999999,3.0499999999999998,kHz,0.49865545549901258,0.07680531884288716
full_l1,10000,61646,3,50,62,fsb,0.31,3.1000000000000001,kHz,0.49522516525442989,0.076334734787587136
full_l1,10000,61646,3,50,62,fsb,0.315,3.1499999999999999,kHz,0.49186973914063453,0.07580010118861194
full_l1,10000,61646,3,50,62,fsb,0.32000000000000001,3.2000000000000002,kHz,0.48857637589694214,0.0752161913374228
full_l1,10000,61646,3,50,62,fsb,0.32500000000000001,3.25,kHz,0.48533230162710028,0.07459971264922205
full_l1,10000,61646,3,50,62,fsb,0.33000000000000002,3.2999999999999998,kHz,0.48212490167033267,0.073969233090992806
full_l1,10000,61646,3,50,62,fsb,0.33500000000000002,3.3500000000000001,kHz,0.47894187173709163,0.073345027243348834
full_l1,10000,61646,3,50,62,fsb,0.34000000000000002,3.4000000000000004,kHz,0.47577138750560688,0.072748823010495511
full_l1,10000,61646,3,50,62,fsb,0.34499999999999997,3.4499999999999997,kHz,0.47260229030303014,0.072203432641919585
full_l1,10000,61646,3,50,62,fsb,0.34999999999999998,3.5,kHz,0.46942428453485247,0.071732258350827749
full_l1,10000,61646,3,50,62,fsb,0.35499999999999998,3.5499999999999998,kHz,0.46622814030688553,0.07135867421051123
full_l1,10000,61646,3,50,62,fsb,0.35999999999999999,3.6000000000000001,kHz,0.46300589246204599,0.071105302106397872
full_l1,10000,61646,3,50,62,fsb,0.36499999999999999,3.6499999999999999,kHz,0.45975102540792284,0.070993218805350547
full_l1,10000,61646,3,50,62,fsb,0.37,3.7000000000000002,kHz,0.45645863209225257,0.071041150419439161
full_l1,10000,61646,3,50,62,fsb,0.375,3.75,kHz,0.45312553571078773,0.07126472500328887
full_l1,10000,61646,3,50,62,fsb,0.38,3.7999999999999998,kHz,0.4497503644573731,0.071675858762445935
full_l1,10000,61646,3,50,62,fsb,0.38500000000000001,3.8500000000000001,kHz,0.44633357280311459,0.072282342910067979
full_l1,10000,61646,3,50,62,fsb,0.39000000000000001,3.8999999999999999,kHz,0.44287740703063894,0.073087676402508198
full_l1,10000,61646,3,50,62,fsb,0.39500000000000002,3.9500000000000002,kHz,0.43938581737917204,0.074091158434190243
full_l1,10000,61646,3,50,62,fsb,0.40000000000000002,4,kHz,0.43586432339693187,0.075288220615405743
full_l1,10000,61646,3,50,62,fsb,0.40500000000000003,4.0500000000000007,kHz,0.43231984227753117,0.076670949927276702
full_l1,10000,61646,3,50,62,fsb,0.40999999999999998,4.0999999999999996,kHz,0.42876049168637081,0.078228735709218331
full_l1,10000,61646,3,50,62,fsb,0.41499999999999998,4.1500000000000004,kHz,0.4251953788156333,0.079948969333783204
full_l1,10000,61646,3,50,62,fsb,0.41999999999999998,4.2000000000000002,kHz,0.42163438639288353,0.081817732362389775
full_l1,10000,61646,3,50,62,fsb,0.42499999999999999,4.25,kHz,0.41808796452683916,0.083820423855347423
full_l1,10000,61646,3,50,62,fsb,0.42999999999999999,4.2999999999999998,kHz,0.41456693505641196,0.085942295422417145
full_l1,10000,61646,3,50,62,fsb,0.435,4.3499999999999996,kHz,0.41108231285228491,0.088168879603908443
full_l1,10000,61646,3,50,62,fsb,0.44,4.4000000000000004,kHz,0.40764514656102879,0.090486310825360058
full_l1,10000,61646,3,50,62,fsb,0.44500000000000001,4.4500000000000002,kHz,0.40426637970841162,0.092881547552148475
full_l1,10000,61646,3,50,62,fsb,0.45000000000000001,4.5,kHz,0.40095673192188996,0.095342509587482208
full_l1,10000,61646,3,50,62,fsb,0.45500000000000002,4.5499999999999998,kHz,0.397726599256013,0.097858146521068223
full_l1,10000,61646,3,50,62,fsb,0.46000000000000002,4.5999999999999996,kHz,0.39458597214182145,0.10041845314215285
full_l1,10000,61646,3,50,62,fsb,0.46500000000000002,4.6500000000000004,kHz,0.39154436925485242,0.1030144460912224
full_l1,10000,61646,3,50,62,fsb,0.46999999999999997,4.7000000000000002,kHz,0.38861078553623396,0.10563811384622733
full_l1,10000,61646,3,50,62,fsb,0.47499999999999998,4.75,kHz,0.38579365264812376,0.10828234980362281
full_l1,10000,61646,3,50,62,fsb,0.47999999999999998,4.7999999999999998,kHz,0.38310081025442749,0.11094087601050019
full_l1,10000,61646,3,50,62,fsb,0.48499999999999999,4.8499999999999996,kHz,0.38053948665862575,0.1136081631773618
full_l1,10000,61646,3,50,62,fsb,0.48999999999999999,4.9000000000000004,kHz,0.37811628748177251,0.11627935100264798
full_l1,10000,61646,3,50,62,fsb,0.495,4.9500000000000002,kHz,0.37583719121213827,0.11895017156500361
full_l1,10000,61646,3,50,62,fsb,0.5,5,kHz,0.37370755059700822,0.12161687755379808
full_l1,10000,61646,3,50,62,amp,-0.5,-0.09999999999999995,DeltaA_over_Aopt,0.97217732183845718,0.0073465607822115059
full_l1,10000,61646,3,50,62,amp,-0.495,-0.098999999999999949,DeltaA_over_Aopt,0.97295862667640443,0.0071338742029333534
full_l1,10000,61646,3,50,62,amp,-0.48999999999999999,-0.097999999999999948,DeltaA_over_Aopt,0.97372101633605179,0.0069687372509319723
full_l1,10000,61646,3,50,62,amp,-0.48499999999999999,-0.096999999999999947,DeltaA_over_Aopt,0.97446417548758313,0.0068497358552209184
full_l1,10000,61646,3,50,62,amp,-0.47999999999999998,-0.09599999999999996,DeltaA_over_Aopt,0.97518786266707269,0.0067742676775696337
full_l1,10000,61646,3,50,62,amp,-0.47499999999999998,-0.094999999999999959,DeltaA_over_Aopt,0.97589192073782682,0.0067386380894238623
full_l1,10000,61646,3,50,62,amp,-0.46999999999999997,-0.093999999999999959,DeltaA_over_Aopt,0.97657628516860751,0.006738264975095349
full_l1,10000,61646,3,50,62,amp,-0.46500000000000002,-0.092999999999999972,DeltaA_over_Aopt,0.97724098909476187,0.0067679567836322983
full_l1,10000,61646,3,50,62,amp,-0.46000000000000002,-0.091999999999999971,DeltaA_over_Aopt,0.97788616433945341,0.0068222164967211866
full_l1,10000,61646,3,50,62,amp,-0.45500000000000002,-0.090999999999999956,DeltaA_over_Aopt,0.97851203795606068,0.0068955267757503796
full_l1,10000,61646,3,50,62,amp,-0.45000000000000001,-0.089999999999999955,DeltaA_over_Aopt,0.97911892433932268,0.0069825845319350811
full_l1,10000,61646,3,50,62,amp,-0.44500000000000001,-0.088999999999999954,DeltaA_over_Aopt,0.97970721343735567,0.0070784696967635423
full_l1,10000,61646,3,50,62,amp,-0.44,-0.087999999999999953,DeltaA_over_Aopt,0.9802773559789304,0.0071787473392101678
full_l1,10000,61646,3,50,62,amp,-0.435,-0.086999999999999966,DeltaA_over_Aopt,0.98082984684851737,0.0072795117507904296
full_l1,10000,61646,3,50,62,amp,-0.42999999999999999,-0.085999999999999965,DeltaA_over_Aopt,0.98136520779098213,0.0073773856209575122
full_l1,10000,61646,3,50,62,amp,-0.42499999999999999,-0.084999999999999964,DeltaA_over_Aopt,0.98188397054142385,0.0074694882432656227
full_l1,10000,61646,3,50,62,amp,-0.41999999999999998,-0.083999999999999964,DeltaA_over_Aopt,0.98238666130540053,0.0075533853580272608
full_l1,10000,61646,3,50,62,amp,-0.41499999999999998,-0.082999999999999963,DeltaA_over_Aopt,0.98287378730503605,0.0076270309432082571
full_l1,10000,61646,3,50,62,amp,-0.40999999999999998,-0.081999999999999962,DeltaA_over_Aopt,0.98334582588560715,0.0076887087406983757
full_l1,10000,61646,3,50,62,amp,-0.40500000000000003,-0.080999999999999961,DeltaA_over_Aopt,0.98380321646088487,0.0077369789144436903
full_l1,10000,61646,3,50,62,amp,-0.40000000000000002,-0.07999999999999996,DeltaA_over_Aopt,0.98424635537117433,0.0077706331320313822
full_l1,10000,61646,3,50,62,amp,-0.39500000000000002,-0.078999999999999959,DeltaA_over_Aopt,0.98467559354917011,0.0077886596014696517
full_l1,10000,61646,3,50,62,amp,-0.39000000000000001,-0.077999999999999972,DeltaA_over_Aopt,0.98509123674455434,0.0077902182068214226
full_l1,10000,61646,3,50,62,amp,-0.38500000000000001,-0.076999999999999971,DeltaA_over_Aopt,0.98549354796316524,0.0077746248832138891
full_l1,10000,61646,3,50,62,amp,-0.38,-0.07599999999999997,DeltaA_over_Aopt,0.98588275173493067,0.0077413437433157296
full_l1,10000,61646,3,50,62,amp,-0.375,-0.074999999999999969,DeltaA_over_Aopt,0.98625903983317498,0.0076899851755449214
full_l1,10000,61646,3,50,62,amp,-0.37,-0.073999999999999969,DeltaA_over_Aopt,0.98662257811643284,0.0076203081130109636
full_l1,10000,61646,3,50,62,amp,-0.36499999999999999,-0.072999999999999968,DeltaA_over_Aopt,0.9869735142352718,0.0075322248426216458
full_l1,10000,61646,3,50,62,amp,-0.35999999999999999,-0.071999999999999967,DeltaA_over_Aopt,0.98731198602450243,0.0074258070098133407
full_l1,10000,61646,3,50,62,amp,-0.35499999999999998,-0.070999999999999966,DeltaA_over_Aopt,0.98763813047152238,0.0073012918176096116
full_l1,10000,61646,3,50,62,amp,-0.34999999999999998,-0.069999999999999965,DeltaA_over_Aopt,0.98795209320263988,0.0071590877845740678
full_l1,10000,61646,3,50,62,amp,-0.34499999999999997,-0.068999999999999964,DeltaA_over_Aopt,0.98825403845467941,0.0069997798051649254
full_l1,10000,61646,3,50,62,amp,-0.34000000000000002,-0.067999999999999977,DeltaA_over_Aopt,0.98854415949399888,0.0068241336578069821
full_l1,10000,61646,3,50,62,amp,-0.33500000000000002,-0.066999999999999976,DeltaA_over_Aopt,0.98882268940762741,0.0066331005512274589
full_l1,10000,61646,3,50,62,amp,-0.33000000000000002,-0.065999999999999975,DeltaA_over_Aopt,0.98908991212168074,0.0064278228094272281
full_l1,10000,61646,3,50,62,amp,-0.32500000000000001,-0.064999999999999974,DeltaA_over_Aopt,0.98934617340554287,0.0062096423758231526
full_l1,10000,61646,3,50,62,amp,-0.32000000000000001,-0.063999999999999974,DeltaA_over_Aopt,0.98959189150327331,0.0059801144409920631
full_l1,10000,61646,3,50,62,amp,-0.315,-0.062999999999999973,DeltaA_over_Aopt,0.98982756691214524,0.0057410290811541562
full_l1,10000,61646,3,50,62,amp,-0.31,-0.061999999999999972,DeltaA_over_Aopt,0.99005379071608957,0.0054944441587706982
full_l1,10000,61646,3,50,62,amp,-0.30499999999999999,-0.060999999999999971,DeltaA_over_Aopt,0.99027125079716893,0.0052427325619343931
full_l1,10000,61646,3,50,62,amp,-0.29999999999999999,-0.05999999999999997,DeltaA_over_Aopt,0.99048073519607716,0.00498864560121977
full_l1,10000,61646,3,50,62,amp,-0.29499999999999998,-0.058999999999999969,DeltaA_over_Aopt,0.99068313186383228,0.0047353911518674772
full_l1,10000,61646,3,50,62,amp,-0.28999999999999998,-0.057999999999999968,DeltaA_over_Aopt,0.9908794240103207,0.004486718553104908
full_l1,10000,61646,3,50,62,amp,-0.28499999999999998,-0.056999999999999967,DeltaA_over_Aopt,0.99107068016653166,0.0042469905090884892
full_l1,10000,61646,3,50,62,amp,-0.28000000000000003,-0.05599999999999998,DeltaA_over_Aopt,0.99125803790542943,0.0040212036244034579
full_l1,10000,61646,3,50,62,amp,-0.27500000000000002,-0.054999999999999979,DeltaA_over_Aopt,0.99144267995996826,0.0038148947264050482
full_l1,10000,61646,3,50,62,amp,-0.27000000000000002,-0.053999999999999979,DeltaA_over_Aopt,0.99162580147922719,0.0036338489149054763
full_l1,10000,61646,3,50,62,amp,-0.26500000000000001,-0.052999999999999978,DeltaA_over_Aopt,0.99180856793526884,0.0034835320011568521
full_l1,10000,61646,3,50,62,amp,-0.26000000000000001,-0.051999999999999977,DeltaA_over_Aopt,0.99199206553635622,0.0033682431918027299
full_l1,10000,61646,3,50,62,amp,-0.255,-0.050999999999999983,DeltaA_over_Aopt,0.99217725021731917,0.0032901427850452868
full_l1,10000,61646,3,50,62,amp,-0.25,-0.049999999999999975,DeltaA_over_Aopt,0.99236490571097846,0.0032484882717751444
full_l1,10000,61646,3,50,62,amp,-0.245,-0.048999999999999974,DeltaA_over_Aopt,0.99255562188170654,0.0032394456919685889
full_l1,10000,61646,3,50,62,amp,-0.23999999999999999,-0.04799999999999998,DeltaA_over_Aopt,0.99274979855632139,0.0032566189972300357
full_l1,10000,61646,3,50,62,amp,-0.23499999999999999,-0.046999999999999979,DeltaA_over_Aopt,0.99294767044516929,0.0032920893889206498
full_l1,10000,61646,3,50,62,amp,-0.23000000000000001,-0.045999999999999985,DeltaA_over_Aopt,0.99314934232097563,0.0033375592980428729
full_l1,10000,61646,3,50,62,amp,-0.22500000000000001,-0.044999999999999978,DeltaA_over_Aopt,0.99335482386110352,0.003385267092472092
full_l1,10000,61646,3,50,62,amp,-0.22,-0.043999999999999977,DeltaA_over_Aopt,0.99356405791720537,0.0034285452154873925
full_l1,10000,61646,3,50,62,amp,-0.215,-0.042999999999999983,DeltaA_over_Aopt,0.99377694036454578,0.003462060840052677
full_l1,10000,61646,3,50,62,amp,-0.20999999999999999,-0.041999999999999982,DeltaA_over_Aopt,0.9939933322030543,0.0034818431620046468
full_l1,10000,61646,3,50,62,amp,-0.20499999999999999,-0.040999999999999981,DeltaA_over_Aopt,0.99421306541156462,0.0034851951574702941
full_l1,10000,61646,3,50,62,amp,-0.20000000000000001,-0.03999999999999998,DeltaA_over_Aopt,0.99443594398477553,0.0034705557368236058
full_l1,10000,61646,3,50,62,amp,-0.19500000000000001,-0.038999999999999986,DeltaA_over_Aopt,0.99466174120695416,0.0034373473502946309
full_l1,10000,61646,3,50,62,amp,-0.19,-0.037999999999999985,DeltaA_over_Aopt,0.99489019383203126,0.0033858225259064058
full_l1,10000,61646,3,50,62,amp,-0.185,-0.036999999999999984,DeltaA_over_Aopt,0.99512099355307915,0.0033169101892338501
full_l1,10000,61646,3,50,62,amp,-0.17999999999999999,-0.035999999999999983,DeltaA_over_Aopt,0.99535377598577335,0.0032320565061637729
full_l1,10000,61646,3,50,62,amp,-0.17499999999999999,-0.034999999999999983,DeltaA_over_Aopt,0.99558810737017689,0.0031330535756007301
full_l1,10000,61646,3,50,62,amp,-0.17000000000000001,-0.033999999999999989,DeltaA_over_Aopt,0.99582346931962773,0.0030218518369322643
full_l1,10000,61646,3,50,62,amp,-0.16500000000000001,-0.032999999999999988,DeltaA_over_Aopt,0.99605924221365472,0.0029003584627863691
full_l1,10000,61646,3,50,62,amp,-0.16,-0.031999999999999987,DeltaA_over_Aopt,0.99629468821307965,0.0027702339701280504
full_l1,10000,61646,3,50,62,amp,-0.155,-0.030999999999999986,DeltaA_over_Aopt,0.99652893528997155,0.0026327112336676528
full_l1,10000,61646,3,50,62,amp,-0.14999999999999999,-0.029999999999999985,DeltaA_over_Aopt,0.99676096398091441,0.0024884715987080076
full_l1,10000,61646,3,50,62,amp,-0.14499999999999999,-0.028999999999999984,DeltaA_over_Aopt,0.9969895986410785,0.0023376173567921372
full_l1,10000,61646,3,50,62,amp,-0.14000000000000001,-0.02799999999999999,DeltaA_over_Aopt,0.99721350472611126,0.0021797755292103775
full_l1,10000,61646,3,50,62,amp,-0.13500000000000001,-0.026999999999999989,DeltaA_over_Aopt,0.99743119314343831,0.0020143568344297945
full_l1,10000,61646,3,50,62,amp,-0.13,-0.025999999999999988,DeltaA_over_Aopt,0.99764103227622969,0.0018409849659524991
full_l1,10000,61646,3,50,62,amp,-0.125,-0.024999999999999988,DeltaA_over_Aopt,0.99784126830508646,0.0016601192871445822
full_l1,10000,61646,3,50,62,amp,-0.12,-0.02399999999999999,DeltaA_over_Aopt,0.99803005539568868,0.0014739335925788829
full_l1,10000,61646,3,50,62,amp,-0.115,-0.022999999999999993,DeltaA_over_Aopt,0.99820549976990591,0.0012875855885512598
full_l1,10000,61646,3,50,62,amp,-0.11,-0.021999999999999988,DeltaA_over_Aopt,0.99836572695680892,0.0011110286941167387
full_l1,10000,61646,3,50,62,amp,-0.105,-0.020999999999999991,DeltaA_over_Aopt,0.99850899347687883,0.00096097094377164299
full_l1,10000,61646,3,50,62,amp,-0.10000000000000001,-0.01999999999999999,DeltaA_over_Aopt,0.99863389028015814,0.0008598962186945453
full_l1,10000,61646,3,50,62,amp,-0.095000000000000001,-0.018999999999999993,DeltaA_over_Aopt,0.99873971317730703,0.00082473778810413585
full_l1,10000,61646,3,50,62,amp,-0.089999999999999997,-0.017999999999999992,DeltaA_over_Aopt,0.99882697865061465,0.0008478388989879666
full_l1,10000,61646,3,50,62,amp,-0.085000000000000006,-0.016999999999999994,DeltaA_over_Aopt,0.99889773045345231,0.00089739284768125939
full_l1,10000,61646,3,50,62,amp,-0.080000000000000002,-0.015999999999999993,DeltaA_over_Aopt,0.99895530112712738,0.0009397385470993261
full_l1,10000,61646,3,50,62,amp,-0.074999999999999997,-0.014999999999999993,DeltaA_over_Aopt,0.99900381154885365,0.00095367858253866099
full_l1,10000,61646,3,50,62,amp,-0.070000000000000007,-0.013999999999999995,DeltaA_over_Aopt,0.99904778826283047,0.00093195679718283196
full_l1,10000,61646,3,50,62,amp,-0.065000000000000002,-0.012999999999999994,DeltaA_over_Aopt,0.99909191358166349,0.00087987221801615913
full_l1,10000,61646,3,50,62,amp,-0.059999999999999998,-0.011999999999999995,DeltaA_over_Aopt,0.99914072931591125,0.00081479023943445579
full_l1,10000,61646,3,50,62,amp,-0.055,-0.010999999999999994,DeltaA_over_Aopt,0.99919798737716436,0.00076281722402082289
