N,seed,selected_rank,iter,n_train,axis,x_u,x_physical,physical_unit,mu,sigma
100,191889,1,10,22,fsb,-0.22500000000000001,-2.25,kHz,0.51852319809300706,0.11115462216681178
100,191889,1,10,22,fsb,-0.22,-2.2000000000000002,kHz,0.52650902665298815,0.11010402912141315
100,191889,1,10,22,fsb,-0.215,-2.1499999999999999,kHz,0.53476081952157295,0.10888689843399112
100,191889,1,10,22,fsb,-0.20999999999999999,-2.1000000000000001,kHz,0.54327895918414693,0.10750791805767887
100,191889,1,10,22,fsb,-0.20499999999999999,-2.0499999999999998,kHz,0.55206359641866021,0.1059729667284504
100,191889,1,10,22,fsb,-0.20000000000000001,-2,kHz,0.56111461480656921,0.10428913282928857
100,191889,1,10,22,fsb,-0.19500000000000001,-1.95,kHz,0.57043158979032849,0.10246472167671758
100,191889,1,10,22,fsb,-0.19,-1.8999999999999999,kHz,0.58001374143513484,0.1005092449786807
100,191889,1,10,22,fsb,-0.185,-1.8500000000000001,kHz,0.58985987996219336,0.098433384967361898
100,191889,1,10,22,fsb,-0.17999999999999999,-1.8,kHz,0.59996834304302149,0.096248924493523499
100,191889,1,10,22,fsb,-0.17499999999999999,-1.75,kHz,0.6103369237925903,0.093968633387171999
100,191889,1,10,22,fsb,-0.17000000000000001,-1.7000000000000002,kHz,0.62096278839141417,0.091606100960793482
100,191889,1,10,22,fsb,-0.16500000000000001,-1.6499999999999999,kHz,0.63184238232431211,0.089175505096739757
100,191889,1,10,22,fsb,-0.16,-1.6000000000000001,kHz,0.64297132436854165,0.086691310465077859
100,191889,1,10,22,fsb,-0.155,-1.55,kHz,0.65434428771282693,0.08416789264115071
100,191889,1,10,22,fsb,-0.14999999999999999,-1.5,kHz,0.66595486794359482,0.081619091697688481
100,191889,1,10,22,fsb,-0.14499999999999999,-1.45,kHz,0.67779543807128784,0.079057708354307601
100,191889,1,10,22,fsb,-0.14000000000000001,-1.4000000000000001,kHz,0.68985699122756372,0.07649496747352344
100,191889,1,10,22,fsb,-0.13500000000000001,-1.3500000000000001,kHz,0.70212897204340718,0.073939986236065403
100,191889,1,10,22,fsb,-0.13,-1.3,kHz,0.71459909789103204,0.071399295458134934
100,191889,1,10,22,fsb,-0.125,-1.25,kHz,0.72725317101455234,0.068876469411000923
100,191889,1,10,22,fsb,-0.12,-1.2,kHz,0.74007488201197735,0.066371919517746958
100,191889,1,10,22,fsb,-0.115,-1.1499999999999999,kHz,0.75304560418859312,0.063882898934222387
100,191889,1,10,22,fsb,-0.11,-1.1000000000000001,kHz,0.76614417712934491,0.061403748773319229
100,191889,1,10,22,fsb,-0.105,-1.05,kHz,0.77934667670054991,0.05892639535330528
100,191889,1,10,22,fsb,-0.10000000000000001,-1,kHz,0.79262616792425067,0.056441085721013619
100,191889,1,10,22,fsb,-0.095000000000000001,-0.94999999999999996,kHz,0.80595243712043863,0.05393733048505097
100,191889,1,10,22,fsb,-0.089999999999999997,-0.90000000000000002,kHz,0.81929170071417745,0.051405012084205892
100,191889,1,10,22,fsb,-0.085000000000000006,-0.85000000000000009,kHz,0.83260629048851653,0.048835613901983384
100,191889,1,10,22,fsb,-0.080000000000000002,-0.80000000000000004,kHz,0.84585431924268728,0.046223528857528638
100,191889,1,10,22,fsb,-0.074999999999999997,-0.75,kHz,0.85898933740797534,0.043567409511776921
100,191889,1,10,22,fsb,-0.070000000000000007,-0.70000000000000007,kHz,0.87196000115979855,0.040871515454301136
100,191889,1,10,22,fsb,-0.065000000000000002,-0.65000000000000002,kHz,0.88470978739485318,0.038146982241497589
100,191889,1,10,22,fsb,-0.059999999999999998,-0.59999999999999998,kHz,0.8971768123982039,0.035412856311763136
100,191889,1,10,22,fsb,-0.055,-0.55000000000000004,kHz,0.90929384014301995,0.032696583501695992
100,191889,1,10,22,fsb,-0.050000000000000003,-0.5,kHz,0.92098859951697287,0.03003339174879591
100,191889,1,10,22,fsb,-0.044999999999999998,-0.45000000000000001,kHz,0.93218455030175051,0.027463744909890231
100,191889,1,10,22,fsb,-0.040000000000000001,-0.40000000000000002,kHz,0.94280220079977561,0.025028074521237714
100,191889,1,10,22,fsb,-0.035000000000000003,-0.35000000000000003,kHz,0.95276091588064205,0.022758978711263873
100,191889,1,10,22,fsb,-0.029999999999999999,-0.29999999999999999,kHz,0.96198084430212161,0.020673605095918809
100,191889,1,10,22,fsb,-0.025000000000000001,-0.25,kHz,0.9703843261133771,0.018772173358351119
100,191889,1,10,22,fsb,-0.02,-0.20000000000000001,kHz,0.97789628899096381,0.017049551620559981
100,191889,1,10,22,fsb,-0.014999999999999999,-0.14999999999999999,kHz,0.98444382858742507,0.015523024314545865
100,191889,1,10,22,fsb,-0.01,-0.10000000000000001,kHz,0.98995601087149032,0.014271217608949154
100,191889,1,10,22,fsb,-0.0050000000000000001,-0.050000000000000003,kHz,0.99436563918957133,0.013463250326305411
100,191889,1,10,22,fsb,0,0,kHz,0.99761529352699663,0.013327617224048269
100,191889,1,10,22,fsb,0.0050000000000000001,0.050000000000000003,kHz,0.99966860239941568,0.014018579889005506
100,191889,1,10,22,fsb,0.01,0.10000000000000001,kHz,1.0005206407980993,0.015485804851753037
100,191889,1,10,22,fsb,0.014999999999999999,0.14999999999999999,kHz,1.0001967039971662,0.017520127688693838
100,191889,1,10,22,fsb,0.02,0.20000000000000001,kHz,0.99874091288389799,0.019896685931283749
100,191889,1,10,22,fsb,0.025000000000000001,0.25,kHz,0.99620547594506292,0.022451016858432704
100,191889,1,10,22,fsb,0.029999999999999999,0.29999999999999999,kHz,0.99264485621164422,0.025082195280280169
100,191889,1,10,22,fsb,0.035000000000000003,0.35000000000000003,kHz,0.98811335277762047,0.027733326431054701
100,191889,1,10,22,fsb,0.040000000000000001,0.40000000000000002,kHz,0.98266428664046102,0.030373280744416097
100,191889,1,10,22,fsb,0.044999999999999998,0.45000000000000001,kHz,0.97634985827589693,0.032984143424052051
100,191889,1,10,22,fsb,0.050000000000000003,0.5,kHz,0.96922127776734435,0.035553481987893931
100,191889,1,10,22,fsb,0.055,0.55000000000000004,kHz,0.96132899516316916,0.038069985297137676
100,191889,1,10,22,fsb,0.059999999999999998,0.59999999999999998,kHz,0.95272294767242438,0.040521360570600462
100,191889,1,10,22,fsb,0.065000000000000002,0.65000000000000002,kHz,0.94345277675087846,0.042893693055923006
100,191889,1,10,22,fsb,0.070000000000000007,0.70000000000000007,kHz,0.93356798658940554,0.045171691202005197
100,191889,1,10,22,fsb,0.074999999999999997,0.75,kHz,0.92311802847919,0.047339400143984939
100,191889,1,10,22,fsb,0.080000000000000002,0.80000000000000004,kHz,0.91215230645693357,0.049381096493213754
100,191889,1,10,22,fsb,0.085000000000000006,0.85000000000000009,kHz,0.90072010868263019,0.051282184936225217
100,191889,1,10,22,fsb,0.089999999999999997,0.90000000000000002,kHz,0.88887047561476451,0.053030000689822408
100,191889,1,10,22,fsb,0.095000000000000001,0.94999999999999996,kHz,0.87665201997379616,0.054614480625565384
100,191889,1,10,22,fsb,0.10000000000000001,1,kHz,0.86411271496025721,0.056028702193360549
100,191889,1,10,22,fsb,0.105,1.05,kHz,0.85129966675815116,0.057269307742014108
100,191889,1,10,22,fsb,0.11,1.1000000000000001,kHz,0.83825888561306705,0.058336837599986764
100,191889,1,10,22,fsb,0.115,1.1499999999999999,kHz,0.82503506724489228,0.059235992765112849
100,191889,1,10,22,fsb,0.12,1.2,kHz,0.81167139341235761,0.059975840449437094
100,191889,1,10,22,fsb,0.125,1.25,kHz,0.79820935734395493,0.06056996505764968
100,191889,1,10,22,fsb,0.13,1.3,kHz,0.78468861666939582,0.061036554667037779
100,191889,1,10,22,fsb,0.13500000000000001,1.3500000000000001,kHz,0.77114687359399803,0.061398399633062005
100,191889,1,10,22,fsb,0.14000000000000001,1.4000000000000001,kHz,0.7576197795415669,0.06168276668636883
100,191889,1,10,22,fsb,0.14499999999999999,1.45,kHz,0.74414085956737019,0.061921100648587517
100,191889,1,10,22,fsb,0.14999999999999999,1.5,kHz,0.73074145074271202,0.062148499628277662
100,191889,1,10,22,fsb,0.155,1.55,kHz,0.71745064863697317,0.062402912426340919
100,191889,1,10,22,fsb,0.16,1.6000000000000001,kHz,0.70429525708089413,0.062724023676816065
100,191889,1,10,22,fsb,0.16500000000000001,1.6499999999999999,kHz,0.69129973853758353,0.063151826772827047
100,191889,1,10,22,fsb,0.17000000000000001,1.7000000000000002,kHz,0.67848616537907547,0.063724936932846699
100,191889,1,10,22,fsb,0.17499999999999999,1.75,kHz,0.66587417569224983,0.064478760087599021
100,191889,1,10,22,fsb,0.17999999999999999,1.8,kHz,0.65348094027848724,0.065443692605916426
100,191889,1,10,22,fsb,0.185,1.8500000000000001,kHz,0.64132114958088349,0.066643561647919347
100,191889,1,10,22,fsb,0.19,1.8999999999999999,kHz,0.62940702981106766,0.068094507689497985
100,191889,1,10,22,fsb,0.19500000000000001,1.95,kHz,0.6177483962916841,0.069804453183761092
100,191889,1,10,22,fsb,0.20000000000000001,2,kHz,0.6063527491214652,0.071773206367241132
100,191889,1,10,22,fsb,0.20499999999999999,2.0499999999999998,kHz,0.59522541224139813,0.073993144055042939
100,191889,1,10,22,fsb,0.20999999999999999,2.1000000000000001,kHz,0.58436971262048065,0.076450332541422611
100,191889,1,10,22,fsb,0.215,2.1499999999999999,kHz,0.57378719240973586,0.079125902082707159
100,191889,1,10,22,fsb,0.22,2.2000000000000002,kHz,0.56347784417174163,0.081997491499611497
100,191889,1,10,22,fsb,0.22500000000000001,2.25,kHz,0.55344035799740909,0.085040614062175376
100,191889,1,10,22,fsb,0.23000000000000001,2.2999999999999998,kHz,0.54367236944819264,0.088229846315269561
100,191889,1,10,22,fsb,0.23499999999999999,2.3500000000000001,kHz,0.53417069852449084,0.091539791808870868
100,191889,1,10,22,fsb,0.23999999999999999,2.3999999999999999,kHz,0.52493157184206696,0.094945811850149262
100,191889,1,10,22,fsb,0.245,2.4500000000000002,kHz,0.51595082247342383,0.098424541902344134
100,191889,1,10,22,fsb,0.25,2.5,kHz,0.50722406413516641,0.10195422614890705
100,191889,1,10,22,fsb,0.255,2.5499999999999998,kHz,0.49874683834726724,0.10551490717147742
100,191889,1,10,22,fsb,0.26000000000000001,2.6000000000000001,kHz,0.4905147347419172,0.10908850614049399
100,191889,1,10,22,fsb,0.26500000000000001,2.6499999999999999,kHz,0.48252348583441285,0.11265882426820216
100,191889,1,10,22,fsb,0.27000000000000002,2.7000000000000002,kHz,0.47476903832053963,0.11621149052219729
100,191889,1,10,22,fsb,0.27500000000000002,2.75,kHz,0.46724760339820059,0.11973387493458165
100,191889,1,10,22,fsb,0.28000000000000003,2.8000000000000003,kHz,0.45995568879829907,0.12321498186227174
100,191889,1,10,22,fsb,0.28499999999999998,2.8499999999999996,kHz,0.45289011521978473,0.12664533347050491
100,191889,1,10,22,fsb,0.28999999999999998,2.8999999999999999,kHz,0.44604801975435127,0.13001685052133596
100,191889,1,10,22,fsb,0.29499999999999998,2.9500000000000002,kHz,0.43942684870308957,0.13332273514629228
100,191889,1,10,22,fsb,0.29999999999999999,3,kHz,0.43302434196422396,0.13655735852649231
100,191889,1,10,22,fsb,0.30499999999999999,3.0499999999999998,kHz,0.42683851093149039,0.13971615515424338
100,191889,1,10,22,fsb,0.31,3.1000000000000001,kHz,0.42086761160258046,0.14279552448439309
100,191889,1,10,22,fsb,0.315,3.1499999999999999,kHz,0.41511011436630646,0.14579274020082864
100,191889,1,10,22,fsb,0.32000000000000001,3.2000000000000002,kHz,0.4095646717214117,0.14870586694479671
100,191889,1,10,22,fsb,0.32500000000000001,3.25,kHz,0.40423008498236529,0.15153368411756515
100,191889,1,10,22,fsb,0.33000000000000002,3.2999999999999998,kHz,0.39910527084895253,0.15427561623628558
100,191889,1,10,22,fsb,0.33500000000000002,3.3500000000000001,kHz,0.39418922855708866,0.15693166925686886
100,191889,1,10,22,fsb,0.34000000000000002,3.4000000000000004,kHz,0.38948100818719911,0.15950237225842023
100,191889,1,10,22,fsb,0.34499999999999997,3.4499999999999997,kHz,0.38497968058265153,0.16198872389438274
100,191889,1,10,22,fsb,0.34999999999999998,3.5,kHz,0.38068430922276286,0.16439214304493108
100,191889,1,10,22,fsb,0.35499999999999998,3.5499999999999998,kHz,0.37659392430150573,0.16671442314587029
100,191889,1,10,22,fsb,0.35999999999999999,3.6000000000000001,kHz,0.37270749918288265,0.16895768971630024
100,191889,1,10,22,fsb,0.36499999999999999,3.6499999999999999,kHz,0.36902392933563899,0.17112436065737602
100,191889,1,10,22,fsb,0.37,3.7000000000000002,kHz,0.36554201379248208,0.17321710894550996
100,191889,1,10,22,fsb,0.375,3.75,kHz,0.3622604391309916,0.17523882739406405
100,191889,1,10,22,fsb,0.38,3.7999999999999998,kHz,0.35917776593397971,0.17719259520714492
100,191889,1,10,22,fsb,0.38500000000000001,3.8500000000000001,kHz,0.35629241765516328,0.17908164609707058
100,191889,1,10,22,fsb,0.39000000000000001,3.8999999999999999,kHz,0.35360267179077493,0.18090933778307941
100,191889,1,10,22,fsb,0.39500000000000002,3.9500000000000002,kHz,0.3511066532383324,0.1826791227326385
100,191889,1,10,22,fsb,0.40000000000000002,4,kHz,0.34880232970941394,0.18439452004803233
100,191889,1,10,22,fsb,0.40500000000000003,4.0500000000000007,kHz,0.3466875090533344,0.18605908843947408
100,191889,1,10,22,fsb,0.40999999999999998,4.0999999999999996,kHz,0.34475983834235113,0.18767640026147742
100,191889,1,10,22,fsb,0.41499999999999998,4.1500000000000004,kHz,0.34301680456595007,0.18925001662127536
100,191889,1,10,22,fsb,0.41999999999999998,4.2000000000000002,kHz,0.34145573678135616,0.19078346359629617
100,191889,1,10,22,fsb,0.42499999999999999,4.25,kHz,0.34007380956912397,0.19228020962169584
100,191889,1,10,22,fsb,0.42999999999999999,4.2999999999999998,kHz,0.33886804764623057,0.19374364412832754
100,191889,1,10,22,fsb,0.435,4.3499999999999996,kHz,0.33783533149398509,0.19517705752596917
100,191889,1,10,22,fsb,0.44,4.4000000000000004,kHz,0.33697240386411687,0.19658362263588131
100,191889,1,10,22,fsb,0.44500000000000001,4.4500000000000002,kHz,0.33627587703320339,0.19796637768068201
100,191889,1,10,22,fsb,0.45000000000000001,4.5,kHz,0.33574224068301473,0.19932821093810374
100,191889,1,10,22,fsb,0.45500000000000002,4.5499999999999998,kHz,0.33536787029209586,0.20067184715856806
100,191889,1,10,22,fsb,0.46000000000000002,4.5999999999999996,kHz,0.33514903593188267,0.20199983583498976
100,191889,1,10,22,fsb,0.46500000000000002,4.6500000000000004,kHz,0.33508191136864168,0.20331454139725211
100,191889,1,10,22,fsb,0.46999999999999997,4.7000000000000002,kHz,0.33516258338050881,0.2046181353840027
100,191889,1,10,22,fsb,0.47499999999999998,4.75,kHz,0.33538706120667849,0.20591259062153117
100,191889,1,10,22,fsb,0.47999999999999998,4.7999999999999998,kHz,0.33575128605340077,0.20719967741436635
100,191889,1,10,22,fsb,0.48499999999999999,4.8499999999999996,kHz,0.33625114058875316,0.20848096172577157
100,191889,1,10,22,fsb,0.48999999999999999,4.9000000000000004,kHz,0.33688245836514619,0.20975780529947394
100,191889,1,10,22,fsb,0.495,4.9500000000000002,kHz,0.33764103311519461,0.21103136764766184
100,191889,1,10,22,fsb,0.5,5,kHz,0.33852262787287785,0.21230260980541163
100,191889,1,10,22,amp,-0.5,-0.09999999999999995,DeltaA_over_Aopt,0.88761793902289443,0.0769254686790731
100,191889,1,10,22,amp,-0.495,-0.098999999999999949,DeltaA_over_Aopt,0.88950021694710801,0.076112462102913253
100,191889,1,10,22,amp,-0.48999999999999999,-0.097999999999999948,DeltaA_over_Aopt,0.89137813460675797,0.075298124037282518
100,191889,1,10,22,amp,-0.48499999999999999,-0.096999999999999947,DeltaA_over_Aopt,0.89325142727549367,0.07448244518594424
100,191889,1,10,22,amp,-0.47999999999999998,-0.09599999999999996,DeltaA_over_Aopt,0.89511982653700906,0.073665415895730238
100,191889,1,10,22,amp,-0.47499999999999998,-0.094999999999999959,DeltaA_over_Aopt,0.89698306026697339,0.072847026165517095
100,191889,1,10,22,amp,-0.46999999999999997,-0.093999999999999959,DeltaA_over_Aopt,0.89884085261554891,0.072027265656386744
100,191889,1,10,22,amp,-0.46500000000000002,-0.092999999999999972,DeltaA_over_Aopt,0.90069292399053114,0.071206123703063853
100,191889,1,10,22,amp,-0.46000000000000002,-0.091999999999999971,DeltaA_over_Aopt,0.90253899104112545,0.070383589326743282
100,191889,1,10,22,amp,-0.45500000000000002,-0.090999999999999956,DeltaA_over_Aopt,0.90437876664238259,0.069559651249424828
100,191889,1,10,22,amp,-0.45000000000000001,-0.089999999999999955,DeltaA_over_Aopt,0.90621195988030756,0.068734297909896047
100,191889,1,10,22,amp,-0.44500000000000001,-0.088999999999999954,DeltaA_over_Aopt,0.90803827603767429,0.067907517481497134
100,191889,1,10,22,amp,-0.44,-0.087999999999999953,DeltaA_over_Aopt,0.90985741658056685,0.067079297891842485
100,191889,1,10,22,amp,-0.435,-0.086999999999999966,DeltaA_over_Aopt,0.91166907914566297,0.066249626844672616
100,191889,1,10,22,amp,-0.42999999999999999,-0.085999999999999965,DeltaA_over_Aopt,0.91347295752828384,0.065418491844030882
100,191889,1,10,22,amp,-0.42499999999999999,-0.084999999999999964,DeltaA_over_Aopt,0.91526874167124272,0.064585880220993527
100,191889,1,10,22,amp,-0.41999999999999998,-0.083999999999999964,DeltaA_over_Aopt,0.91705611765450734,0.063751779163182878
100,191889,1,10,22,amp,-0.41499999999999998,-0.082999999999999963,DeltaA_over_Aopt,0.91883476768570271,0.062916175747336406
100,191889,1,10,22,amp,-0.40999999999999998,-0.081999999999999962,DeltaA_over_Aopt,0.9206043700914841,0.062079056975232277
100,191889,1,10,22,amp,-0.40500000000000003,-0.080999999999999961,DeltaA_over_Aopt,0.92236459930979464,0.061240409813283735
100,191889,1,10,22,amp,-0.40000000000000002,-0.07999999999999996,DeltaA_over_Aopt,0.92411512588305067,0.060400221236180128
100,191889,1,10,22,amp,-0.39500000000000002,-0.078999999999999959,DeltaA_over_Aopt,0.92585561645226822,0.059558478274961399
100,191889,1,10,22,amp,-0.39000000000000001,-0.077999999999999972,DeltaA_over_Aopt,0.92758573375216469,0.058715168069977765
100,191889,1,10,22,amp,-0.38500000000000001,-0.076999999999999971,DeltaA_over_Aopt,0.92930513660726266,0.057870277929229677
100,191889,1,10,22,amp,-0.38,-0.07599999999999997,DeltaA_over_Aopt,0.93101347992903283,0.057023795392620827
100,191889,1,10,22,amp,-0.375,-0.074999999999999969,DeltaA_over_Aopt,0.93271041471409744,0.056175708302753986
100,191889,1,10,22,amp,-0.37,-0.073999999999999969,DeltaA_over_Aopt,0.93439558804354028,0.055326004882927743
100,191889,1,10,22,amp,-0.36499999999999999,-0.072999999999999968,DeltaA_over_Aopt,0.93606864308334004,0.054474673823098667
100,191889,1,10,22,amp,-0.35999999999999999,-0.071999999999999967,DeltaA_over_Aopt,0.93772921908598472,0.053621704374654904
100,191889,1,10,22,amp,-0.35499999999999998,-0.070999999999999966,DeltaA_over_Aopt,0.93937695139329125,0.052767086454934935
100,191889,1,10,22,amp,-0.34999999999999998,-0.069999999999999965,DeltaA_over_Aopt,0.94101147144047337,0.051910810762559351
100,191889,1,10,22,amp,-0.34499999999999997,-0.068999999999999964,DeltaA_over_Aopt,0.9426324067615095,0.051052868904754939
100,191889,1,10,22,amp,-0.34000000000000002,-0.067999999999999977,DeltaA_over_Aopt,0.9442393809958447,0.050193253538011982
100,191889,1,10,22,amp,-0.33500000000000002,-0.066999999999999976,DeltaA_over_Aopt,0.94583201389648841,0.049331958523585594
100,191889,1,10,22,amp,-0.33000000000000002,-0.065999999999999975,DeltaA_over_Aopt,0.9474099213395506,0.048468979099537873
100,191889,1,10,22,amp,-0.32500000000000001,-0.064999999999999974,DeltaA_over_Aopt,0.94897271533528127,0.047604312071263886
100,191889,1,10,22,amp,-0.32000000000000001,-0.063999999999999974,DeltaA_over_Aopt,0.95052000404067039,0.046737956022699971
100,191889,1,10,22,amp,-0.315,-0.062999999999999973,DeltaA_over_Aopt,0.95205139177368414,0.045869911550717568
100,191889,1,10,22,amp,-0.31,-0.061999999999999972,DeltaA_over_Aopt,0.95356647902918856,0.045000181525589406
100,191889,1,10,22,amp,-0.30499999999999999,-0.060999999999999971,DeltaA_over_Aopt,0.95506486249667266,0.044128771380803199
100,191889,1,10,22,amp,-0.29999999999999999,-0.05999999999999997,DeltaA_over_Aopt,0.95654613507982122,0.043255689436043819
