seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
197255,100000,11300000,112,0.99997075069006514,0.99999000000000005,0,0,0,-0,-0,-0,0.65689120579957694,0.37138120995357565,1.5,1.0337812606302901,0.050000000000000031,516.67315888404846
387749,100000,11300000,112,0.99995669531422515,0.99995999999999996,0,0,0,-0,-0,-0,0.63089303750314685,0.34790045026682126,1.5,0.97756739566929762,0.050000000000000405,504.58977794647217
16729,100000,11300000,112,0.99988771309034519,0.99985999999999997,0,0,0,-0,-0,-0,0.5561334255247633,0.32736870736275342,1.5,0.94491820823477135,0.050000000000000031,514.42744493484497
462583,100000,11300000,112,0.99995081823331922,0.99997999999999998,0,0,0,-0,-0,-0,0.54658182627079033,0.34240161467264602,1.5,0.90312078828124498,0.050000000000000031,600.07536602020264
215846,100000,11300000,112,0.99985993963456765,0.99983999999999995,0,0,0,-0,-0,-0,0.56402354159382728,0.35415187533553394,1.5,0.95458764701597365,0.050000000000000273,525.07189011573792
720308,100000,11300000,112,0.9999542464868908,0.99995000000000001,0,0,0,-0,-0,-0,0.61250601086686096,0.3618704458725166,1.5,0.88562871986882241,0.050000000000000031,630.21421217918396
746550,100000,11300000,112,0.99992573366347071,0.99992999999999999,0,0,0,-0,-0,-0,0.56800960374276632,0.33390657656353467,1.5,0.89252922015032199,0.050000000000003313,521.39771604537964
181983,100000,11300000,112,0.99999631631706931,0.99997999999999998,0,0,0,-0,-0,-0,0.56840048672980326,0.33272392343762086,1.5,0.94597235287427917,0.050000000000000031,517.10931801795959
831702,100000,11300000,112,0.9999503950098243,0.99992999999999999,0,0,0,-0,-0,-0,0.53960231136054349,0.3500124322382886,1.5,0.86234108895211758,0.050000000000000031,784.41102504730225
749598,100000,11300000,112,0.99999848738094466,0.99999000000000005,0,0,0,-0,-0,-0,0.64044178652989781,0.36051791217595003,1.5,1.0426623986285999,0.050000000000000426,672.95026779174805
312561,100000,11300000,112,0.99998360002475672,0.99999000000000005,0,0,0,-0,-0,-0,0.59636072297742737,0.34955138014156262,1.5,0.83877111821136419,0.050000000000000031,765.20985293388367
968356,100000,11300000,112,0.99989670607308589,0.99995000000000001,0,0,0,-0,-0,-0,0.57845541129954836,0.34464502051596213,1.5,0.80559579093768163,0.050000000000000697,503.19345593452454
